id	CAS	smiles	status	exp
938	90-94-8	O=C(c1ccc(cc1)N(C)C)c2ccc(cc2)N(C)C	Training	0
939	91-20-3	c1ccc2ccccc2(c1)	Test	0
940	91-22-5	n1cccc2ccccc12	Training	0
941	91-53-2	O(c1ccc2NC(C=C(c2(c1))C)(C)C)CC	Test	0
942	91-59-8	Nc1ccc2ccccc2(c1)	Test	0
943	91-62-3	n1cccc2cc(ccc12)C	Test	0
944	91-64-5	O=C1Oc2ccccc2(C=C1)	Training	0
945	91-66-7	c1ccc(cc1)N(CC)CC	Training	0
947	92-52-4	c1ccc(cc1)c2ccccc2	Training	0
948	92-68-2	O=C1CCC(CC1)C2CCCCC2	Training	0
949	92-84-2	c1ccc3c(c1)Nc2ccccc2S3	Test	0
950	92-87-5	Nc1ccc(cc1)c2ccc(N)cc2	Training	0
951	924-16-3	O=NN(CCCC)CCCC	Test	0
952	929-59-9	O(CCOCCN)CCN	Training	0
953	929601-09-2	O=C(OCC)COc1ccc3c(c1)CC(NCC(O)c2cccc(c2)Cl)CC3	Test	0
954	93-15-2	O(c1ccc(cc1(OC))CC=C)C	Training	0
955	94-13-3	O=C(OCCC)c1ccc(O)cc1	Test	0
956	94-26-8	O=C(OCCCC)c1ccc(O)cc1	Test	0
957	94-28-0	O=C(OCCOCCOCCOC(=O)C(CC)CCCC)C(CC)CCCC	Test	0
958	94-59-7	O1c2ccc(cc2(OC1))CC=C	Training	0
959	95-14-7	n1[nH]nc2ccccc12	Training	0
960	95-48-7	Oc1ccccc1C	Test	0
961	95-49-8	c1ccc(c(c1)C)Cl	Test	0
962	95-50-1	c1ccc(c(c1)Cl)Cl	Training	0
963	95-53-4	Nc1ccccc1C	Training	0
964	95-54-5	Nc1ccccc1(N)	Training	0
965	95-57-8	Oc1ccccc1Cl	Training	0
966	95-63-6	c1cc(c(cc1C)C)C	Test	0
967	95-65-8	Oc1ccc(c(c1)C)C	Training	0
968	95-80-7	Nc1ccc(c(N)c1)C	Test	0
969	95-83-0	Nc1ccc(cc1(N))Cl	Training	0
970	95-87-4	Oc1cc(ccc1C)C	Training	0
971	95-94-3	c1c(c(cc(c1Cl)Cl)Cl)Cl	Training	0
972	95-95-4	Oc1cc(c(cc1Cl)Cl)Cl	Test	0
973	96-09-3	O1CC1c2ccccc2	Training	0
974	96-18-4	C(C(CCl)Cl)Cl	Test	0
975	96-23-1	OC(CCl)CCl	Test	0
976	96-29-7	ON=C(C)CC	Training	0
977	96-48-0	O=C1OCCC1	Training	0
978	96-70-8	Oc1ccc(cc1C(C)(C)C)CC	Test	0
979	96-76-4	Oc1ccc(cc1C(C)(C)C)C(C)(C)C	Test	1
980	97-53-0	Oc1ccc(cc1(OC))CC=C	Test	0
981	97-54-1	Oc1ccc(C=CC)cc1(OC)	Training	0
982	97-56-3	N(=Nc1ccccc1C)c2ccc(N)c(c2)C	Training	0
983	97-77-8	C(N(CC)CC)(=S)SSC(N(CC)CC)=S	Test	0
984	97322-87-7	O=C1NC(=O)SC1Cc4ccc(OCC3(Oc2c(c(c(O)c(c2CC3)C)C)C)(C))cc4	Training	1
985	98-01-1	O=Cc1occc1	Test	0
986	98-06-6	c1ccc(cc1)C(C)(C)C	Test	0
987	98-07-7	c1ccc(cc1)C(Cl)(Cl)Cl	Test	0
988	98-54-4	Oc1ccc(cc1)C(C)(C)C	Training	0
989	98-86-2	O=C(c1ccccc1)C	Training	0
990	98-87-3	c1ccc(cc1)C(Cl)Cl	Training	0
991	98-95-3	O=[N+]([O-])c1ccccc1	Test	0
992	99-08-1	O=[N+]([O-])c1cccc(c1)C	Test	0
993	99-51-4	O=[N+]([O-])c1ccc(c(c1)C)C	Test	0
994	99-54-7	O=[N+]([O-])c1ccc(c(c1)Cl)Cl	Training	0
995	99-55-8	O=[N+]([O-])c1ccc(c(N)c1)C	Training	0
996	99-59-2	O=[N+]([O-])c1ccc(OC)c(N)c1	Test	0
997	99-62-7	c1cc(cc(c1)C(C)C)C(C)C	Test	1
998	99-65-0	O=[N+]([O-])c1cccc(c1)[N+](=O)[O-]	Training	0
999	99-66-1	O=C(O)C(CCC)CCC	Test	0
1000	99-71-8	Oc1ccc(cc1)C(C)CC	Training	0
1001	99-76-3	O=C(OC)c1ccc(O)cc1	Training	0
1002	99-87-6	c1cc(ccc1C)C(C)C	Test	0
1003	99-97-8	c1cc(ccc1N(C)C)C	Training	0
1004	99-99-0	O=[N+]([O-])c1ccc(cc1)C	Test	0
1040	100-21-0	O=C(O)c1ccc(cc1)C(=O)O	Test	0
1041	100-64-1	ON=C1CCCCC1	Training	0
1043	10042-59-8	OCC(CCC)CCCCC	Training	0
1044	1008-72-6	O=Cc1ccccc1S(=O)(=O)O	Training	0
1045	10081-67-1	c1ccc(cc1)C(c2ccc(cc2)Nc3ccc(cc3)C(c4ccccc4)(C)C)(C)C	Training	0
1046	10094-34-5	O=C(OC(C)(C)Cc1ccccc1)CCC	Training	0
1048	101-42-8	O=C(Nc1ccccc1)N(C)C	Test	0
1049	101-81-5	c1ccc(cc1)Cc2ccccc2	Test	0
1050	101-83-7	N(C1CCCCC1)C2CCCCC2	Test	0
1051	101-84-8	O(c1ccccc1)c2ccccc2	Training	0
1052	101463-69-8	O=C(NC(=O)c1c(F)cccc1(F))Nc3ccc(Oc2ccc(cc2Cl)C(F)(F)F)cc3(F)	Test	0
1053	102676-31-3	N#Cc1ccc(cc1)C3n2cncc2CCC3	Test	0
1054	103-09-3	O=C(OCC(CC)CCCC)C	Test	0
1055	103-11-7	O=C(OCC(CC)CCCC)C=C	Training	1
1056	103-34-4	O1CCN(CC1)SSN2CCOCC2	Test	0
1057	103-41-3	O=C(OCc1ccccc1)C=Cc2ccccc2	Training	0
1058	103-76-4	OCCN1CCNCC1	Test	0
1059	103055-07-8	O=C(NC(=O)c1c(F)cccc1(F))Nc2cc(c(OC(F)(F)C(F)C(F)(F)F)cc2Cl)Cl	Test	0
1060	1031-07-8	O=S1(=O)(OCC2C(CO1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)	Training	0
1061	104-13-2	Nc1ccc(cc1)CCCC	Training	0
1062	104-43-8	Oc1ccc(cc1)CCCCCCCCCCCC	Training	1
1063	104-45-0	O(c1ccc(cc1)CCC)C	Training	0
1064	104-54-1	OCC=Cc1ccccc1	Test	0
1065	104-61-0	O=C1OC(CC1)CCCCC	Test	0
1066	104-66-5	O(c1ccccc1)CCOc2ccccc2	Training	0
1067	105-21-5	O=C1OC(CC1)CCC	Test	0
1068	105-37-3	O=C(OCC)CC	Training	0
1069	105-53-3	O=C(OCC)CC(=O)OCC	Training	0
1070	105-55-5	N(C(NCC)=S)CC	Training	0
1071	106-23-0	O=CCC(C)CCC=C(C)C	Training	0
1072	106-45-6	c1cc(ccc1C)S	Training	1
1073	106-48-9	Oc1ccc(cc1)Cl	Test	0
1074	106-50-3	Nc1ccc(N)cc1	Test	0
1075	106-68-3	O=C(CC)CCCCC	Training	0
1076	106-93-4	C(CBr)Br	Training	0
1077	1067-25-0	O(C)[Si](OC)(OC)CCC	Training	0
1079	107-13-1	N#CC=C	Training	0
1080	107-18-6	OCC=C	Training	0
1081	107-20-0	O=CCCl	Test	0
1082	107-30-2	O(C)CCl	Training	0
1083	107-46-0	O([Si](C)(C)C)[Si](C)(C)C	Test	0
1084	107-51-7	O([Si](O[Si](C)(C)C)(C)C)[Si](C)(C)C	Training	0
1085	107-54-0	C#CC(O)(C)CC(C)C	Test	0
1086	107-75-5	O=CCC(C)CCCC(O)(C)C	Training	0
1087	107-87-9	O=C(C)CCC	Training	0
1088	1072-15-7	O=S(=O)(O)OCCCCCCCCC	Test	0
1089	1076-97-7	O=C(O)C1CCC(C(=O)O)CC1	Training	0
1090	108-21-4	O=C(OC(C)C)C	Test	0
1091	108-32-7	O=C1OCC(O1)C	Training	0
1092	108-38-3	c1cc(cc(c1)C)C	Training	0
1093	108-39-4	Oc1cccc(c1)C	Test	0
1096	108-83-8	O=C(CC(C)C)CC(C)C	Test	0
1097	108-98-5	c1ccc(cc1)S	Training	0
1098	108-99-6	n1cccc(c1)C	Test	0
1099	108419-33-6	O=C(OCCC(C)C(CC)CC)C	Test	0
1100	1085-12-7	O=C(OCCCCCCC)c1ccc(O)cc1	Training	1
1101	109-02-4	O1CCN(C)CC1	Training	0
1102	109-46-6	N(C(NCCCC)=S)CCCC	Training	0
1103	109-52-4	O=C(O)CCCC	Training	0
1104	109-55-7	NCCCN(C)C	Training	0
1105	109-77-3	N#CCC#N	Training	0
1106	110-12-3	O=C(C)CCC(C)C	Test	0
1107	110-15-6	O=C(O)CCC(=O)O	Test	0
1108	110-16-7	O=C(O)C=CC(=O)O	Test	0
1109	110-17-8	O=C(O)C=CC(=O)O	Training	0
1110	110-25-8	O=C(O)CN(C(=O)CCCCCCCC=CCCCCCCCC)C	Training	1
1111	110-27-0	O=C(OC(C)C)CCCCCCCCCCCCC	Training	0
1112	110-33-8	O=C(OCCCCCC)CCCCC(=O)OCCCCCC	Training	0
1113	110-42-9	O=C(OC)CCCCCCCCC	Test	0
1114	110-43-0	O=C(C)CCCCC	Training	0
1115	110-63-4	OCCCCO	Test	0
1116	110-65-6	OCC#CCO	Training	0
1117	110-69-0	ON=CCCC	Test	0
1118	110-73-6	OCCNCC	Training	0
1121	110-97-4	OC(C)CNCC(O)C	Test	0
1122	11099-07-3	O=C(OCc1ccccc1)NCCCCC(NC(=O)OCC3c4ccccc4(c2ccccc23))C(=O)O	Test	0
1123	111-20-6	O=C(O)CCCCCCCCC(=O)O	Training	0
1124	111-27-3	OCCCCCC	Training	0
1125	111-40-0	NCCNCCN	Training	0
1127	111-55-7	O=C(OCCOC(=O)C)C	Training	0
1128	111-62-6	O=C(OCC)CCCCCCCC=CCCCCCCCC	Test	0
1129	111-70-6	OCCCCCCC	Training	0
1130	111-71-7	O=CCCCCCC	Training	0
1131	111-84-2	CCCCCCCCC	Training	0
1132	1112-39-6	O(C)[Si](OC)(C)C	Test	0
1133	1114-71-2	O=C(N(CC)CCCC)SCCC	Training	0
1135	1118-92-9	O=C(N(C)C)CCCCCCC	Training	0
1136	111991-09-4	O=C(Nc1nc(OC)cc(n1)OC)NS(=O)(=O)c2ncccc2(C(=O)N(C)C)	Training	0
1137	112-07-2	O=C(OCCOCCCC)C	Test	0
1138	112-12-9	O=C(C)CCCCCCCCC	Training	0
1139	112-14-1	O=C(OCCCCCCCC)C	Training	0
1140	112-18-5	N(C)(C)CCCCCCCCCCCC	Test	0
1141	112-31-2	O=CCCCCCCCCC	Test	0
1142	112-35-6	OCCOCCOCCOC	Training	0
1143	112-55-0	CCCCCCCCCCCCS	Test	0
1144	112-60-7	OCCOCCOCCOCCO	Training	0
1145	112-63-0	O=C(OC)CCCCCCCC=CCC=CCCCCC	Test	1
1146	112-80-1	O=C(O)CCCCCCCC=CCCCCCCCC	Test	1
1147	1120-04-3	O=S(=O)(O)OCCCCCCCCCCCCCCCCCC	Training	1
1148	112226-61-6	O=C(NN(C(=O)c1ccccc1)C(C)(C)C)c2ccc(cc2)Cl	Training	0
1149	112809-51-5	N#Cc1ccc(cc1)C(c2ccc(C#N)cc2)n3ncnc3	Training	0
1150	115-39-9	O=S4(=O)(OC(c1cc(c(O)c(c1)Br)Br)(c2cc(c(O)c(c2)Br)Br)c3ccccc34)	Test	1
1151	115-95-7	O=C(OC(C=C)(C)CCC=C(C)C)C	Training	0
1152	116-02-9	OC1CC(C)CC(C)(C)C1	Test	0
1153	116255-48-2	n1cnn(c1)CC2(OCC(C2)Br)(c3ccc(cc3Cl)Cl)	Test	0
1154	1166-52-5	O=C(OCCCCCCCCCCCC)c1cc(O)c(O)c(O)c1	Training	1
1155	117-08-8	O=C1OC(=O)c2c1c(c(c(c2Cl)Cl)Cl)Cl	Test	0
1156	117-80-6	O=C1c2ccccc2(C(=O)C(=C1Cl)Cl)	Test	1
1157	117-99-7	O=C(c1ccccc1)c2ccccc2(O)	Training	0
1158	118-47-8	O=C(O)C1=NN(C(=O)C1)c2ccc(cc2)S(=O)(=O)O	Test	1
1159	118-55-8	O=C(Oc1ccccc1)c2ccccc2(O)	Test	0
1160	118-56-9	O=C(OC1CC(C)CC(C)(C)C1)c2ccccc2(O)	Training	0
1161	118-58-1	O=C(OCc1ccccc1)c2ccccc2(O)	Training	0
1162	118-79-6	Oc1c(cc(cc1Br)Br)Br	Training	0
1163	118-82-1	Oc1c(cc(cc1C(C)(C)C)Cc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)C(C)(C)C	Training	0
1164	118-93-4	O=C(c1ccccc1(O))C	Training	0
1165	1189-08-8	O=C(OCCC(OC(=O)C(=C)C)C)C(=C)C	Training	0
1166	119-07-3	O=C(OCCCCCCCC)c1ccccc1(C(=O)OCCCCCCCCCC)	Test	0
1167	119-47-1	Oc1c(cc(cc1C(C)(C)C)C)Cc2cc(cc(c2(O))C(C)(C)C)C	Test	1
1168	119-53-9	O=C(c1ccccc1)C(O)c2ccccc2	Test	0
1169	119-64-2	c1ccc2c(c1)CCCC2	Training	0
1170	1192-52-5	O=C1C(=C(Cl)SS1)Cl	Test	1
1171	120-14-9	O=Cc1ccc(OC)c(OC)c1	Training	0
1172	120-18-3	O=S(=O)(O)c1ccc2ccccc2(c1)	Training	0
1173	120-46-7	O=C(c1ccccc1)CC(=O)c2ccccc2	Test	0
1174	120-51-4	O=C(OCc1ccccc1)c2ccccc2	Training	0
1175	120-56-9	O=C(OCCOCCOCCOC(=O)c1ccccc1)c2ccccc2	Test	0
1176	120-65-0	Oc1ccccc1CN(C)C	Test	0
1177	120-72-9	c1ccc2[nH]ccc2(c1)	Test	0
1178	120-92-3	O=C1CCCC1	Test	0
1179	120511-73-1	N#CC(c1cc(cc(c1)C(C#N)(C)C)Cn2ncnc2)(C)C	Training	0
1180	121-32-4	O=Cc1ccc(O)c(OCC)c1	Test	0
1181	121-39-1	O=C(OCC)C2OC2(c1ccccc1)	Training	0
1183	1214-39-7	n2cnc(NCc1ccccc1)c3[nH]cnc23	Test	0
1184	1219-38-1	O=C(OCCCCCCCC)c1ccc(O)cc1	Test	1
1186	122-40-7	O=CC(=Cc1ccccc1)CCCCC	Training	0
1187	122-42-9	O=C(OC(C)C)Nc1ccccc1	Training	0
1189	122-57-6	O=C(C=Cc1ccccc1)C	Training	0
1190	122-78-1	O=CCc1ccccc1	Training	0
1191	122-88-3	O=C(O)COc1ccc(cc1)Cl	Test	0
1192	122453-73-0	N#Cc2c(c1ccc(cc1)Cl)n(c(c2Br)C(F)(F)F)COCC	Training	1
1193	123-00-2	O1CCN(CC1)CCCN	Test	0
1194	123-05-7	O=CC(CC)CCCC	Training	0
1195	123-07-9	Oc1ccc(cc1)CC	Test	0
1196	123-11-5	O=Cc1ccc(OC)cc1	Training	0
1197	123-17-1	OC(CC(C)C)CC(C)CC(C)C	Test	0
1198	123-66-0	O=C(OCC)CCCCC	Training	0
1199	123-77-3	O=C(N=NC(=O)N)N	Training	0
1200	123-96-6	OC(C)CCCCCC	Test	0
1201	123-99-9	O=C(O)CCCCCCCC(=O)O	Training	0
1202	124-09-4	NCCCCCCN	Training	0
1203	124-19-6	O=CCCCCCCCC	Training	0
1204	124-22-1	NCCCCCCCCCCCC	Training	1
1205	124-40-3	N(C)C	Test	0
1206	124-68-5	OCC(N)(C)C	Training	0
1207	124-76-5	OC1CC2CCC1(C)C2(C)(C)	Training	0
1208	1241-94-7	O=P(Oc1ccccc1)(Oc2ccccc2)OCC(CC)CCCC	Training	0
1209	125-12-2	O=C(OC1CC2CCC1(C)C2(C)(C))C	Test	0
1210	125-84-8	O=C2NC(=O)C(c1ccc(N)cc1)(CC)CC2	Test	0
1211	125116-23-6	OC3(Cn1ncnc1)(C(Cc2ccc(cc2)Cl)CCC3(C)(C))	Training	0
1212	125225-28-7	OC3(Cn1ncnc1)(C(Cc2ccc(cc2)Cl)CCC3(C(C)C))	Test	0
1213	125401-92-5	O=C(O)c3c(Oc1nc(OC)cc(n1)OC)cccc3(Oc2nc(OC)cc(n2)OC)	Test	0
1214	126-00-1	O=C(O)CCC(c1ccc(O)cc1)(c2ccc(O)cc2)C	Test	0
1215	126-06-7	O=C1N(C(=O)C(N1Cl)(C)C)Br	Training	0
1216	126-30-7	OCC(C)(C)CO	Training	0
1218	126-92-1	O=S(=O)(O)OCC(CC)CCCC	Test	0
1219	126-98-7	N#CC(=C)C	Test	0
1220	127-19-5	O=C(N(C)C)C	Training	0
1221	127-25-3	O=C(OC)C2(C)(CCCC3(C)(C1C(C=C(CC1)C(C)C)=CCC23))	Test	0
1222	127-39-9	O=C(OCC(C)C)CC(C(=O)OCC(C)C)S(=O)(=O)O	Test	0
1223	127-41-3	O=C(C=CC1C(=CCCC1(C)(C))C)C	Training	0
1224	127-47-9	O=C(OCC=C(C=CC=C(C=CC1=C(C)CCCC1(C)C)C)C)C	Test	0
1225	128-37-0	Oc1c(cc(cc1C(C)(C)C)C)C(C)(C)C	Test	0
1226	128-95-0	O=C1c3ccccc3(C(=O)c2c(N)ccc(N)c12)	Training	0
1227	129-06-6	O=C1Oc3ccccc3(C(O)=C1C(c2ccccc2)CC(=O)C)	Training	0
1228	129-17-9	O=S(=O)([O-])c3cc(ccc3(C(c1ccc(cc1)N(CC)CC)=C2C=CC(C=C2)=[N+](CC)CC))S(=O)(=O)O	Test	0
1229	130-14-3	O=S(=O)(O)c2cccc1ccccc12	Test	0
1231	131-56-6	O=C(c1ccccc1)c2ccc(O)cc2(O)	Test	0
1232	131-57-7	O=C(c1ccccc1)c2ccc(OC)cc2(O)	Test	0
1233	13171-00-1	O=C(c1cc(cc2c1CCC2(C)C)C(C)(C)C)C	Training	0
1234	132-65-0	c1ccc3c(c1)c2ccccc2s3	Training	0
1235	1320-07-6	O=C3C=CC(=NNc1ccc(cc1)S(=O)(=O)O)C(=O)C3(=NNc2ccc(cc2C)C)	Training	1
1236	1321-74-0	C=Cc1ccccc1(C=C)	Training	0
1237	1323-19-9	O=S(=O)(O)c1cc2cc(c(cc2(cc1C(C)C))C(C)C)C(C)C	Training	0
1238	1323-38-2	O=C(OCC(O)CO)CCCCCCCC=CCC(O)CCCCCC	Test	0
1239	13254-34-7	OC(C)(C)CCCC(C)C	Training	0
1241	1330-86-5	O=C(OCCCCCC(C)C)CCCCC(=O)OCCCCCC(C)C	Training	0
1242	13301-61-6	N#CCCN(c2ccc(N=Nc1c(cc(cc1Cl)[N+](=O)[O-])Cl)cc2)CC	Training	1
1243	1333-39-7	O=S(=O)(O)c1ccccc1(O)	Test	0
1244	1335-46-2	O=C(C=CC1C(=CCCC1(C)(C))C)CC	Test	0
1245	133855-98-8	Fc1ccc(cc1)C3(OC3(c2ccccc2Cl))(Cn4ncnc4)	Training	0
1247	134523-03-8	O=C(O)CC(O)CC(O)CCn4c(c1ccc(F)cc1)c(c2ccccc2)c(C(=O)Nc3ccccc3)c4C(C)C	Test	0
1249	135-20-6	O=NN(O)c1ccccc1	Training	0
1251	13680-35-8	Nc1c(cc(cc1CC)Cc2cc(c(N)c(c2)CC)CC)CC	Test	0
1252	13684-56-5	O=C(Oc1cccc(c1)NC(=O)OCC)Nc2ccccc2	Test	0
1253	13684-63-4	O=C(Oc1cccc(c1)NC(=O)OC)Nc2cccc(c2)C	Training	0
1254	137-42-8	N(C(=S)S)C	Training	0
1255	137-66-6	O=C1OC(C(O)=C1(O))C(O)COC(=O)CCCCCCCCCCCCCCC	Training	1
1257	138-22-7	O=C(OCCCC)C(O)C	Training	0
1258	138-86-3	C=C(C)C1CC=C(C)CC1	Test	0
1259	13826-35-2	OCc2cccc(Oc1ccccc1)c2	Test	0
1260	139-02-6	Oc1ccccc1	Training	1
1261	139-87-7	OCCN(CC)CCO	Training	0
1262	139-88-8	O=S(=O)(O)OC(CCC(CC)CCCC)CC(C)C	Training	0
1264	140-10-3	O=C(O)C=Cc1ccccc1	Training	0
1265	140-11-4	O=C(OCc1ccccc1)C	Test	0
1266	140-31-8	NCCN1CCNCC1	Test	0
1267	140-38-5	O=C(N)Nc1ccc(cc1)Cl	Test	0
1268	140-67-0	O(c1ccc(cc1)CC=C)C	Training	0
1269	140-95-4	O=C(NCO)NCO	Training	0
1270	141-22-0	O=C(O)CCCCCCCC=CCC(O)CCCCCC	Training	0
1271	141-32-2	O=C(OCCCC)C=C	Training	0
1272	141-79-7	O=C(C=C(C)C)C	Test	0
1273	142-04-1	Nc1ccccc1	Training	0
1274	142-16-5	O=C(OCC(CC)CCCC)C=CC(=O)OCC(CC)CCCC	Training	0
1275	142-18-7	O=C(OCC(O)CO)CCCCCCCCCCC	Test	0
1276	142-31-4	O=S(=O)(O)OCCCCCCCC	Training	0
1277	14233-37-5	O=C1c3ccccc3(C(=O)c2c(ccc(NC(C)C)c12)NC(C)C)	Test	0
1278	143-08-8	OCCCCCCCCC	Training	0
1279	143-22-6	OCCOCCOCCOCCCC	Training	0
1280	143-74-8	O=S4(=O)(OC(c1ccc(O)cc1)(c2ccc(O)cc2)c3ccccc34)	Test	0
1281	143390-89-0	O=C(OC)C(=NOC)c1ccccc1COc2ccccc2C	Training	0
1282	1434-54-4	N#CC2CC3C4CC=C1CC(O)CCC1(C)C4(CCC3(C)(C2(C(=O)C)))	Test	0
1283	14351-66-7	O=C(O)C2(C)(CCCC3(C)(C1C(C=C(CC1)C(C)C)=CCC23))	Training	1
1284	14371-10-9	O=CC=Cc1ccccc1	Test	0
1285	144-49-0	O=C(O)CF	Test	0
1286	144-62-7	O=C(O)C(=O)O	Training	0
1287	1459-93-4	O=C(OC)c1cccc(c1)C(=O)OC	Training	0
1289	147-81-9	O=CC(O)C(O)C(O)CO	Training	0
1290	14765-30-1	O=C1CCCCC1C(C)CC	Test	0
1291	1477-55-0	NCc1cccc(c1)CN	Training	0
1292	14816-18-3	N#CC(=NOP(OCC)(OCC)=S)c1ccccc1	Training	0
1293	1490-04-6	OC1CC(C)CCC1(C(C)C)	Test	0
1294	14901-07-6	O=C(C=CC1=C(C)CCCC1(C)C)C	Training	0
1295	150-76-5	Oc1ccc(OC)cc1	Test	0
1296	150-78-7	O(c1ccc(OC)cc1)C	Training	0
1297	15046-75-0	O=S(=O)(O)c1ccccc1C	Test	0
1298	151-05-3	O=C(OC(C)(C)Cc1ccccc1)C	Training	0
1299	15214-89-8	O=C(C=C)NC(C)(C)CS(=O)(=O)O	Training	0
1300	1541-81-7	O1CCN(CC1)CCCCCCCCCCCC	Training	0
1301	15499-27-1	c1cc(ccc1CCCC)Cl	Training	0
1302	1559-34-8	OCCOCCOCCOCCOCCCC	Test	0
1303	1559-35-9	OCCOCC(CC)CCCC	Training	0
1304	156-10-5	O=Nc1ccc(cc1)Nc2ccccc2	Training	1
1305	156-43-4	O(c1ccc(N)cc1)CC	Test	0
1306	156-60-5	C(=CCl)Cl	Training	0
1307	1563-38-8	Oc2cccc1c2(OC(C)(C)C1)	Training	0
1308	1569-01-3	OC(C)COCCC	Training	0
1309	1569-02-4	OC(C)COCC	Training	0
1310	1570-64-5	Oc1ccc(cc1C)Cl	Training	0
1311	15708-41-5	O=C(O)CN(CC(=O)O)CCN(CC(=O)O)CC(=O)O	Training	0
1312	16079-88-2	O=C1N(C(=O)C(N1Br)(C)C)Cl	Test	0
1313	16219-75-3	C(=C1CC2C=CC1C2)C	Training	0
1314	1625-91-8	c1cc(ccc1c2ccc(cc2)C(C)(C)C)C(C)(C)C	Test	0
1315	1632-73-1	OC2C(C)(C)C1CCC2(C)(C1)	Training	0
1316	163520-33-0	O=C(OCC)C3=NOC(c1ccccc1)(c2ccccc2)C3	Test	0
1317	1638-22-8	Oc1ccc(cc1)CCCC	Test	0
1318	1646-87-3	O=C(ON=CC(C)(C)S(=O)C)NC	Training	0
1319	1646-88-4	O=C(ON=CC(C)(C)S(=O)(=O)C)NC	Test	0
1320	165252-70-0	O=[N+]([O-])N=C(NC)NCC1COCC1	Training	0
1321	16587-71-6	O=C1CCC(CC1)C(C)(C)CC	Test	0
1322	1671-75-6	O=C(c1ccccc1)CCCCCC	Training	0
1323	1675-54-3	O(c1ccc(cc1)C(c3ccc(OCC2OC2)cc3)(C)C)CC4OC4	Training	1
1325	1724-39-6	OC1CCCCCCCCCCC1	Test	0
1326	1742-14-9	c1cc(c(cc1C(c2ccc(c(c2)C)C)C)C)C	Training	0
1328	1760-24-3	O(C)[Si](OC)(OC)CCCNCCN	Training	0
1329	17696-62-7	O=C(Oc1ccccc1)c2ccc(O)cc2	Test	0
1330	17796-82-6	O=C1c3ccccc3(C(=O)N1SC2CCCCC2)	Test	1
1331	17924-92-4	O=C1OC(C)CCCC(=O)CCCC=Cc2cc(O)cc(O)c12	Training	0
1332	181274-17-9	O=C(NS(=O)(=O)c1ccccc1(OC(F)(F)F))N2N=C(OC)N(C2(=O))C	Test	0
1333	18172-67-3	C=C1CCC2CC1C2(C)(C)	Training	0
1334	1825-21-4	O(c1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)C	Training	0
1335	1873-88-7	O([Si](O[Si](C)(C)C)C)[Si](C)(C)C	Test	0
1336	18924-66-8	OCCN(CCO)CCCCCCCCCCCCCC	Training	1
1337	18979-55-0	Oc1ccc(OCCCCCC)cc1	Training	0
1338	1907-65-9	O=S(=O)(NCCCC)c1ccc(cc1)C	Test	0
1339	1918-16-7	O=C(N(c1ccccc1)C(C)C)CCl	Test	1
1340	1929-73-3	O=C(OCCOCCCC)COc1ccc(cc1Cl)Cl	Training	0
1341	1936-15-8	O=S(=O)(O)c3cc2ccc(O)c(N=Nc1ccccc1)c2c(c3)S(=O)(=O)O	Training	0
1342	19780-11-1	O=C1OC(=O)C(CC=CCCCCCCCCC)C1	Test	1
1343	199584-38-8	O(C)C1CCC(CC1)C(C)(C)CC	Training	0
1344	2016-57-1	NCCCCCCCCCC	Training	0
1345	20265-97-8	O(c1ccc(N)cc1)C	Test	0
1347	2044-64-6	O=C(N(C)C)CC(=O)C	Training	0
1348	2078-54-8	Oc1c(cccc1C(C)C)C(C)C	Training	0
1349	20780-48-7	O=C(OC(C)(CC)CCCC(C)C)C	Test	0
1350	20830-75-5	O=C1OCC(=C1)C6CCC7(O)(C8CCC5CC(OC4OC(C)C(OC3OC(C)C(OC2OC(C)C(O)C(O)C2)C(O)C3)C(O)C4)CCC5(C)C8(CC(O)C67(C)))	Training	0
1351	210631-68-8	O=C(C1=CNN(C1(=O))C)c3ccc(c(C2=NOCC2)c3C)S(=O)(=O)C	Training	0
1352	2110-18-1	n1ccccc1CCCc2ccccc2	Training	0
1353	21145-77-7	O=C(c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C)C	Test	0
1354	2122-70-5	O=C(OCC)Cc2cccc1ccccc12	Training	0
1355	21245-02-3	O=C(OCC(CC)CCCC)c1ccc(cc1)N(C)C	Test	0
1356	21662-09-9	O=CCCC=CCCCCC	Test	0
1357	22047-49-0	O=C(OCC(CC)CCCC)CCCCCCCCCCCCCCCCC	Test	0
1358	22248-79-9	O=P(OC(=CCl)c1cc(c(cc1Cl)Cl)Cl)(OC)OC	Training	1
1359	22260-51-1	O=C(NC1(OC3(O)(N(C1(=O))C(C(=O)N2CCCC23)CC(C)C))C(C)C)C7C=C6c5cccc4[nH]c(c(c45)CC6N(C)C7)Br	Test	0
1360	2244-21-5	O=C1N=C(O)N(C(=O)N1Cl)Cl	Test	0
1361	22839-47-0	O=C(O)CC(N)C(=O)NC(C(=O)OC)Cc1ccccc1	Training	0
1362	23089-26-1	OC(C)(CCC=C(C)C)C1CC=C(C)CC1	Test	0
1363	2321-07-5	O=C4OC2(c3ccc(O)cc3(Oc1cc(O)ccc12))c5ccccc45	Training	0
