35	35	14	2	0
0.37302	0.19031	0.30630	0.46617	0.71972	0.09486	0.39305	0.57202	-0.36118	6.13297	-0.17584	-0.39554	0.12775	0.87225	32	32	32	32	32
0.38709	1.22001	0.91483	1.10442	0.79676	0.21956	0.81210	0.27069	-0.36118	4.28513	-0.12276	-0.39587	0.20205	0.79795	32	32	32	32	32
0.56418	3.14783	1.28100	2.32021	1.01841	0.56116	1.69430	0.28058	-0.36118	1.20910	0.18452	-0.39580	0.11695	0.88305	32	32	32	32	32
0.49961	3.74140	1.61403	2.70978	1.12170	0.67956	2.26051	0.31399	-0.36118	-0.10986	-0.02924	-0.39165	0.15149	0.84851	66	32	32	32	32
0.82017	4.04634	0.75418	2.79154	1.20926	0.84562	2.90003	0.60606	-0.36118	-0.13911	-0.01911	-0.36472	0.59861	0.40139	65	32	32	32	32
0.99451	4.59680	0.23412	2.89945	1.34157	1.10069	3.76496	0.79750	-0.36118	-0.13914	0.12104	-0.08514	0.66244	0.33756	65	32	32	32	32
1.14565	4.77879	-0.00014	3.18880	1.46147	1.29867	4.82008	0.76930	-0.36118	-0.13914	0.84832	0.01423	0.40925	0.59075	32	32	32	32	32
1.31764	4.97658	0.00656	3.43778	1.61182	1.50518	5.93140	0.75300	-0.36118	-0.13914	0.28003	-0.16354	0.41443	0.58557	66	32	32	32	32
-0.45168	-0.56914	-0.73764	-0.50202	-1.12340	-1.10810	-0.69531	-1.02749	2.54633	-0.13914	-0.17835	1.90109	1.00000	0.00000	65	32	32	32	32
-0.37784	-0.56192	-0.65679	-0.51715	-1.00651	-0.95111	-0.72280	-1.02760	2.54633	-0.13914	-0.17835	1.90109	0.99840	0.00160	65	32	32	32	32
-0.48011	-0.56479	-0.66717	-0.71294	-0.82873	-0.46096	-0.68187	-1.02311	2.54636	-0.13914	-0.17835	1.90112	0.91995	0.08005	32	32	32	32	32
-0.33180	-0.55874	-0.61250	-0.95807	-0.61705	0.00437	-0.63590	-1.01057	2.56982	-0.13914	-0.17835	1.91965	0.67707	0.32293	32	32	32	32	32
-0.03212	-0.54345	-0.53089	-1.23623	-0.47532	0.31734	-0.60733	-1.02185	2.56070	-0.13914	-0.17835	1.91244	0.29600	0.70400	66	32	32	32	32
0.27167	-0.49537	-0.17123	-1.24927	-0.29756	0.29325	-0.41700	-1.00433	2.55825	-0.13914	-0.17835	1.91050	0.18785	0.81215	66	32	32	32	32
0.20817	-0.36570	0.14520	-1.21248	-0.31494	0.30475	-0.37577	-0.92986	2.56742	-0.13914	-0.17835	1.91775	0.21080	0.78920	66	32	32	32	32
0.05777	-0.42607	0.41301	-1.19863	-0.36636	0.28957	-0.35689	-0.50960	2.58100	-0.13914	-0.17835	1.92847	0.51189	0.48811	32	32	32	32	32
-0.15977	-0.53459	0.36188	-1.26332	-0.40377	0.16485	-0.32679	0.13775	2.56418	-0.13914	-0.17835	1.91519	0.84365	0.15635	65	32	32	32	32
-0.14541	-0.55424	0.55244	-1.12852	-0.32419	0.14501	-0.30806	0.44581	2.55911	-0.13914	-0.17835	1.91118	0.76945	0.23055	32	32	32	32	32
-0.18806	-0.51951	0.59614	-1.00176	-0.25552	0.18217	-0.24670	0.56384	2.54971	-0.13914	-0.17835	1.90375	0.70907	0.29093	32	32	32	32	32
-0.07329	-0.43840	0.65208	-0.87683	-0.17750	0.12250	-0.20161	0.50059	2.54898	-0.13914	-0.17835	1.90318	0.67869	0.32131	32	32	32	32	32
-0.09591	-0.30302	0.61804	-0.71415	-0.07206	0.06704	-0.13681	0.61782	2.55059	-0.13914	-0.17835	1.90445	0.78318	0.21682	32	32	32	32	32
-0.05966	-0.17034	0.46829	-0.43544	-0.04397	-0.10781	-0.15035	0.61522	2.54649	-0.13914	-0.17835	1.90122	0.93630	0.06370	32	32	32	32	32
0.05955	-0.09718	0.42780	-0.24347	0.02288	-0.11542	-0.17145	0.67541	2.34587	-0.13914	-0.17835	1.88581	0.93131	0.06869	32	32	32	32	32
0.25193	0.04603	0.21541	-0.11552	0.03023	-0.36231	-0.23768	0.60337	1.46312	-0.13914	-0.17835	1.93529	0.92555	0.07445	32	32	32	32	32
