43	43	29	3	0	0
-0.652356	0.483372	0.205977	-0.170431	-0.358235	0.50422	-0.310147	-0.320598	-0.004098	-0.681363	-0.819473	-0.183285	-0.341647	-0.273596	0.879569	0.460492	-0.020785	1.424298	-0.041008	-0.064649	6.522051	-0.534844	-0.555691	-0.078027	-0.078299	3.438976	0.209287	0.312601	0.478112	40	40	40	40	40
-0.842862	-0.240408	-0.230244	-0.082063	-0.638648	0.466218	-0.384444	-0.28732	-0.546311	-0.796528	-0.897147	0.266107	-0.341647	-0.273596	1.837201	1.051055	0.174818	2.90928	-0.041008	0.138119	6.522051	-0.547811	-0.42992	-0.078027	-0.078299	5.120461	0	0.539414	0.460586	40	40	40	40	40
-1.632307	-0.240408	-0.230244	0.18598	-0.246595	0.950329	-0.649446	-0.376947	-0.272975	-0.304885	-0.69754	-0.090823	-0.341647	-0.273596	0.229337	0.081572	-0.255826	0.651011	-0.041008	-0.182381	6.522051	-0.189912	-0.439132	-0.078027	-0.078299	3.683438	0	0.866454	0.133546	40	40	40	40	40
-1.521563	-0.240408	-0.230244	0.091529	-0.217973	1.2201	-0.839017	-0.512856	0.709475	0.505258	-0.595809	-0.204354	-0.341647	-0.273596	-0.422607	0.320269	-0.432582	-0.181722	-0.041008	-0.313913	6.522051	-0.138713	-0.42992	-0.078027	-0.078299	3.580003	0	1	0	40	40	40	40	40
-1.638374	-0.240408	-0.230244	0.31859	-0.063107	0.710419	-0.745803	-0.346741	-0.095927	-0.201855	-0.601316	-0.313371	0.011382	-0.273596	-0.32933	-0.252171	-0.410911	-0.181722	-0.041008	-0.269238	6.522051	-0.016815	-0.39953	-0.078027	-0.078299	4.619226	0.152452	0.847548	0	40	40	40	40	40
-2.220536	-0.240408	-0.230244	0.286822	-0.67696	1.180457	-0.332435	-0.315798	-0.506705	-1.031851	-1.001921	-0.428722	-0.341647	-0.273596	0.478411	0.213101	-0.223245	-0.181722	-0.041008	0.117629	6.522051	-0.150939	-0.42992	-0.078027	-0.078299	9.112642	0	1	0	40	40	40	40	40
-2.418274	-0.240408	-0.230244	-0.168907	0.574465	0.871577	-0.853268	-0.545586	0.538562	-0.165778	0.563171	0.259375	-0.341641	-0.273595	-0.422606	1.051049	-0.432582	-0.181722	-0.041008	-0.313911	6.522051	-0.715044	-0.429919	-0.078027	-0.078299	10.956861	2E-06	2E-06	0.999995	40	40	40	40	40
-0.641151	-0.240408	-0.230244	0.591579	0.185588	-0.168688	-0.895455	0.524382	-0.14835	0.011257	-0.60506	-0.542726	1.974035	0.768214	-0.422607	-0.342549	-0.432582	-0.181722	-0.041008	-0.313913	6.522051	0.108445	0.040515	-0.078027	-0.078299	22.022131	0.601306	0.398694	0	40	40	40	40	40
1.285943	-0.240408	-0.230244	2.54916	0.676398	-1.726978	0.057322	5.031342	-0.426935	1.559596	-0.760507	0.680117	0.119121	-0.273596	-0.422607	-0.29673	0.707758	-0.181722	-0.041008	-0.313913	-0.15324	2.612383	0.964443	-0.078027	-0.078299	-0.108422	0.682427	0.141169	0.176404	40	40	40	40	40
1.254205	-0.240408	-0.230244	2.543638	0.67155	-1.689269	0.067966	4.920683	-0.383449	1.560725	-0.698263	0.81213	0.076249	-0.273596	-0.422607	-0.30511	0.659293	-0.065393	-0.041008	-0.161196	-0.15324	2.640282	0.934897	-0.078027	-0.078299	-0.108422	0.602583	0.186058	0.211359	40	40	40	40	40
