ID	CAS	SMILES	STATUS	EXP_VALUE
704	N.A.	CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CSC12)c1csc(=N)[nH]1	TRAINING	1
705	N.A.	CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CSC12)c1csc(=N)[nH]1	TRAINING	1
706	N.A.	CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccn4ncccc43)CSC12)c1nc(=N)s[nH]1	TRAINING	1
707	N.A.	COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl	TRAINING	1
708	N.A.	COc1c(CC=C(C)CCC(=O)O)c(O)c2c(O)occ2c1C	TRAINING	1
709	N.A.	COc1c(Cl)ccc(Cl)c1C(=O)O	TRAINING	0
710	N.A.	COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12	TRAINING	1
711	N.A.	COc1c(OC2OC(CO)C(O)C(O)C2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1C(NC(C)=O)CC2	TRAINING	1
712	N.A.	COc1c2ccoc2cc2oc(=O)ccc12	TRAINING	1
713	N.A.	COc1c2occc2cc2ccc(=O)oc12	TRAINING	1
714	N.A.	COc1cc(=NS(=O)(=O)c2ccc(N)cc2)[nH]c(OC)n1	TRAINING	1
715	N.A.	COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC	TRAINING	1
716	N.A.	COc1cc(C(=O)NCCCCCC(=O)O)cc(OC)c1OC	TRAINING	0
717	N.A.	COc1cc(C(=S)N2CCOCC2)cc(OC)c1OC	TRAINING	1
718	N.A.	COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1	TRAINING	1
719	N.A.	COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC	TRAINING	0
720	N.A.	COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O[PH](=O)(=O)O	TRAINING	1
721	N.A.	COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O	TRAINING	1
722	N.A.	COc1cc(CCN)cc(OC)c1OC	TRAINING	0
723	N.A.	COc1cc(Cl)c(OC)cc1Cl	TRAINING	0
724	N.A.	COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC	TRAINING	0
725	N.A.	COc1cc(NCc2ccc3[nH]c(=N)[nH]c(=N)c3c2C)cc(OC)c1OC	TRAINING	0
726	N.A.	COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2ccccc12	TRAINING	1
727	N.A.	COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1	TRAINING	1
728	N.A.	COc1cc2c(=Nc3ccc(Br)cc3F)[nH]cnc2cc1OCC1CCN(C)CC1	TRAINING	1
729	N.A.	COc1cc2c(cc1OC)C(Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CCC=CCCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3C1Cc1cc(OC)c(OC)c(OC)c1)CC2	TRAINING	0
730	N.A.	COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2	TRAINING	1
731	N.A.	COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2	TRAINING	0
732	N.A.	COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1	TRAINING	0
733	N.A.	COc1ccc(=NS(=O)(=O)c2ccc(N)cc2)[nH]n1	TRAINING	1
734	N.A.	COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1	TRAINING	0
735	N.A.	COc1ccc(C(=O)N2CCCC2=O)cc1	TRAINING	0
736	N.A.	COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC	TRAINING	1
737	N.A.	COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1	TRAINING	0
738	N.A.	COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1	TRAINING	0
739	N.A.	COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1	TRAINING	1
740	N.A.	COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1	TRAINING	0
741	N.A.	COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1	TRAINING	1
742	N.A.	COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O	TRAINING	0
743	N.A.	COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC	TRAINING	1
744	N.A.	COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC	TRAINING	0
745	N.A.	COc1ccc(CCN2CCC(N=c3[nH]c4ccccc4n3Cc3ccc(F)cc3)CC2)cc1	TRAINING	0
746	N.A.	COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC	TRAINING	0
747	N.A.	COc1ccc(CN2CCNCC2)c(OC)c1OC	TRAINING	1
748	N.A.	COc1ccc(O)c(C(C)(C)C)c1	TRAINING	0
749	N.A.	COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1	TRAINING	0
750	N.A.	COc1ccc(OC)c(C(O)C(C)N)c1	TRAINING	0
751	N.A.	COc1ccc2[nH]c(=NC(=O)Nc3ccccc3)sc2c1	TRAINING	0
752	N.A.	COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1	TRAINING	1
753	N.A.	COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F	TRAINING	1
754	N.A.	COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C	TRAINING	0
755	N.A.	COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2	TRAINING	1
756	N.A.	COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1	TRAINING	1
757	N.A.	COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1	TRAINING	0
758	N.A.	COc1ccc2cccc(CCNC(C)=O)c2c1	TRAINING	1
759	N.A.	COc1cccc(CCc2ccccc2OCC(CN(C)C)OC(=O)CCC(=O)O)c1	TRAINING	1
760	N.A.	COc1cccc(OC)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O	TRAINING	1
761	N.A.	COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)C(OC1CC(N)C(O)C(C)O1)=CC(O)(C(C)=NNC(=O)c1ccccc1)C4	TRAINING	0
762	N.A.	COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)C(OC1CC(N)C(OC2CCCCO2)C(C)O1)=CC(O)(C(=O)CO)C4	TRAINING	1
763	N.A.	COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)C(OC1CC(N2CCOC(OC)C2)C(O)C(C)O1)=CC(O)(C(=O)CO)C4	TRAINING	1
764	N.A.	COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)C(OC1CC(O)C(O)C(C)O1)=CC(O)(C(=O)CO)C4	TRAINING	0
765	N.A.	COc1cccc2c1C1CN(CCCCn3c(=O)[nH]c4c(sc5ncc(-c6ccccc6)nc54)c3=O)CC1CO2	TRAINING	1
766	N.A.	COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1	TRAINING	0
767	N.A.	COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1	TRAINING	1
768	N.A.	COc1ccccc1O	TRAINING	0
769	N.A.	COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12	TRAINING	1
770	N.A.	COc1ncc[nH]c1=NS(=O)(=O)c1ccc(N)cc1	TRAINING	0
771	N.A.	CS(=O)(=O)NC(=O)CCCC=CCC1C(=O)CC(O)C1C=CC(O)COc1ccccc1	TRAINING	0
772	N.A.	CS(=O)(=O)OCC(O)C(O)COS(C)(=O)=O	TRAINING	0
773	N.A.	CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O	TRAINING	0
774	N.A.	CSCCC(NC(=O)C(Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)C(N)CC(=O)O)C(=O)NCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCSC)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O	TRAINING	0
775	N.A.	CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2	TRAINING	1
776	N.A.	CSc1nnc(C(C)(C)C)c(=O)n1N	TRAINING	1
777	N.A.	C[N+](C)(C)CC(=O)O	TRAINING	1
778	N.A.	C[N+](C)(C)CCOC(=N)[O-]	TRAINING	0
779	N.A.	C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C	TRAINING	0
780	N.A.	C[N+](C)(C)CCOC(N)=O	TRAINING	1
781	N.A.	C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1	TRAINING	0
782	N.A.	C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1	TRAINING	1
783	N.A.	C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2	TRAINING	1
784	N.A.	Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1	TRAINING	0
785	N.A.	Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)O	TRAINING	1
786	N.A.	Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12	TRAINING	1
787	N.A.	Cc1c(C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc2nc(-c3nc(C(=O)NCCCNC(C)c4ccccc4)cs3)cs2)C(C)O)C(OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(OC(N)=O)C2O)c2cnc[nH]2)[nH]c(C(CC(N)=O)NCC(N)C(N)=O)nc1=N	TRAINING	1
788	N.A.	Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C	TRAINING	0
789	N.A.	Cc1c(C)c(O)c(C(=CCCCCC(=O)O)c2ccccc2)c(C)c1O	TRAINING	1
790	N.A.	Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2	TRAINING	0
791	N.A.	Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2	TRAINING	0
792	N.A.	Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)OCCO)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2	TRAINING	1
793	N.A.	Cc1c(C)c2c(c(C)c1OC(=O)c1cccnc1)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2	TRAINING	0
794	N.A.	Cc1c(Cl)cccc1Nc1ccccc1C(=O)O	TRAINING	1
795	N.A.	Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C	TRAINING	1
796	N.A.	Cc1c(O)c(=O)ccn1C	TRAINING	1
797	N.A.	Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(N)c4c3O)c(C)c2)ccc1N=Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(N)c2c1O	TRAINING	0
798	N.A.	Cc1cc(-c2ccccc2)n[nH]c1=NCCN1CCOCC1	TRAINING	0
799	N.A.	Cc1cc(=NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)[nH]o1	TRAINING	0
800	N.A.	Cc1cc(=NS(=O)(=O)c2ccc(N)cc2)[nH]c(C)n1	TRAINING	1
801	N.A.	Cc1cc(=O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)c[nH]1	TRAINING	1
802	N.A.	Cc1cc(=O)c2c(O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c65)c78	TRAINING	1
803	N.A.	Cc1cc(=O)n(-c2ccccc2)n1C	TRAINING	0
804	N.A.	Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NN3CCCCCC3)cc2)no1	TRAINING	0
805	N.A.	Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1	TRAINING	1
806	N.A.	Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1	TRAINING	0
807	N.A.	Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1	TRAINING	1
808	N.A.	Cc1cc(C)cc(OCC2CNC(=O)O2)c1	TRAINING	1
809	N.A.	Cc1cc(C2CCCCC2)n(O)c(=O)c1	TRAINING	0
810	N.A.	Cc1cc(O)c2ccccc2c1O	TRAINING	0
811	N.A.	Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1	TRAINING	0
812	N.A.	Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2	TRAINING	1
813	N.A.	Cc1cc2c(s1)N=c1ccccc1=NC2N1CCN(C)CC1	TRAINING	1
814	N.A.	Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C	TRAINING	0
815	N.A.	Cc1ccc(=O)n(-c2ccccc2)c1	TRAINING	1
816	N.A.	Cc1ccc(C(=O)Oc2ccc(C(O)CNC(C)(C)C)cc2OC(=O)c2ccc(C)cc2)cc1	TRAINING	0
817	N.A.	Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1	TRAINING	1
818	N.A.	Cc1ccc(C(C)C)c(O)c1	TRAINING	0
819	N.A.	Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1	TRAINING	1
820	N.A.	Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1	TRAINING	0
821	N.A.	Cc1ccc(O)cc1	TRAINING	1
822	N.A.	Cc1ccc(S(=O)(=O)O)cc1C	TRAINING	1
823	N.A.	Cc1ccc2[nH]c(=N)[nH]c(=O)c2c1Sc1ccncc1	TRAINING	1
824	N.A.	Cc1ccc2c(Cl)cc(Cl)c(O)c2n1	TRAINING	0
825	N.A.	Cc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3	TRAINING	0
826	N.A.	Cc1cccc(C)c1NC(=O)C(C)N	TRAINING	1
827	N.A.	Cc1cccc(C)c1NC(=O)C1CCCCN1C	TRAINING	0
828	N.A.	Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2	TRAINING	1
829	N.A.	Cc1cccc(C)c1NC(=O)CN(CC(=O)O)CC(=O)O	TRAINING	0
830	N.A.	Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1	TRAINING	1
831	N.A.	Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1	TRAINING	0
832	N.A.	Cc1cccc(N=c2cc(Cl)[nH]c(SCC(=O)O)n2)c1C	TRAINING	0
833	N.A.	Cc1cccc2sc3nncn3c12	TRAINING	1
834	N.A.	Cc1ccccc1	TRAINING	0
835	N.A.	Cc1ccccc1-n1c(C)nc2ccccc2c1=O	TRAINING	0
836	N.A.	Cc1ccccc1-n1c(CF)nc2ccc(N)cc2c1=O	TRAINING	0
837	N.A.	Cc1ccccc1C(OCCN(C)C)c1ccccc1	TRAINING	0
838	N.A.	Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1	TRAINING	0
839	N.A.	Cc1ccccc1OCC(O)CO	TRAINING	0
840	N.A.	Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12	TRAINING	0
841	N.A.	Cc1cn(-c2cc(NC(=O)c3ccc(C)c(N=c4nc(-c5cccnc5)cc[nH]4)c3)cc(C(F)(F)F)c2)cn1	TRAINING	1
842	N.A.	Cc1cn[nH]c1	TRAINING	1
843	N.A.	Cc1cnc(C(=O)O)c[n+]1[O-]	TRAINING	0
844	N.A.	Cc1nc(-c2ccc(Cl)cc2)oc1COC(C)(C)C(=O)O	TRAINING	1
845	N.A.	Cc1nc(=N)c(CNC(=O)N(CCCl)N=O)c[nH]1	TRAINING	0
846	N.A.	Cc1nc(=N)c(C[n+]2csc(CCO)c2C)c[nH]1	TRAINING	0
847	N.A.	Cc1nc([N+](=O)[O-])cn1-c1ccc([N+](=O)[O-])cc1	TRAINING	1
848	N.A.	Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2	TRAINING	1
849	N.A.	Cc1ncc(CO)c(C=O)c1O	TRAINING	0
850	N.A.	Cc1ncc(CO)c(CO)c1O	TRAINING	0
851	N.A.	Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O	TRAINING	1
852	N.A.	Cc1ncc([N+](=O)[O-])n1CC(C)O	TRAINING	1
853	N.A.	Cc1ncc([N+](=O)[O-])n1CC(O)CCl	TRAINING	0
854	N.A.	Cc1nnc(SC=C2CSC3C(NC(=O)Cn4cnnn4)C(=O)N3C2C(=O)O)s1	TRAINING	1
855	N.A.	Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2	TRAINING	1
856	N.A.	Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O	TRAINING	1
857	N.A.	Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O	TRAINING	1
858	N.A.	Cc1scc2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O	TRAINING	0
859	N.A.	ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl	TRAINING	0
860	N.A.	ClC(Cl)Br	TRAINING	1
861	N.A.	ClC(Cl)C(Cl)(Cl)Cl	TRAINING	1
862	N.A.	ClC(Cl)C(Cl)Cl	TRAINING	1
863	N.A.	ClC(Cl)Cl	TRAINING	1
864	N.A.	ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl	TRAINING	1
865	N.A.	ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl	TRAINING	1
866	N.A.	ClC=C(Cl)Cl	TRAINING	1
867	N.A.	ClC=CCCl	TRAINING	1
868	N.A.	ClC=CCl	TRAINING	1
869	N.A.	ClCC(Br)CBr	TRAINING	1
870	N.A.	ClCC(Cl)Cl	TRAINING	1
871	N.A.	ClCC1CO1	TRAINING	0
872	N.A.	ClCCCl	TRAINING	1
873	N.A.	ClCc1ccccc1	TRAINING	1
874	N.A.	Clc1cc(Cl)c(OCC#CI)cc1Cl	TRAINING	0
875	N.A.	Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2	TRAINING	0
876	N.A.	Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1	TRAINING	0
877	N.A.	Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1	TRAINING	0
878	N.A.	Clc1ccc(CC(=CCN2CCCC2)c2ccccc2)cc1	TRAINING	0
879	N.A.	Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1	TRAINING	0
880	N.A.	Clc1ccc(CON=C(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1	TRAINING	0
881	N.A.	Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1	TRAINING	0
882	N.A.	Clc1ccc(Cl)cc1	TRAINING	1
883	N.A.	Clc1cccc(C(c2ccc3[nH]cnc3c2)n2ccnc2)c1	TRAINING	1
884	N.A.	Clc1ccccc1CN1CCc2sccc2C1	TRAINING	1
885	N.A.	Clc1ccccc1Cl	TRAINING	1
886	N.A.	Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O	TRAINING	0
887	N.A.	Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O	TRAINING	0
888	N.A.	Cn1c(O)cc(-c2ccccc2)c1O	TRAINING	0
889	N.A.	Cn1cc(C(=O)C2CCc3[nH]cnc3C2)c2ccccc21	TRAINING	0
890	N.A.	Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21	TRAINING	0
891	N.A.	Cn1cc([S+](C)[O-])c(=O)c2ccc(F)cc21	TRAINING	1
892	N.A.	Cn1cc[nH]c1=S	TRAINING	1
893	N.A.	Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21	TRAINING	0
894	N.A.	Cn1cnc2c1c(=O)[nH]c(=O)n2C	TRAINING	1
895	N.A.	Cn1nnnc1SC=C1CSC2C(NC(=O)C(OC=O)c3ccccc3)C(=O)N2C1C(=O)O	TRAINING	0
896	N.A.	Cn1sc(Cl)cc1=O	TRAINING	0
897	N.A.	Cn1sccc1=O	TRAINING	0
898	N.A.	FC(Cl)(Cl)Cl	TRAINING	0
899	N.A.	FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	TRAINING	0
900	N.A.	Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1	TRAINING	0
901	N.A.	N#Cc1c(N(CC(=O)O)CC(=O)O)sc(C(=O)O)c1CC(=O)O	TRAINING	0
902	N.A.	N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1	TRAINING	0
903	N.A.	N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2	TRAINING	0
904	N.A.	N=C(N)N1CCc2ccccc2C1	TRAINING	0
905	N.A.	N=C(N)NC(=O)Cc1c(Cl)cccc1Cl	TRAINING	1
906	N.A.	N=C(N)NC(=O)c1nc(Cl)c(=N)[nH]c1N	TRAINING	1
907	N.A.	N=C(N)NCC1COC2(CCCCC2)O1	TRAINING	0
908	N.A.	N=C(N)NCCCC(NC(=O)C1CCCN1C(=O)C1CSSCC(N)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O	TRAINING	0
909	N.A.	N=C(N)NCCCCC1NC(=O)CCSSCC(C(N)=O)NC(=O)C2CCCN2C(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CC(=O)O)NC(=O)CNC1=O	TRAINING	0
910	N.A.	N=C(N)NCCCCCCC(=O)NC(O)C(=O)NCCCCNCCCN	TRAINING	0
911	N.A.	N=C(N)NCc1cccc(I)c1	TRAINING	1
912	N.A.	N=C(N)NS(=O)(=O)c1ccc(N)cc1	TRAINING	1
913	N.A.	N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1	TRAINING	1
914	N.A.	N=C(N)c1ccc(CNC(=O)C2CCN2C(=O)C(NCC(=O)O)C2CCCCC2)cc1	TRAINING	1
915	N.A.	N=C(N=C(N)NCCCCCCNC(N)=NC(=N)Nc1ccc(Cl)cc1)Nc1ccc(Cl)cc1	TRAINING	0
916	N.A.	N=c1[nH]c(-c2ccccc2)c(Br)c(=O)[nH]1	TRAINING	1
917	N.A.	N=c1[nH]c(=O)c2c(CCc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)c[nH]c2[nH]1	TRAINING	0
918	N.A.	N=c1[nH]c(Cl)nc2c1ncn2C1CC(O)C(CO)O1	TRAINING	0
919	N.A.	N=c1[nH]c(Cl)nc2c1ncn2C1OC(CO)C(O)C1F	TRAINING	1
920	N.A.	N=c1[nH]c(F)nc2c1ncn2C1OC(CO)C(O)C1O	TRAINING	0
921	N.A.	N=c1[nH]c2ccc(OC(F)(F)F)cc2s1	TRAINING	1
922	N.A.	N=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O	TRAINING	0
923	N.A.	N=c1[nH]cnc2c1ncn2C1OC(CO[PH](=O)(=O)O)C(O)C1O	TRAINING	0
924	N.A.	N=c1[nH]nc(-c2cccc(Cl)c2Cl)c(=N)[nH]1	TRAINING	1
925	N.A.	N=c1c2c([nH]c3ccccc13)CCCC2	TRAINING	1
926	N.A.	N=c1c2ccccc2[nH]c2ccccc12	TRAINING	0
927	N.A.	N=c1cc[nH]cc1	TRAINING	1
928	N.A.	N=c1cc[nH]cc1N	TRAINING	1
929	N.A.	N=c1ccn(C2CSC(CO)O2)c(=O)[nH]1	TRAINING	1
930	N.A.	N=c1ccn(C2OC(CO)C(O)C2(F)F)c(=O)[nH]1	TRAINING	1
931	N.A.	N=c1ccn(CC(CO)OC[PH](=O)(=O)O)c(=O)[nH]1	TRAINING	0
932	N.A.	N=c1nc(-c2cc(Cl)ccc2Cl)[nH]c(=N)[nH]1	TRAINING	1
933	N.A.	N=c1nc(OCc2ccccc2)c2[nH]cnc2[nH]1	TRAINING	0
934	N.A.	NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccc(Cl)cc32)CC1	TRAINING	0
935	N.A.	NC(=O)C1CC2(NC(=O)NC2=O)c2cc(F)ccc2O1	TRAINING	1
936	N.A.	NC(=O)C1CCCN1C(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1	TRAINING	0
937	N.A.	NC(=O)CCC(N)C(=O)O	TRAINING	1
938	N.A.	NC(=O)CCCN=C(c1ccc(Cl)cc1)c1cc(F)ccc1O	TRAINING	1
939	N.A.	NC(=O)CN1CCCC1=O	TRAINING	1
940	N.A.	NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N	TRAINING	0
941	N.A.	NC(=O)NC(=O)Cc1ccccc1	TRAINING	0
942	N.A.	NC(=O)NC(CCC(=O)O)C(=O)O	TRAINING	1
943	N.A.	NC(=O)NCCCC(N)C(=O)O	TRAINING	0
944	N.A.	NC(=O)c1cccnc1	TRAINING	1
945	N.A.	NC(=O)c1cn(Cc2c(F)cccc2F)nn1	TRAINING	1
946	N.A.	NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1O	TRAINING	1
947	N.A.	NC(=O)n1c(O)c(C(=O)c2cccs2)c2cc(Cl)ccc21	TRAINING	1
948	N.A.	NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3c[nH]nn3)CSC12)c1ccc(O)cc1	TRAINING	0
949	N.A.	NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CSC12)c1ccccc1	TRAINING	1
950	N.A.	NC(C=O)C(O)NNCc1ccc(O)c(O)c1O	TRAINING	0
951	N.A.	NC(C=O)C(O)O	TRAINING	0
952	N.A.	NC(CC(=O)O)C(=O)O	TRAINING	0
953	N.A.	NC(CCC(=O)O)C(=O)O	TRAINING	0
954	N.A.	NC(CS)C(=O)O	TRAINING	0
955	N.A.	NC(CSSCC(N)C(=O)O)C(=O)O	TRAINING	0
956	N.A.	NC(Cc1c[nH]c2ccccc12)C(=O)O	TRAINING	0
957	N.A.	NC(Cc1c[nH]cn1)C(=O)O	TRAINING	0
958	N.A.	NC(Cc1ccc(O)cc1)C(=O)O	TRAINING	0
959	N.A.	NC(Cc1ccccc1)C(=O)O	TRAINING	0
