id	cas	smiles	status	exp values
213	n.a.	O=C(C1=CC=C(C2=CC=C(Cl)C=C2)O1)N1CCN(C2CCCCC2)CC1	training	1
214	n.a.	O=C(C1=CC=C(C2=CC=C(Cl)C=C2)O1)N1CCNCC1	training	1
215	n.a.	O=C(C1=CC=CC=C1)C1=CC(OCC(O)CN2CCC(N3CC4=C(C=CC=C4)C3=O)CC2)=CC=C1	training	1
216	n.a.	O=C(C1=CC=CC=C1)C1=CC=C(OCC(O)CN2CCC(N3CC4=C(C=CC=C4)C3=O)CC2)C=C1	training	1
217	n.a.	O=C(C1=CC=CC=C1)C1=CC=CC=C1OCC(O)CN1CCC(C(=O)NC2=CC=CC=C2)CC1	training	1
218	n.a.	O=C(C1=CC=CC=C1)C1=CC=CC=C1OCC(O)CN1CCC(N2C(=O)CC3=C2C=CC=C3)CC1	training	0
219	n.a.	O=C(C1=CC=CC=C1)C1=CC=CC=C1OCC(O)CN1CCC(N2C(=O)COC3=C2C=CC=C3)CC1	training	1
220	n.a.	O=C(C1=CC=CC=C1)C1=CC=CC=C1OCC(O)CN1CCC(N2C(=O)OC3=C2C=CC=C3)CC1	training	1
221	n.a.	O=C(C1=CC=CC=C1)C1=CC=CC=C1OCC(O)CN1CCC(N2CC3=C(C=CC=C3)C2=O)CC1	training	1
222	n.a.	O=C(C1=NC2=C(C=C1)C=C(OC1=NC=C(C(F)(F)F)C=C1)C=C2)N1CCC(F)C1	training	1
223	n.a.	O=C(C1=NC2=C(C=C1)C=C(OC1=NC=C(C(F)(F)F)C=C1)C=C2)N1CCNCC1	training	1
224	n.a.	O=C(C1=NC2=C(C=C1)C=C(OC1=NC=C(C(F)F)C=C1)C=C2)N1CCNCC1	training	0
225	n.a.	O=C(CC1=CC=CC=C1)NC1=CC=C(S(=O)(=O)NC2=NC=CS2)C=C1	training	1
