id 	cas	smiles	status	exp_values
1360		O=C(OCCOCCOCCOC(=O)C1=CC=CC=C1)C1=CC=CC=C1	Training	0
1361		CC=CC1=CC2=C(OCO2)C=C1	Training	0
1362		COC(=O)C1=CC=C(C=C1)C(=O)OC	Training	0
1363		CC1C=C[C-]=C1	Training	0
1364		CCOC1=C(O)C=CC(C=O)=C1	Training	0
1365		COC1=C(O)C=CC(C=O)=C1	Training	0
1366		CCOC(=O)C1OC1C1=CC=CC=C1	Training	0
1367		CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC	Training	0
1368		CCCCOC(=O)[C@@H](C)OC1=CC=C(OC2=C(F)C=C(C=C2)C#N)C=C1	Training	0
1369		CCCCCC(C=O)=CC1=CC=CC=C1	Training	0
1370		CCOC(OCC)OCC	Training	0
1371		CCOP(OCC)OCC	Training	0
1372		CC(=O)C=CC1=CC=CC=C1	Training	0
1373		CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC	Training	0
1374		CC(C)CCOCC1=CC=CC=C1	Training	0
1375		O=CCC1=CC=CC=C1	Training	0
1376		OC(=O)COC1=CC=C(Cl)C=C1	Training	0
1377		OCCCC1=CC=CC=C1	Training	0
1378		CCC1=CC=C(O)C=C1	Training	0
1379		COC1=CC=C(C=O)C=C1	Training	0
1380		CCOC(=O)CCC(=O)OCC	Training	0
1381		OCC(O)COCC=C	Training	0
1382		CC(=O)CC(C)(C)O	Training	0
1383		CC(C)CCO	Training	0
1384		CC1OC(C)OC(C)O1	Training	0
1385		CCCCCC(=O)OCC	Training	0
1386		CCCC=O	Training	0
1387		CCCCOC(C)=O	Training	0
1388		CC(C)CCOC(C)=O	Training	0
1389		OC(=O)CCCCCCCC(O)=O	Training	0
1390		OC(=O)CCCCC(O)=O	Training	0
1391		CCCCCCCC(O)=O	Training	0
1392		CCCCCCCC=O	Training	0
1393		CCCCOCCOCCOC(C)=O	Training	0
1394		CCCCCCCCCC	Training	0
1395		CCCCCCCCC=O	Training	0
1396		[S-]C(=S)NCCNC([S-])=S	Training	0
1397		CNC	Training	0
1398		OC[P+](CO)(CO)CO	Training	0
1399		CC(C)(N)CO	Training	0
1400		CC(C)(CO)CO	Training	0
1401		OCC(CO)(CO)COCC(CO)(CO)CO	Training	0
1402		CCCCOP(=O)(OCCCC)OCCCC	Training	0
1403		CCCCC(CC)COS([O-])(=O)=O	Training	0
1404		NC(=O)NO	Training	0
1405		CN(C)C(C)=O	Training	0
1406		CC(C)COC(=O)CC(C(=O)OCC(C)C)S([O-])(=O)=O	Training	0
1407		O=S(=O)(C1=CC=CC=C1)C1=CC=CC=C1	Training	0
1408		[As]#[In]	Training	0
1409		CCCSP(=O)(OCC)SCCC	Training	0
1410		CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](O)[C@H]1O	Training	0
1411		OC[C@H](O)[C@H]1OC(=O)C(O)=C1[O-]	Training	0
1412		CCC(C)(\N=N\C(C)(CC)C#N)C#N	Training	0
1413		CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl	Training	0
1414		CCC(C)CO	Training	0
1415		CCC([O-])=O	Training	0
1416		CNC([S-])=S	Training	0
1417		F[B-](F)(F)F	Training	0
1418		CCCCOC(=O)C(C)O	Training	0
1419		CC(C)NC1=NC(NC(C)C)=NC(Cl)=N1	Training	0
1420		S(C1=CC=CC=C1)C1=CC=CC=C1	Training	0
1421		CCCCCCCCCCCCOS(O)(=O)=O	Training	0
1422		ClCCOP(OCCCl)OCCCl	Training	0
1423		OC(=O)\C=C\C1=CC=CC=C1	Training	0
1424		CC(=O)OCC1=CC=CC=C1	Training	0
1425		COC1=CC=C(CC=C)C=C1	Training	0
1426		OCNC(=O)NCO	Training	0
1427		CC(C)COC(=O)CCCCC(=O)OCC(C)C	Training	0
1428		CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC	Training	0
1429		CCCCOC(=O)C=C	Training	0
1430		NCCO	Training	0
1431		CCOC(C)=O	Training	0
1432		CC(C)=CC(C)=O	Training	0
1433		CCCCCCOC(=O)C(C)=C	Training	0
1434		CCCCCCCCCCCC(=O)OCC(O)CO	Training	0
1435		ClCCCCl	Training	0
1436		CCCCCCCCOS([O-])(=O)=O	Training	0
1437		NC(=S)NNC(N)=S	Training	0
1438		[S-]C(=S)NCCNC([S-])=S	Training	0
1439		CCCCCCCCCCOS([O-])(=O)=O	Training	0
1440		CCCCCCOC(C)=O	Training	0
1441		CCCCCCCCCO	Training	0
1442		COCCOCCOCCOCCOC	Training	0
1443		O=C\C=C\C1=CC=CC=C1	Training	0
1444		COC(=O)C1=C(C=C(I)C=C1)S(=O)(=O)[N-]C(=O)NC1=NC(OC)=NC(C)=N1	Training	0
1445		CC(C)OP(C)(=O)OC(C)C	Training	0
1446		OC(=O)C(O)=O	Training	0
1447		OC[C@@H](O)[C@@H](O)[C@H](O)C=O	Training	0
1448		CCO[Si](CCCS)(OCC)OCC	Training	0
1449		CCOP(=S)(OCC)O\N=C(/C#N)C1=CC=CC=C1	Training	0
1450		CCC(C)(C)C(=O)OC1=C(C(=O)OC11CCCCC1)C1=CC(Cl)=CC(Cl)=C1	Training	0
1451		CCOP(Cl)(Cl)=O	Training	0
1452		CC1=CC=CC=C1S([O-])(=O)=O	Training	0
1453		CCCCC1=CC=C(Cl)C=C1	Training	0
1454		CCCCC(CC)COCCO	Training	0
1455		Cl\C=C\Cl	Training	0
1456		CCCOCC(C)O	Training	0
1457		CCOCC(C)O	Training	0
1458		CC1=C(O)C=CC(Cl)=C1	Training	0
1459		COC(=O)C1=CC=C(C=O)C=C1	Training	0
1460		CN(C)NC(=O)CCC(O)=O	Training	0
1461		COC1=NC(NC(C)C)=NC(NC(C)C)=N1	Training	0
1462		CC=C1CC2CC1C=C2	Training	0
1463		CCCCC1=CC=C(O)C=C1	Training	0
1464		CSC(C)(C)C=NO	Training	0
1465		CNC(=O)O\N=C\C(C)(C)S(C)=O	Training	0
1466		OP(O)(=O)CCCl	Training	0
1467		CNC(=O)ON=C(C)SC	Training	0
1468		OC1=C(Br)C=C(C=C1Br)C#N	Training	0
1469		OC1CCCCCCCCCCC1	Training	0
1470		[S-]C#N	Training	0
1471		N#CCCCC(CCC#N)C#N	Training	0
1472		CCCCOP(=O)OCCCC	Training	0
1473		COC1=NN(C(=O)[N-]S(=O)(=O)C2=C(OC(F)(F)F)C=CC=C2)C(=O)N1C	Training	0
1474		COC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl	Training	0
1475		CCCCC(CC)C(=O)OCCOCCOCCOCCOC(=O)C(CC)CCCC	Training	0
1476		COC(=O)C1=C(Cl)C(Cl)=C(C(=O)OC)C(Cl)=C1Cl	Training	0
1477		C[SiH](O[Si](C)(C)C)O[Si](C)(C)C	Training	0
1478		CCCCCCOC1=CC=C(O)C=C1	Training	0
1479		CCCCNS(=O)(=O)C1=CC=C(C)C=C1	Training	0
1480		CCNC1=NC(NC(C)C)=NC(Cl)=N1	Training	0
1481		COC1=C(Cl)C=CC(Cl)=C1C(O)=O	Training	0
1482		COC(=O)COC1=C(Cl)C=C(Cl)C=C1	Training	0
1483		CCCCCCCCCC=CCC1CC(=O)OC1=O	Training	0
1484		CCO[Si](C)(OCC)OCC	Training	0
1485		FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI	Training	0
1486		CCCCOC(=O)CCC(C)=O	Training	0
1487		CCCCC\C=C/CCC=O	Training	0
1488		CCCCCCCCCCCCCCCCCC(=O)OCC(CC)CCCC	Training	0
1489		CCOP(=O)(NC(C)C)OC1=CC=C(SC)C(C)=C1	Training	0
1490		CC(=C)[C@H]1CC=C(C)C(=O)C1	Training	0
1491		[O-]C1=NC(=O)N(Cl)C(=O)N1Cl	Training	0
1492		[O-]S(=O)(=O)C(CC(=O)OC1CCCCC1)C(=O)OC1CCCCC1	Training	0
1493		O=C(OCC1CCC2OC2C1)C1CCC2OC2C1	Training	0
1494		CCCCCCCCCCCC#N	Training	0
1495		CCC(C)COC(=O)CC(C)C	Training	0
1496		CCCCC(CC)COC(Cl)=O	Training	0
1497		CC(=C)C(=O)OCC1CCCO1	Training	0
1498		CCCCC(CC)COCC1CO1	Training	0
1499		C\C=C\C=C\C([O-])=O	Training	0
1500		CCO[Si](CCCN=O)(OCC)OCC	Training	0
1501		CNC(=S)N(C)C	Training	0
1502		CCCCCCOC(=O)C=C	Training	0
1503		CO[Si](CCCOCC1CO1)(OC)OC	Training	0
1504		CO[Si](CCCOC(=O)C(C)=C)(OC)OC	Training	0
1505		CCCCCCCCCCC=CC1CC(=O)OC1=O	Training	0
1506		CC(=O)CCC1=CC=CC=C1	Training	0
1507		C1CCC(CC1)SSC1CCCCC1	Training	0
1508		CC1=CC(OCCCC(C)(C)C(O)=O)=C(C)C=C1	Training	0
1509		CCOC1=NC(=NS1)C(Cl)(Cl)Cl	Training	0
1510		[N-]=[N+]=[N-]	Training	0
1511		COC1=CC(Cl)=C(OC)C=C1Cl	Training	0
1512		[O-]C(=O)COC1=C(Cl)C=C(Cl)C=C1	Training	0
1513		CC(COCC(C)OC(=O)C1=CC=CC=C1)OC(=O)C1=CC=CC=C1	Training	0
1514		O1C=CC2=C1C=CC=C2	Training	0
1515		CCCCC[Si](OCC)(OCC)OCC	Training	0
1516		ClN1C(=O)NC(=O)N(Cl)C1=O	Training	0
1517		CCCOCCO	Training	0
1518		OCNC(=O)CCl	Training	0
1519		CC(C)CC(=O)OCC=C	Training	0
1520		CN(C)CCOC(=O)C(C)=C	Training	0
1521		N1C=NC=N1	Training	0
1522		ClN1C(=O)[N-]C(=O)N(Cl)C1=O	Training	0
1523		CCCCOC(=O)CCCCCCCC(=O)OCCCC	Training	0
1524		[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	0
1525		CCOP(S)(=S)OCC	Training	0
1526		CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	Training	0
1527		CO[Si](OC)(OC)C1=CC=CC=C1	Training	0
1528		COP(=O)(OC)OC(Br)C(Cl)(Cl)Br	Training	0
1529		COP(=O)(NC(C)=O)SC	Training	0
1530		OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	0
1531		CCCCO[Al](OCCCC)OCCCC	Training	0
1532		COCN(COC)C1=NC(=NC(=N1)N(COC)COC)N(COC)COC	Training	0
1533		CCNP(=S)(OC)O\C(C)=C\C(=O)OC(C)C	Training	0
1534		CCCCC(CC)C([O-])=O	Training	0
1535		Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@@H](Cl)[C@@H]1Cl	Training	0
1536		BrC(Br)C#N	Training	0
1537		CSCCC=O	Training	0
1538		BrC1=CC(Br)=C(OCC=C)C(Br)=C1	Training	0
1539		FC(F)(F)C1=CC=C(Cl)C(Cl)=C1	Training	0
1540		CCC(COC(=O)C(C)=C)(COC(=O)C(C)=C)COC(=O)C(C)=C	Training	0
1541		CCCCCCCCCC(O)=O	Training	0
1542		OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	0
1543		OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	0
1544		OC1=C(OC2=CC=C(Cl)C=C2Cl)C=CC(Cl)=C1	Training	0
1545		NC1=NC(Cl)=NC(N)=N1	Training	0
1546		CNC(=O)N(C)C1=NN=C(S1)C(C)(C)C	Training	0
1547		CCCCOC(=O)[C@H](C)O	Training	0
1548		CC(CCO)CC(C)(C)C	Training	0
1549		CCCSP(=S)(OCC)OC1=CC=C(SC)C=C1	Training	0
1550		CCCCCCCCSCCO	Training	0
1551		CCCCNS(=O)(=O)C1=CC=CC=C1	Training	0
1552		CC1=C(OCC([O-])=O)C=CC(Cl)=C1	Training	0
1553		CC1OC(C)=C(O)C1=O	Training	0
1554		CC\C=C/CCOC(C)=O	Training	0
1555		CCOP(=S)(OCC)OP(=S)(OCC)OCC	Training	0
1556		OC(=O)C1=CC(OC2=CC=CC=C2)=CC=C1	Training	0
1557		OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	0
1558		OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	0
1559		[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	0
1560		OCN1C(NC(=O)NCNC(=O)NC2N(CO)C(=O)NC2=O)C(=O)NC1=O	Training	0
1561		[O-]C(=O)CCl	Training	0
1562		O=CC1=CC(OC2=CC=CC=C2)=CC=C1	Training	0
1563		CCCC1CCC(=O)CC1	Training	0
1564		CCC([O-])=O	Training	0
1565		CC1=CC=C(C=C1)S(=O)(=O)N=C=O	Training	0
1566		NC#N	Training	0
1567		CCOP(=S)(OCC)OC1=NN(C(C)C)C(Cl)=N1	Training	0
1568		CC(=O)C(C)=O	Training	0
1569		CO[Si](CCCS)(OC)OC	Training	0
1570		CCC1COC(=O)O1	Training	0
1571		CC(CCC#N)C#N	Training	0
1572		CC(C)=CCCC(C)=CCCC(C)=CCO	Training	0
1573		NC(=N)NC#N	Training	0
1574		CCOP(=O)(OCC)OC(=CCl)C1=C(Cl)C=C(Cl)C=C1	Training	0
1575		O=P(OC1=CC=CC=C1)OC1=CC=CC=C1	Training	0
1576		COC1=CC2=C(C=CC(=O)O2)C(OC)=C1	Training	0
1577		CC(O)C(O)=O	Training	0
1578		OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	Training	0
1579		CC(=O)OC1=C(C=CC=C1)C(O)=O	Training	0
1580		CCCCCCCCCCCCCOP(O)(O)=O	Training	0
1581		COS([O-])(=O)=O	Training	0
1582		COP(=O)(OC)OC	Training	0
1583		CCCCOCC(C)O	Training	0
1584		OC(=O)CC(C(O)=O)S(O)(=O)=O	Training	0
1585		CC(O)C(C)=O	Training	0
1586		CC(C)=CCCC(C)=CC#N	Training	0
1587		[O-]C1=NC(=O)N(Cl)C(=O)N1Cl	Training	0
1588		BrCC1=CC=CC(OC2=CC=CC=C2)=C1	Training	0
1589		CCOC(N)=O	Training	0
1590		CC(=O)C1C(=O)OC(C)=CC1=O	Training	0
1591		S=P(N1CC1)(N1CC1)N1CC1	Training	0
1592		OCC(Br)(CO)[N+]([O-])=O	Training	0
1593		COP(=O)(OC)C(O)C(Cl)(Cl)Cl	Training	0
1594		COP(=S)(OC)OC1=CC=C(C=C1)S(=O)(=O)N(C)C	Training	0
1595		[O-]C(=O)C1=CC=CC=C1	Training	0
1596		NS(O)(=O)=O	Training	0
1597		CCOC(=O)COC1=C(Cl)C=C(Cl)C=C1	Training	0
1598		CNC(=S)NC	Training	0
1599		CCCC\C=C/CCCCCCCCCC=O	Training	0
1600		CCCCCOC(=O)CCC	Training	0
1601		CC(=O)OC(C)(C)C	Training	0
1602		C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1	Training	0
1603		ClC1=CC(Cl)=CC=C1	Training	0
1604		CC(C)OB(OC(C)C)OC(C)C	Training	0
1605		C1C=CC=C1	Training	0
1606		BrCC(=O)OCC1=CC=CC=C1	Training	0
1607		CCCCSCCCC	Training	0
1608		CCCCCCCCCCCCCCCC	Training	0
1609		CC(=O)CCC1=CC=C(O)C=C1	Training	0
1610		CC1=C(C)S(=O)(=O)CCS1(=O)=O	Training	0
1611		CC(=C)C([O-])=O	Training	0
1612		[O-]C(=O)C1=CC=CC=C1	Training	0
1613		OCC1CO1	Training	0
1614		C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1	Training	0
1615		CC(C)=CCO	Training	0
1616		CCCCOC(CC)OC(C)COC(O)CC	Training	0
1617		CCOP(=S)(OCC)SCSP(=S)(OCC)OCC	Training	0
1618		CC(C)C(C)=O	Training	0
1619		COC(C)(C)CCO	Training	0
1620		CC=C(C)C(C)=O	Training	0
1621		OCC(O)CO	Training	0
1622		COP(=S)(OC)OC1=C(Cl)C=C(C)C=C1Cl	Training	0
1623		CN(C)N	Training	0
1624		CC1CN1P(=O)(N1CC1C)N1CC1C	Training	0
1625		CC(O)CO	Training	0
1626		CCCCC(CC)COC(=O)CCCCC(=O)OCC1=CC=CC=C1	Training	0
1627		CC(CCOC(C)=O)CC(C)(C)C	Training	0
1628		CC(C)=C1CCC(C)=CC1	Training	0
1629		CCCCCCCOC(=O)CCC	Training	0
1630		CCCCC(CC)C(O)C#C	Training	0
1631		CCCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	Training	0
1632		O[C@@H]1COC(O)[C@H](O)[C@H]1O	Training	0
1633		Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl	Training	0
1634		OC1=C(Cl)C(Cl)=C(Cl)C=C1Cl	Training	0
1635		CCCCCCCCCCCCCC(=O)OCC(O)CO	Training	0
1636		C[N+](C)(C)CC(O)=O	Training	0
1637		COC1=CC=CC(C=O)=C1	Training	0
1638		CCNC1=NC(NC(C)(C)C)=NC(Cl)=N1	Training	0
1639		CCCCCCCCCCCC(C)=O	Training	0
1640		COC(=O)C1=C(C=CS1)S(N)(=O)=O	Training	0
1641		CC(C)(Cl)Cl	Training	0
1642		CC1=C(Cl)C=CC(O)=C1	Training	0
1643		CS\C(C)=N\OC(=O)N(C)SN(C)C(=O)O\N=C(/C)SC	Training	0
1644		CC(Br)C(O)=O	Training	0
1645		CC(=C)[C@@H]1CCC(C)=CC1	Training	0
1646		CC(N)=O	Training	0
1647		ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl	Training	0
1648		ClC1=CC(Cl)=C(Cl)C(Cl)=C1Cl	Training	0
1649		CC1=CC=C(C)C(=C1)S(O)(=O)=O	Training	0
1650		OC1=C(C=CC=C1)C#N	Training	0
1651		CC(C)(C)OOC(=O)C1=CC=CC=C1	Training	0
1652		CC(Cl)COP(=O)(OCC(C)Cl)OCC(C)Cl	Training	0
1653		COC(=O)OC	Training	0
1654		NC1=NNC=N1	Training	0
1655		CC(C)NC1=NC(Cl)=NC(N)=N1	Training	0
1656		CCC1=CC=CC(O)=C1	Training	0
1657		CC1=CC=C(C=C)C=C1	Training	0
1658		NC(N)=S	Training	0
1659		CC1=CC=C(C)O1	Training	0
1660		CCCCCCOC1=C(C=CC=C1)C(O)=O	Training	0
1661		OCCCBr	Training	0
1662		[O-]C(=O)CF	Training	0
1663		COC(=O)CCCCC(=O)OC	Training	0
1664		CCOCCOCC	Training	0
1665		CCCSSCCC	Training	0
1666		CCCCCCCCCCCCC	Training	0
1667		CCCCCCCCCCCCCC	Training	0
1668		CCCCCCCCCCCCCCC	Training	0
1669		CCCCCCCCCCCCCCCO	Training	0
1670		OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O	Training	0
1671		CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1	Training	0
1672		OC[C@@H](O)[C@H]1OC(=O)C(O)=C1[O-]	Training	0
1673		CCCCCCCCCCCCCCCCCC#N	Training	0
1674		CCCCC(CC)COC(=O)C1=CC=C(C=C1)C(=O)OCC(CC)CCCC	Training	0
1675		ClP(Cl)C1=CC=CC=C1	Training	0
1676		CCCC1=CC=C(O)C=C1	Training	0
1677		CCCC=C(CC)C=O	Training	0
1678		C1COCO1	Training	0
1679		CCOS(=O)(=O)OCC	Training	0
1680		OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	0
1681		CC(=C)[C@@H]1CC=C(C)C(=O)C1	Training	0
1682		COC1=NC(C)=NC(NC(=O)NS(=O)(=O)C2=C(Cl)C=CC=C2)=N1	Training	0
1683		[O-]C(=O)C(Cl)(Cl)Cl	Training	0
1684		OC1=CC(O)=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O	Training	0
1685		CC1=CC=C(C=C1)S([O-])(=O)=O	Training	0
1686		OC(=O)C1=CC=CC=C1	Training	0
1687		O=C(OCCCCCOC(=O)C1=CC=CC=C1)C1=CC=CC=C1	Training	0
1688		CCCCCC=O	Training	0
1689		COS(C)(=O)=O	Training	0
1690		OC[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO	Training	0
1691		CCC\C=C\C=O	Training	0
1692		CNC([S-])=S	Training	0
1693		CS(C)=O	Training	0
1694		CCCCCCOC(=O)C1=CC=CC=C1	Training	0
1695		CN(C)P(=O)(N(C)C)N(C)C	Training	0
1696		CCCO[Si](OCCC)(OCCC)OCCC	Training	0
1697		CC(C)C(OC(=O)C(C)C)C(C)(C)COC(=O)C(C)C	Training	0
1698		CCCCC(CC)COC(=O)C(C)=C	Training	0
1699		CC(C)=CCCC(C)=CCCC(C)=O	Training	0
1700		OC(CC(O)=O)C(O)=O	Training	0
1701		CCOC(=O)CCCCCCCCC=C	Training	0
1702		OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	Training	0
1703		OC(=O)C1=C(O)C=CC=C1	Training	0
1704		CC1=CC=C(C=C1)S(N)(=O)=O	Training	0
1705		CCCCC1CCC(O)CC1	Training	0
1706		CCCCCCC1CCC(=O)O1	Training	0
1707		CCOC(=O)C(=C)C#N	Training	0
1708		CCCO	Training	0
1709		CCCCO	Training	0
1710		ClC(=O)C1=C(Cl)C(Cl)=C(C(Cl)=O)C(Cl)=C1Cl	Training	0
1711		CSC1=NC(NC(C)C)=NC(NC(C)C)=N1	Training	0
1712		CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)C1=CC=CC=C1	Training	0
1713		COC(=O)C1=C(C=CC=C1)S(=O)(=O)NC(=O)NC1=NC(C)=NC(OC)=N1	Training	0
1714		BrCBr	Training	0
1715		CC=O	Training	0
1716		ClC(Cl)=C	Training	0
1717		C[C@H](CCO)CCC=C(C)C	Training	0
1718		IC(I)I	Training	0
1719		CN(C)C	Training	0
1720		C[N+]([O-])=O	Training	0
1721		COP(C)(=O)OC	Training	0
1722		CCC(C)(C)O	Training	0
1723		CC(C)(O)C#N	Training	0
1724		CCN(N=O)C(N)=O	Training	0
1725		CC(Cl)(Cl)C(O)=O	Training	0
1726		ClCC(Cl)C=C	Training	0
1727		CCOP(O)OCC	Training	0
1728		[O-]N=O	Training	0
1729		CC(C)(CO)[N+]([O-])=O	Training	0
1730		Cl[Zn]Cl	Training	0
1731		CCCCC(CC)COC(=O)CS	Training	0
1732		OP(O)(O)=O	Training	0
1733		[Na]I	Training	0
1734		CC(O)COC1=CC=CC=C1	Training	0
1735		[O-][Cl]=O	Training	0
1736		NS([O-])(=O)=O	Training	0
1737		[O-]S(=O)(=O)OOS([O-])(=O)=O	Training	0
1738		COS(=O)(=O)OC	Training	0
1739		O=S1(=O)CC=CC1	Training	0
1740		COC(O)C=C(C)OP(O)(OC)OC	Training	0
1741		CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC	Training	0
1742		OC(=O)CC(O)(CC(O)=O)C(O)=O	Training	0
1743		CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC	Training	0
1744		CCO[Si](OCC)(OCC)C1=CC=CC=C1	Training	0
1745		CCO[Si](OCC)(OCC)C=C	Training	0
1746		CC1=C(OP(=O)(OC2=C(C)C=CC=C2)OC2=C(C)C=CC=C2)C=CC=C1	Training	0
1747		CCOP(=O)(OCC)OCC	Training	0
1748		CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC	Training	0
1749		OCNC(=O)N(CO)C1N(CO)C(=O)N(CO)C1=O	Training	0
1750		CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC	Training	0
1751		CC1=CC(=O)CC(C)(C)C1	Training	0
1752		CCOP(=S)(OCC)SCSC1=CC=C(Cl)C=C1	Training	0
1753		CC(C)(\N=N\C(C)(C)C#N)C#N	Training	0
1754		CC(C)=CCCC(C)(O)C=C	Training	0
1755		CC(C)C#N	Training	0
1756		CC(C)CO	Training	0
1757		CC(C)C=O	Training	0
1758		ClCC(Cl)=C	Training	0
1759		ClCC(Cl)Cl	Training	0
1760		O=P(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	Training	0
1761		OCC(O)=O	Training	0
1762		CNC(C)=O	Training	0
1763		OC(=O)C(Cl)Cl	Training	0
1764		CN(C)C(Cl)=O	Training	0
1765		CC(C)[N+]([O-])=O	Training	0
1766		NNS(=O)(=O)C1=CC=C(OC2=CC=C(C=C2)S(=O)(=O)NN)C=C1	Training	0
1767		COP(O)(=O)OC	Training	0
1768		CC(O)C([O-])=O	Training	0
1769		CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC	Training	0
1770		COC1=NC(C)=NC(NC(=O)NS(=O)(=O)C2=C(OCCCl)C=CC=C2)=N1	Training	0
1771		CC1=CC=C(C)C(=C1)S([O-])(=O)=O	Training	0
1772		CC1CC(OC(C)=O)OC(C)O1	Training	0
1773		CCNC1=NC(SC)=NC(NC(C)C)=N1	Training	0
1774		CCCCC(CC)COC(=O)\C=C\C1=CC=C(OC)C=C1	Training	0
1775		COP(=O)OC	Training	0
1776		ClC1=CC=CC(Cl)=C1Cl	Training	0
1777		ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl	Training	0
1778		O[C@H]([C@@H](O)C(O)=O)C(O)=O	Training	0
1779		ClN1C(=O)N(Cl)C(=O)N(Cl)C1=O	Training	0
1780		CC1=C(C=CC=C1)S(N)(=O)=O	Training	0
1781		CCNC1=NC(SC)=NC(NC(C)(C)C)=N1	Training	0
1782		CCC1=C(O)C=CC=C1	Training	0
1783		O=C1OC2=C(C=CC=C2)C=C1	Training	0
1784		CCO[Si](CCCN)(OCC)OCC	Training	0
1785		CCO[Si](CCC#N)(OCC)OCC	Training	0
1786		CC\C=C/CCO	Training	0
1787		NCCOCCOCCN	Training	0
1788		[S-]C1=CC=CC=C1	Training	0
1789		COC1=CC=CC=C1OCC(O)CO	Training	0
1790		COC1=CC=C(CC=C)C=C1OC	Training	0
1791		CCC(=O)C1=CC=CC=C1	Training	0
1792		CC(OC1=C(C)C=C(Cl)C=C1)C(O)=O	Training	0
1793		OC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1	Training	0
1794		CCOC(=O)C1=CC=CC=C1	Training	0
1795		CC(OC(C)=O)C1=CC=CC=C1	Training	0
1796		O=C(OC1=CC=CC=C1)C1=CC=CC=C1	Training	0
1797		CCCOC(=O)C1=CC=C(O)C=C1	Training	0
1798		CCCCOC(=O)C1=CC=C(O)C=C1	Training	0
1799		CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC	Training	0
1800		CC(C)CCOC(=O)C1=CC=CC=C1	Training	0
1801		O=C(OCCC1=CC=CC=C1)C1=CC=CC=C1	Training	0
1802		C=CCC1=CC=C2OCOC2=C1	Training	0
1803		CCOC1=C(O)C=CC=C1	Training	0
1804		CC1=C(OCC(O)=O)C=CC(Cl)=C1	Training	0
1805		OC(=O)COC1=C(Cl)C=C(Cl)C=C1	Training	0
1806		CCCCOC(=O)COC1=C(Cl)C=C(Cl)C=C1	Training	0
1807		CC1=C(OCCCC(O)=O)C=CC(Cl)=C1	Training	0
1808		OC(=O)CCCOC1=CC=C(Cl)C=C1Cl	Training	0
1809		CCCC(O)C(CC)CO	Training	0
1810		COC1=NN(CSP(=S)(OC)OC)C(=O)S1	Training	0
