27	27	21	2	0
2.295097	-0.23608	-0.15347	-0.396051	8.093659	2.115128	-0.164215	-0.059	-0.04211	-0.176328	2.185236	0.059873	-1.501474	0.89191	0.635515	0.99294	-0.79721	-0.056032	3.487365	0.08241	2.430981	40	40	40	40	40
3.32026	-0.23608	-0.15347	-0.396794	8.848848	3.408075	0.068559	-0.059	-0.04211	-0.17646	2.374789	0.173737	-1.651576	0.704324	0.4978	1.987374	-0.105909	0.328326	4.181176	-0.545219	3.039956	40	40	40	40	40
9.806472	-0.23608	-0.15347	-0.396199	7.565695	4.990983	0.332301	-0.059	-0.04211	-0.17646	2.609913	0.091431	-1.856105	0.287965	0.536309	3.400272	0.91849	0.885587	4.907578	-1.128042	3.541458	40	40	40	40	40
12.36071	-0.23591	-0.15347	-0.394033	6.153606	5.533718	0.408849	-0.059	-0.04211	-0.176454	2.596503	-0.137274	-1.913734	-0.07606	0.671745	3.958778	1.411622	1.278594	5.273854	-1.363668	3.6451	40	40	40	40	40
13.043743	0.698813	-0.15347	-0.082098	2.710331	3.694964	0.194876	-0.059	-0.04211	-0.134561	1.690046	-0.095509	-1.436651	-0.137829	0.612699	2.887943	1.172372	1.21038	3.755877	-0.584778	2.480301	40	40	40	40	40
2.152535	2.785585	-0.15347	-0.303653	0.183767	0.027793	1.04011	-0.059	-0.04211	-0.163787	0.129772	-0.247717	-0.193466	-0.017687	0.587955	0.583305	0.580529	0.719855	0.226868	-0.158671	1.64781	40	40	40	40	40
-0.29981	3.17682	-0.15347	-0.358123	-0.169405	-0.783664	1.543751	-0.059	-0.04211	-0.171184	-0.089912	-0.45681	0.00472	0.016068	0.547108	0.152803	0.475624	0.583083	-0.527165	0.129943	1.717423	40	40	40	40	40
-0.336416	3.6654	-0.15347	-0.388251	-0.170717	-0.639354	1.043291	-0.059	-0.04211	-0.175286	-0.339567	-0.274099	0.399824	-0.091938	0.101667	0.15234	0.47549	0.817784	-0.584986	-0.250063	1.315118	40	40	40	40	40
-0.368265	4.826962	-0.15347	-0.393477	-0.17072	-0.46058	0.504373	-0.059	-0.04211	-0.175992	-0.559526	0.282754	0.827261	-0.217444	-0.344342	0.152334	0.475477	1.073009	-0.772708	0.030993	1.279676	40	40	40	40	40
-0.337376	4.65835	-0.15347	-0.395955	-0.17072	-0.28425	-0.120603	-0.059	-0.04211	-0.176211	-0.472025	0.595215	1.015541	-0.283604	-0.474607	0.152209	0.475223	0.986505	-0.763867	0.15542	0.961599	40	40	40	40	40
-0.308881	4.736417	-0.15347	-0.017899	-0.17072	-0.210248	-0.298774	-0.059	-0.04211	0.010889	-0.311971	0.766893	1.050222	-0.301644	-0.47552	0.053428	0.274445	0.979955	-0.626185	0.514337	1.377557	40	40	40	40	40
-0.265064	4.342075	-0.15347	0.208628	-0.17072	-0.166748	-0.469463	-0.059	-0.04211	0.144619	-0.063838	0.716373	0.994177	-0.312176	-0.47552	-0.017175	0.130939	0.906337	-0.4222	0.502671	1.29081	40	40	40	40	40
-0.021559	-0.23608	-0.15347	-0.394441	-0.17072	0.014162	0.309448	-0.059	-0.04211	-0.176128	0.965548	0.478352	-0.489214	1.028403	1.828172	-1.276187	-1.684724	1.43213	2.133722	-2.426342	2.447752	40	40	40	40	40
0.240809	-0.23608	-0.15347	-0.394416	-0.17072	0.703451	0.182796	-0.059	-0.04211	-0.176124	1.382711	0.176548	-0.973738	-0.15226	1.53343	-0.857711	-1.191504	1.469947	1.612013	-1.390627	-0.149485	40	40	40	40	40
-0.046846	-0.23608	-0.15347	-0.396719	-0.17072	-0.048846	0.250002	-0.059	-0.04211	-0.176439	1.175591	0.520659	-0.511028	-0.597271	0.844416	-1.544139	-2.126225	1.120622	1.321982	-1.387593	0.502476	40	40	40	40	40
-0.047068	-0.23608	-0.15347	-0.396624	-0.17072	-0.050662	1.003023	-0.059	-0.04211	-0.176413	1.161347	0.280941	-0.948242	-0.39509	0.199811	-1.455647	-1.665399	0.695576	0.721316	-0.812552	1.841827	40	40	40	40	40
-0.10637	-0.23608	-0.15347	-0.393947	-0.17072	-0.37511	0.299272	-0.059	-0.04211	-0.175874	0.578904	-0.171162	-0.407976	-0.562738	0.539079	-1.85888	-1.880989	0.869057	0.799442	-0.944816	1.069864	40	40	40	40	40
-0.12323	-0.23608	-0.15347	-0.396843	-0.17072	-0.459596	0.26803	-0.059	-0.04211	-0.176456	0.520033	-0.062927	-0.351051	-0.634302	0.568979	-1.917301	-1.953702	0.751415	0.571063	-0.828719	1.154351	40	40	40	40	40
-0.033477	-0.23608	-0.15347	-0.39686	-0.17072	-0.127686	0.80304	-0.059	-0.04211	-0.17646	0.140911	-0.978423	-0.703373	-0.896178	0.619881	-2.491381	-2.073194	0.54002	0.085758	-0.887699	0.452683	40	40	40	40	40
-0.023423	-0.23608	-0.15347	-0.39686	-0.17072	0.01744	0.945547	-0.059	-0.04211	-0.17646	0.372493	-1.372168	-0.975264	-1.096435	-0.407012	-2.94113	-2.297386	-0.054214	-0.036626	-0.162229	-0.917306	40	40	40	40	40
