no.	cas	SMILES	Status	Experimental
868	13040-19-2	CCCCCCC(O)CC=CCCCCCCCC(=O)O[Zn]OC(=O)CCCCCCCC=CCC(O)CCCCCC	Test	0
869	111-66-0, 64741-54-4	CCCCCCC=C	Training	0
870	68603-38-3	CCCCCCC=CCCCCCCC=CCCN(CCO)CCO	Training	1
871	64741-76-0	CCCCCCCC(CCCCCCC)CCCCCCCC(CCC)CCCC	Training	0
872	68526-55-6	CCCCCCCC=C	Training	0
873	64742-66-1, 68814-87-9	CCCCCCCCC	Training	0
874	2425-77-6	CCCCCCCCC(CO)CCCCCC	Test	1
875	66241-11-0	CCCCCCCCC1=CC=C(OCCOCCOCCCl)C=C1	Training	0
876	25339-53-1	CCCCCCCCC=C	Training	0
877	110-25-8	CCCCCCCCC=CCCCCCCCC(=O)N(C)CC(O)=O	Training	1
878	90622-74-5	CCCCCCCCC=CCCCCCCCC(=O)N(CCO)CCO	Training	1
879	63393-93-1	CCCCCCCCC=CCCCCCCCC(=O)OC(C)C	Test	0
880	8007-43-0	CCCCCCCCC=CCCCCCCCC(=O)OC1COC(C(CO)OC(=O)CCCCCCCC=CCCCCCCC)C1O	Training	0
881	64755-01-7	CCCCCCCCC=CCCCCCCCC(=O)O[Ca]OC(=O)CCCCCCCC=CCCCCCCCC	Training	0
882	61790-19-0	CCCCCCCCC=CCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCC(CCCCCCCC)S(O)(=O)=O)COC(=O)CCCCCCCC=CCCCCCCCC	Training	1
883	124-19-6	CCCCCCCCC=O	Training	0
884	64742-88-7, 124-18-5	CCCCCCCCCC	Training	0
885	68424-31-7	CCCCCCCCCC(=O)OCC(COC(=O)CCCC)(COC(=O)CCCCC)COC(=O)CCCCCCCC	Training	0
886	68955-53-3	CCCCCCCCCC(C)(C)N	Test	0
887	68131-40-8	CCCCCCCCCC(C)OCCOCCOCCOCCOCCO	Test	0
888	90622-27-8, 97592-99-9, 98072-31-2	CCCCCCCCCC(CC)C(C)C(CCCCCCC)C(C)CCCCCC	Training	0
889	85536-14-7	CCCCCCCCCC(CC)C1=CC=C(C=C1)S(O)(=O)=O	Training	1
890	26523-78-4	CCCCCCCCCC1=CC=C(OP(OC2=CC=C(CCCCCCCCC)C=C2)OC2=CC=CC(CCCCCCCCC)=C2)C=C1	Test	1
891	8016-81-7	CCCCCCCCCC=CCCCCCCC(=O)OCC(COC=O)OC=O	Training	0
892	68990-52-3	CCCCCCCCCC=CCCCCCCCC(=O)OC	Training	1
893	1120-21-4, 64741-44-2	CCCCCCCCCCC	Training	0
894	5333-42-6	CCCCCCCCCCC(CO)CCCCCCCC	Test	1
895	112-40-3, 64741-86-2	CCCCCCCCCCCC	Training	0
896	932742-30-8	CCCCCCCCCCCC(=O)OCC(C)(C)C=NCC1(C)CC(CC(C)(C)C1)N=CC(C)(C)COC(=O)CCCCCCCCCCC	Test	0
897	20292-08-4, 92044-87-6	CCCCCCCCCCCC(=O)OCC(CC)CCCC	Training	0
898	1338-39-2	CCCCCCCCCCCC(=O)OCC(O)C1OCC(O)C1O	Training	0
899	85535-85-9	CCCCCCCCCCCC(Cl)CC	Training	1
900	143-07-7	CCCCCCCCCCCC(O)=O	Training	1
901	84775-78-0	CCCCCCCCCCCC=C	Training	1
902	629-50-5, 64742-96-7, 64742-31-0	CCCCCCCCCCCCC	Training	0
903	64742-46-7, 629-62-9	CCCCCCCCCCCCCCC	Training	0
904	629-73-2, 26952-14-7	CCCCCCCCCCCCCCC=C	Training	0
905	68334-05-4	CCCCCCCCCCCCCCCC	Test	0
906	95912-88-2	CCCCCCCCCCCCCCCC(=O)OC(C)CCCCCCCCCCC	Training	0
907	91052-54-9	CCCCCCCCCCCCCCCC(=O)OCC(O)CO	Training	0
908	81457-65-0, 72576-80-8	CCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCC(C)C	Training	0
909	68333-25-5, 64742-87-6, 64741-58-8	CCCCCCCCCCCCCCCCC	Training	0
910	70024-69-0	CCCCCCCCCCCCCCCCC1=CC=C(C=C1)S(=O)(=O)O[Ca]OS(=O)(=O)C1=CC=C(CCCCCCCCCCCCCCCC)C=C1	Training	0
911	112-88-9, 27070-58-2	CCCCCCCCCCCCCCCCC=C	Training	0
912	557-05-1	CCCCCCCCCCCCCCCCCC(=O)O[Zn]OC(=O)CCCCCCCCCCCCCCCCC	Test	0
913	93924-10-8	CCCCCCCCCCCCCCCCCCC=C	Training	0
914	93924-11-9	CCCCCCCCCCCCCCCCCCCCCCC=C	Training	0
915	64742-43-4	CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC	Training	0
916	68915-96-8, 68915-97-9	CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC	Training	0
917	693-36-7	CCCCCCCCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCCCCCCCC	Test	0
918	9005-00-9	CCCCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCO	Test	0
919	111937-03-2	CCCCCCCCCCCCCCCCOC(=O)CC(C)CC(C)CC	Test	0
920	84144-95-6	CCCCCCCCCCCCCCCCOS(O)(=O)=O	Training	0
921	53220-22-7	CCCCCCCCCCCCCCOC(=O)OOC(=O)OCCCCCCCCCCCCCC	Training	0
922	75782-86-4	CCCCCCCCCCCCCO	Test	0
923	71786-60-2	CCCCCCCCCCCCN(CCO)CCO	Training	1
924	9002-92-0	CCCCCCCCCCCCOCCO	Training	1
925	68814-95-9	CCCCCCCCCN(CCCCCCCCC)CCCCCCCCC	Training	1
926	94279-36-4	CCCCCCCCCOC(=O)C1=CC=C(C(=O)OCCCCCCCCC)C(=C1)C(=O)OCCCCCCCCC	Training	0
927	2605-78-9	CCCCCCCCN(C)(C)=O	Training	1
928	1843-05-6	CCCCCCCCOC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1	Training	0
929	991-84-4	CCCCCCCCSC1=NC(SCCCCCCCC)=NC(NC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=N1	Test	0
930	54068-28-9	CCCCCCCC[Sn](CCCCCCCC)(OC(C)=CC(C)=O)OC(C)=CC(C)=O	Training	0
931	15571-58-1	CCCCCCCC[Sn](CCCCCCCC)(SCC(=O)OCC(CC)CCCC)SCC(=O)OCC(CC)CCCC	Test	0
932	6259-76-3	CCCCCCOC(=O)C1=C(O)C=CC=C1	Training	0
933	68515-51-5	CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC	Training	0
934	80939-62-4	CCCCCCOP(O)(=O)OCCCCCC	Training	1
935	71-41-0	CCCCCO	Test	1
936	83161-22-2	CCCCCO[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O	Training	1
937	195008-76-5	CCCCN(CCCC)CCC(=O)OCCOCC(CC)(COCCOC(=O)C=C)COCCOC(=O)C=C	Training	1
938	71-36-3	CCCCO	Test	1
939	5131-66-8	CCCCOCC(C)O	Training	1
940	29911-28-2	CCCCOCC(C)OCC(C)O	Test	0
941	37288-54-3	CCCCOCOCCCC	Training	0
942	6990-43-8	CCCCOP(=S)(OCCCC)S[Zn]SP(=S)(OCCCC)OCCCC	Training	1
943	167004-78-6	CCCCOP(C)(=O)CCC(OC(C)=O)C#N	Training	1
944	78-04-6	CCCC[Sn]1(CCCC)OC(=O)C=CC(=O)O1	Training	1
945	142770-42-1	CCCOC1=CC=C(Cl)C2=C1SC1=CC=CC=C1C2=O	Training	0
946	79-24-3	CCN(=O)=O	Training	1
947	68527-26-4	CCN(CC)C1=CC=C(C=C1)N=NC1=CC=N(=O)C=C1	Test	0
948	93925-37-2	CCN(CC)C1=CC=C(C=C1)[C+](C1=CC=C(C=C1)N(CC)CC)C1=CC=C(C=C1)N(CC)CC	Training	0
949	93572-35-1	CCN(CC)CCOC(=O)C(C)=C	Training	0
950	68921-42-6	CCN(CC1=CC(=CC=C1)S(O)(=O)=O)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N](O)(CC)CC1=CC(=CC=C1)S(O)(=O)=O)C1=C(C=CC=C1)S(O)(=O)=O	Training	0
951	5308-25-8	CCN1CCNCC1	Training	1
952		CCNC(=O)C(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C	Training	0
953	68475-80-9	CCNCC(C)=C	Training	0
954	25322-68-3	CCO	Training	0
955	97-63-2	CCOC(=O)C(C)=C	Training	1
956	91844-53-0	CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N1CC2=CC=CC=C2CC1C(O)=O	Training	0
957	12237-63-7	CCOC(=O)C1=CC=CC=C1C1=C2C=CC(C=C2OC2=CC(N)=C(C)C=C12)=[N](Cl)(CC)CC	Training	0
958	105-56-6	CCOC(=O)CC#N	Training	1
959	77-93-0	CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC	Training	1
960	623-53-0	CCOC(=O)OC	Training	0
961	141-78-6	CCOC(C)=O	Training	1
962	109-92-2	CCOC=C	Training	1
963	58567-11-6	CCOCOC1CCCCCCCCCCC1	Training	0
964	65140-91-2	CCOP(=O)(CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)O[Ca]OP(=O)(CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)OCC	Test	0
965	122-52-1	CCOP(OCC)OCC	Training	0
966	56706-10-6	CCO[Si](CCCSSCCC[Si](OCC)(OCC)OCC)(OCC)OCC	Test	0
967	35435-21-3	CCO[Si](C[C@H](C)CC(C)(C)C)(OCC)OCC	Test	0
968	151006-58-5	CC[N]1(OS(=O)(=O)OC)=C2C=CC=CC2=NC2=CC=CC=C12	Training	0
969	137-30-4	CN(C)C(=S)S[Zn]SC(=S)N(C)C	Test	1
970	68990-47-6	CN(C)C12CC3CC(CC(C3)C1)C2	Training	0
971	92128-68-2	CN(C)C1C2CC3C(=C(O)C2(O)C(O)=C(C(N)=O)C1=O)C(=O)C1=C(C=CC=C1O)C3(C)O	Training	0
972	117829-74-0	CN(C)CCCO	Test	0
973	125005-87-0	CN(C)CCN(CC1=CC=CS1)C1=CC=CC=N1	Training	0
974	351197-46-1	CN(C)CCOCCOC(=O)NCC1(C)CC(CC(C)(C)C1)NC(=O)OCCOCCN(C)C	Training	1
975	90622-53-0	CN(C)S(=O)(=O)CCNC(=O)N(CCCl)N=O	Training	0
976	120498-03-5	CN(N=O)C(N)=O	Training	0
977		CN1C(=O)C=C(N2CCCC(N)C2)N(CC2=CC=CC=C2C#N)C1=O	Training	1
978	90622-77-8	CN1C(N)=NC2=C1C(CO)=CC1=NC=C(C)N=C21	Training	1
979		CN1C=C(C(=O)NC2=CC=CC3=C2[C@@H]2CC[C@H]3C2=C(Cl)Cl)C(=N1)C(F)F	Training	0
980	21049-70-7	CN1CCOS1(=O)=O	Training	0
981	213967-55-6	CN1CN(CC2=CC=CC=C2)CN(CC2=CN=C(Cl)S2)C1=N[N+]([O-])=O	Training	0
982	153719-38-1	CN1COCN=C1N[N+]([O-])=O	Test	0
983	6330-25-2	CNC(=O)CC#N	Training	0
984		CNC1CN(CC2=CC=CC=C2)CCC1C	Training	1
985	27871-49-4, 17392-83-5	COC(=O)C(C)O	Test	1
986	8050-15-5	COC(=O)C1(C)CCCC2(C)C3CCC(CC3CCC12)C(C)C	Training	0
987	50998-13-5	COC(=O)C1(O)CC(O)C(NC(C)=O)C(O1)C(O)C(O)CO	Training	0
988	147993-66-6	COC(=O)C1C(O)CCC2CN3CCC4C(=NC5=CC=CC=C45)C3CC12	Training	1
989	616-38-6	COC(=O)OC	Training	0
990	34590-94-8	COC(C)COC(C)CO	Training	0
991		COC1=C(OC(=O)C2=CC=C(OC(=O)C=C)C=C2)C=CC(=C1)C(=O)O[C@@H]1CO[C@@H]2[C@@H](CO[C@H]12)OC(=O)C1=CC(OC)=C(OC(=O)C2=CC=C(OC(=O)C=C)C=C2)C=C1	Training	0
992	924626-15-3	COC1=C(OC)C=C2C(=C1)C(=O)C(=CC1=CC=CC=C1)C2(C)C	Training	0
993	91995-68-5	COC1=CC(C=CC)=CC=C1OC(C)=O	Training	0
994	4065-45-6	COC1=CC(O)=C(C=C1S(O)(=O)=O)C(=O)C1=CC=CC=C1	Training	1
995	101316-59-0	COC1=CC(OC)=C(Cl)C(=C1)N1C(=CC(=O)C(C)=C1C1=CC=C(F)C=C1)C1=CC=CC=C1	Test	0
996	66587-56-2	COC1=CC2=C3C(=CC4=C(C=CC=C4)C3=C1OC)N(CC2)C=O	Test	0
997	120-71-8	COC1=CC=C(C)C=C1N	Training	1
998	80675-49-6	COC1=CC=CC=C1NC(=O)C(N=NC1=CC(=CC=C1OC)[N+]([O-])=O)C(C)=O	Training	0
999	68610-86-6	COC1=CC=CC=C1NC(=O)C(N=NC1=CC=C(C=C1Cl)C1=CC=C(N=NC(C(C)=O)C(=O)NC2=CC=C(C)C=C2C)C(Cl)=C1)C(C)=O	Training	0
1000		COC1=NC(C)=NC(NC(=O)NS(=O)(=O)C2=CC=CC=C2Cl)=N1	Test	0
1001	203313-47-7	CO[C@H]1CC[C@](CC1)(NC(=O)CC1=CC(C)=CC=C1C)C(=O)OC	Training	0
1002	34396-03-7	CO[Si](CC(C)CC(C)(C)C)(OC)OC	Training	0
1003	2526-62-7	CO[Si](CCC#N)(OC)OC	Test	0
1004	163802-53-7	CO[Si](CCCOC(=O)\C=C\C=C\C)(OC)OC	Test	0
1005		CO[Si](CCCS[Si](C)(C)C(C)(C)C)(OC)OC	Test	1
1006	6843-66-9	CO[Si](OC)(C1=CC=CC=C1)C1=CC=CC=C1	Training	0
1007	106264-79-3	CSC1=CC(SC)=C(N)C(C)=C1N	Training	0
1008	76855-69-1	C[C@@H](O[Si](C)(C)C(C)(C)C)[C@@H]1[C@H](NC1=O)OC(C)=O	Test	1
1009	13076-17-0	C[C@H]1OC(=O)[C@@H](C)OC1=O	Training	1
1010	103335-54-2	C[C@]12CC[C@H]3[C@@H](CC=C4NC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(O)=O	Training	0
1011	85586-18-1	C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C	Test	0
1012	141-62-8	C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C	Training	0
1013	141-63-9	C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C	Training	0
1014	17928-28-8	C[Si](C)(C)O[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C	Test	0
1015	60111-54-8	C[Si](C)(O[Si](O[Si](C)(C)C=C)(O[Si](C)(C)C=C)O[Si](C)(C)C=C)C=C	Test	0
1016	556-67-2	C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1	Test	0
1017	541-02-6	C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1	Training	0
1018	540-97-6	C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1	Test	0
1019	478385-88-5	C\C=C\CCC1=CC=C(C=C1)C1=CC=C(C)C=C1	Training	0
1020	873-32-5	ClC1=C(C=CC=C1)C#N	Training	1
1021	118-75-2	ClC1=C(Cl)C(=O)C(Cl)=C(Cl)C1=O	Training	1
1022	14302-13-7	ClC1=C2\C3=N\C4=C5C(=C6\N=C7/N=C(/N=C8\N([Cu]N46)\C(=N/C(=N3)C2=C(Br)C(Cl)=C1Cl)C1=C(Cl)C(Br)=C(Cl)C(Br)=C81)C1=C(Cl)C(Br)=C(Cl)C(Cl)=C71)C(Br)=C(Cl)C(Br)=C5Cl	Training	0
1023	68987-63-3	ClC1=CC=C2C3=NC(=NC4C5C=CC=C(Cl)C5=C5N=C6N=C(N=C7N([Cu]N45)C(=N3)C3=C(Cl)C=CC=C73)C3=C6C(Cl)=CC=C3)C2=C1	Test	0
1024	16040-69-0	ClC1=CC=C2\C3=N\C4=C5C=C(Cl)C=CC5=C5N=C6N=C(\N=C7/N([Cu]N45)\C(=N/C(=N3)C2=C1)C1=CC=C(Cl)C=C71)C1=CC=C(Cl)C=C61	Training	0
1025	12239-87-1	ClC1=CC=CC2=C1\C1=N\C3=N\C(=N/C4=N/C(=N\C5=N\C(=N/C2=N1)\C1=CC=CC=C51)/C1=CC=CC=C41)\C1=CC=CC=C31	Training	0
1026	92045-50-6	ClC1=CC=CC=C1C1=NN=C(N=N1)C1=CC=CC=C1Cl	Test	0
1027	12158-75-7	ClC=C(Cl)Cl	Training	1
1028	68476-30-2	ClCC(Cl)COP(=O)(OC(CCl)CCl)OC(CCl)CCl	Test	0
1029	10061-01-5	ClCC=CCl	Training	1
1030	109-70-6	ClCCCBr	Test	0
1031	82530-64-1	ClCCCCOC(=O)CCCl	Training	0
1032	40722-73-4	ClCCN1CCCOP1(Cl)=O	Training	1
1033	7786-30-3	Cl[Mg]Cl	Training	0
1034	85631-54-5	FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOC(=O)C=C	Training	0
1035		FC(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	0
1036	84961-70-6, 98-56-6	FC(F)(F)C1=CC=C(Cl)C=C1	Training	0
1037	64742-55-8, 345-92-6	FC1=CC=C(C=C1)C(=O)C1=CC=C(F)C=C1	Training	0
1038	110057-45-9	N#CCN(CCCN(CC#N)CC#N)CC#N	Training	0
1039	917-61-3	N#CO	Training	1
1040	13601-19-9	N#C[FeH4](C#N)(C#N)(C#N)(C#N)C#N	Training	0
1041	593-81-7	N(C)(C)C	Training	1
1042	90-30-2	N(C1=CC=CC=C1)C1=C2C=CC=CC2=CC=C1	Training	0
1043	17766-26-6	N1C(NC(NC1=S)=S)=S	Training	1
1044	53-84-9	NC(=O)C1=C[N+](=CC=C1)[C@@H]1O[C@H](COP([O-])(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O	Training	0
1045	65996-72-7	NC(CCCNC(N)=N)C(O)=O	Training	1
1046	84539-55-9	NC(C[Se][Se]CC(N)C(O)=O)C(O)=O	Training	0
1047	91770-57-9	NC(N)=S(=O)=O	Training	0
1048	4051-63-2	NC1=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C(C=C1)C1=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C(N)C=C1	Training	0
1049	9032-08-0	NC1=C2N=CN(C3OC(CO)CC3O)C2=NC=N1	Test	0
1050	117-61-3	NC1=CC(=C(C=C1)C1=C(C=C(N)C=C1)S(O)(=O)=O)S(O)(=O)=O	Test	1
1051	99-57-0	NC1=CC(=CC=C1O)N(=O)=O	Training	1
1052	27311-52-0	NC1=CC(CC2=CC(N)=CC=C2O)=C(O)C=C1	Training	1
1053	88-21-1	NC1=CC=CC=C1S(O)(=O)=O	Test	1
1054	94733-15-0	NC1=NC2=CC=C(C=C2C(N)=N1)S(=O)(=O)C1=CC=C2C=CC=CC2=C1	Training	0
1055	68477-50-9	NCCN	Training	0
1056	10377-81-8	NCCOB(O)O	Training	0
1057	1119-34-2	N[C@@H](CCCNC(N)=N)C(O)=O	Training	0
1058	85681-75-0	O1CC[N+](C)(C)CC1	Training	0
1059	119-61-9	O=C(C1=CC=CC=C1)C1=CC=CC=C1	Test	0
1060	27344-06-5	O=C(N)CCN(c1nc(nc(n1)Nc5ccc(C=Cc2ccc(cc2S(=O)(=O)O)Nc3nc(nc(n3)N(CCO)CCC(=O)N)Nc4ccccc4)c(c5)S(=O)(=O)O)Nc6ccccc6)CCO	Test	0
1061	24292-60-2	O=C(N)c1ccc[n+](c1)C5OC(COP(=O)(O)OP(=O)(O)OCC4OC(n3cnc2c(ncnc23)N)C(OP(=O)([O-])O)C4(O))C(O)C5(O)	Training	0
1062	630113-05-2	O=C(NCCC[N+](C)(C)CC(=O)NCCC[N+](C)(C)CC(O)C[N+](C)(C)C)C(=C)C	Training	0
1063	127-08-2, 631-61-8	O=C(O)C	Training	0
1064	97488-98-7	O=C(O)C(CCCCCCCC(=O)OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCC(CC(CCCCCC)S(=O)(=O)O)S(=O)(=O)O)CCCCCCCCC	Training	1
1065	68514-28-3	O=C(O)C2C1C=CC(C1)C2(C(=O)O)	Training	0
1066	18996-35-5, 68-04-2	O=C(O)CC(O)(C(=O)O)CC(=O)O	Training	0
1067	142-47-2, 68187-32-6	O=C(O)CCC(N)C(=O)O	Training	0
1068	140-01-2	O=C(O)CN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC(=O)O	Training	0
1069	14025-15-1	O=C(O)CN1CC(=O)O[Cu]OC(=O)CN(CC(=O)O)CC1	Test	1
1070	34452-51-2, 367-51-1	O=C(O)CS	Test	1
1071	68223-93-8	O=C(O)CSSCC(=O)O	Test	0
1072	63705-03-3	O=C(O)c1cc(ccc1[N+](=O)[O-])NC(=O)CCC(N)C(=O)O	Test	0
1073	69011-06-9	O=C(O)c1ccccc1(C(=O)O)	Test	0
1074	73612-29-0	O=C(O)c2cc3ccccc3(c(N=Nc1ccc(cc1S(=O)(=O)[O-])C)c2(O))	Test	0
1075	61788-64-5	O=C(OCC(OC(=O)CCCCCCCCC(CCCCCCCC)S(=O)(=O)O)COC(=O)CCCCCCCC(CCCCCCCCC)S(=O)(=O)O)CCCCCCCCC(CCCCCCCC)S(=O)(=O)O	Training	1
1076	961-69-3	O=C(OCC)C=C(NC(C(=O)O)c1ccccc1)C	Training	1
1077	598-62-9	O=C([O-])O	Training	0
1078		O=C(c1cccc(c1)S(=O)(=O)O)C=4C(=O)N(c5ccc(Nc2ccc(cc2S(=O)(=O)O)S(=O)(=O)CCCCCC)c6C(=O)c3ccccc3C=4c56)C	Training	0
1079	92908-36-6	O=C1C2=CC=CC=C2C2=C3C(C=CC=C13)=CC=C2	Training	0
1080	3335-98-6	O=C1CC2=CC=CC=C2N1C1=CC=CC=C1	Training	0
1081	504-02-9	O=C1CCCC(=O)C1	Training	1
1082	6925-69-5	O=C1N2C(=NC3=CC=CC4=C3C2=CC=C4)C2=CC=CC=C12	Training	0
1083	88949-33-1	O=C1NC(=C2C(=O)NC(=C12)C1=CC=C(C=C1)C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1	Training	0
1084	108-80-5	O=C1NC(=O)NC(=O)N1	Training	0
1085	513-77-9	O=C1O[Ba]O1	Test	0
1086	814-89-1	O=C1O[Co]OC1=O	Training	0
1087	546-93-0	O=C1O[Mg]O1	Training	0
1088	111-30-8	O=CCCCC=O	Training	1
1089		O=N(=O)C1=CC=C2C=CC3=NC4=CC=CC=C4C4=CC=C1C2=C34	Training	0
1090	101357-15-7	O=N(=O)C1=CC=CC(NC2=CC=CC=C2)=C1	Test	0
1091	29329-71-3	O=P(O)(O)C(O)(C)P(=O)(O)O	Training	0
1092	61792-09-4, 22042-96-2	O=P(O)(O)CN(CCN(CP(=O)(O)O)CP(=O)(O)O)CCN(CP(=O)(O)O)CP(=O)(O)O	Training	0
1093	39322-78-6	O=P(O)(O)OCCCCCCCCCCCC	Test	1
1094	34274-28-7	O=P([O-])([O-])CN(CP(=O)([O-])[O-])CP(=O)([O-])O	Test	1
1095	151-21-3, 73296-89-6	O=S(=O)(O)OCCCCCCCCCCCC	Test	1
1096	1300-72-7	O=S(=O)(O)c1cc(cc(c1)C)C	Training	1
1097	4156-21-2	O=S(=O)(O)c1ccc(cc1)Nc2nc(nc(n2)Cl)Cl	Training	1
1098	42355-78-2	O=S(=O)(O)c1ccc(cc1)Nc2nc(nc(n2)N(CC)CC)Nc6ccc(C=Cc3ccc(cc3S(=O)(=O)O)Nc4nc(nc(n4)N(CC)CC)Nc5ccc(cc5)S(=O)(=O)O)c(c6)S(=O)(=O)O	Training	0
1099	16470-24-9	O=S(=O)(O)c1ccc(cc1)Nc2nc(nc(n2)N(CCO)CCO)Nc6ccc(C=Cc3ccc(cc3S(=O)(=O)O)Nc4nc(nc(n4)N(CCO)CCO)Nc5ccc(cc5)S(=O)(=O)O)c(c6)S(=O)(=O)O	Training	0
1100	91078-64-7	O=S(=O)(O)c1ccc2cccc(c2(c1))C(C)CC	Test	1
1101	16324-27-9	O=S(=O)(O)c1cccc(c1)Nc2nc(nc(n2)NCCO)Nc6ccc(C=Cc3ccc(cc3S(=O)(=O)O)Nc4nc(nc(n4)NCCO)Nc5cccc(c5)S(=O)(=O)O)c(c6)S(=O)(=O)O	Training	0
1102	7336-20-1	O=S(=O)(O)c2cc(N)ccc2(C=Cc1ccc(N)cc1S(=O)(=O)O)	Training	0
1103	2783-94-0	O=S(=O)(O)c3ccc(N=Nc2c(O)ccc1cc(ccc12)S(=O)(=O)O)cc3	Training	0
1104	17958-73-5	O=S(=O)(O)c4cc(ccc4(C=Cc1ccc(cc1S(=O)(=O)O)Nc2nc(nc(n2)NCCO)Nc3ccccc3))Nc5nc(nc(n5)NCCO)Nc6ccccc6	Training	0
1105	1325-54-8	O=S(=O)(O)c5ccc(N=Nc4ccc(N=Nc3ccc(C=Cc2ccc(N=Nc1ccc(cc1)S(=O)(=O)O)cc2S(=O)(=O)O)c(c3)S(=O)(=O)O)cc4)cc5	Training	1
1106	65996-79-4	O=S(=O)(O)c6cc5ccc(O)c(N=Nc1ccc(cc1C)c4ccc(N=Nc3ccc(OS(=O)(=O)c2ccc(cc2)C)cc3)c(c4)C)c5c(c6)S(=O)(=O)O	Training	0
1107	144086-02-2	O=[N+]([O-])c3ccc(Nc2ccc(Nc1ccccc1)c(c2)S(=O)(=O)O)c(c3)[N+](=O)[O-]	Training	1
1108	3344-18-1	OC(=O)C1(CC(=O)O[Mg]OC(=O)CC2(O)CC(=O)O[Mg]OC2=O)CC(=O)O[Mg]O1	Training	0
1109	133-91-5	OC(=O)C1=C(O)C(I)=CC(I)=C1	Training	1
1110	500011-86-9	OC(=O)C1=CC(Br)=NN1C1=C(Cl)C=CC=N1	Training	0
1111	68131-13-5	OC(=O)C1=CC2=CC=CC=C2C=C1	Training	1
1112	12225-21-7	OC(=O)C1=NN(C(=O)C1N=NC1=CC=C(C=C1)S(O)(=O)=O)C1=CC=C(C=C1)S(O)(=O)=O	Training	0
1113	110-17-8, 110-16-7	OC(=O)C=CC(O)=O	Test	1
1114	64742-83-2	OC(=O)C=O	Test	0
1115	101316-66-9	OC(=O)CC#N	Training	0
1116	20846-91-7	OC(=O)C[C@H](NCCN[C@@H](CC(O)=O)C(O)=O)C(O)=O	Training	0
1117	1798-50-1	OC(C1CCNCC1)(C1=CC=CC=C1)C1=CC=CC=C1	Training	1
1118	813-94-5	OC1(CC(=O)O[Ca]OC(=O)CC2(O)CC(=O)O[Ca]OC2=O)CC(=O)O[Ca]OC1=O	Training	0
1119	1103-38-4	OC1=C(N=NC2=CC=C3C=CC=CC3=C2S(=O)(=O)O[Ba])C2=CC=CC=C2C=C1	Training	0
1120	64742-70-7	OC1=C2N=CC=CC2=C(Br)C=C1Br	Training	0
1121	91770-15-9	OC1=CC(Cl)=CC=C1N(=O)=O	Test	0
1122	157707-87-4	OC1=CC=C(C=C1)C1OC2=CC=C3C=C2C1C(=O)N1CCCCNCCCNC3CC(=O)NCCC1	Training	1
1123	68477-38-3	OC1=CC=C(C=C1N(=O)=O)N(=O)=O	Test	0
1124	110-65-6	OCC#CCO	Training	0
1125	75-89-8	OCC(F)(F)F	Training	1
1126	110-64-5	OCC=CCO	Test	0
1127	37208-53-0	OCCCOCCN(CCOCCCO)CCOCCCO	Training	0
