no.	CAS	SMILES	Status	Experimental
7345	72424-02-3	Oc1cccc(c1)CCCCCCCCCCCCC	Training	8.84
7346	72430-63-8	O=C1N(c3ccc(cc3(C(=NC1)c2ccc(OC)cc2))Cl)C	Training	3.15
7347	72490-01-8	O=C(OCC)NCCOc2ccc(Oc1ccccc1)cc2	Training	4.3
7348	72509-76-3	O=C(OC)C2=C(NC(=C(C(=O)OCC)C2(c1cccc(c1Cl)Cl))C)C	Training	3.86
7349	72570-99-1	O=C(Nc2ccc3c1ccc(cc1Cc3(c2))[N+](=O)[O-])C	Training	3.08
7350	72586-68-6	O=NN(C(=O)N(c1ccccc1)C)C	Training	1.58
7351	72593-17-0	O=C(NCCN4CCN3Cc2[nH]c1ccccc1c2CC3C4)c5ccccc5[N+](=O)[O-]	Training	1.8
7352	72593-21-6	O=C(NCCN4CCN3Cc2[nH]c1ccccc1c2CC3C4)c5ccccc5	Training	1.52
7353	72601-44-6	O=C1N(C(=O)CC1)c2ccccc2(F)	Training	0.22
7354	72601-45-7	O=C2N(c1ccccc1I)C(=O)CC2	Training	0.8
7355	72601-46-8	O=C2N(c1cccc(c1)I)C(=O)CC2	Training	1.39
7356	72601-47-9	O=C2N(c1cccc(c1)CC)C(=O)CC2	Training	1.04
7357	72601-52-6	O=C(OC)c1cccc(c1)N2C(=O)CCC2(=O)	Training	0.36
7358	72601-54-8	O=C2N(c1ccc(cc1)CC)C(=O)CC2	Training	1.1
7359	72615-27-1	O=C(OC)C(c1ccccc1)C(C)C	Training	3.33
7360	72619-32-0	O=C(OC)C(Oc2ccc(Oc1ncc(cc1Cl)C(F)(F)F)cc2)C	Training	4.05
7361	72699-09-3	O=C(Nc1ccc(cc1[N+](=O)[O-])Cl)c2cc(cc(c2(O))Br)Br	Training	5.05
7362	72732-50-4	Oc1cc(c(OCCNC)cc1C)C(C)C	Training	2.35
7363	72732-56-0	n1cc(c(c2c1nc(nc2(N))N)C)Cc3cc(OC)ccc3(OC)	Training	2.13
7364	72755-13-6	O=C(OC)Nc1cccc(F)c1	Training	2.21
7365	72775-79-2	n1c(nc(nc1N)c2ccccc2CC)N	Training	1.65
7366	72775-80-5	n1c(nc(nc1N)c2ccccc2(OC))N	Training	0.58
7367	72775-81-6	n1c(nc(nc1N)c2ccccc2(OCC))N	Training	1.03
7368	72775-85-0	O=C2C(NCC(C)C)=C(N(C(=O)N2(c1ccccc1))C)C	Training	1.48
7369	72781-91-0	n1c(nc(nc1N)c2ccccc2I)N	Training	1.41
7370	72836-46-5	O=C(OCCN(CC)CC)C=Cc1ccc(OC)cc1	Training	3.55
7371	72836-47-6	O=C(OCCN(CC)CC)C=Cc1cc(OC)c(OC)c(OC)c1	Training	2.84
7372	72836-48-7	O=C(OCCN(CC)CC)C=Cc1ccc(F)cc1	Training	3.52
7373	72956-09-3	OC(COc2cccc3[nH]c1ccccc1c23)CNCCOc4ccccc4(OC)	Training	4.19
7374	72962-38-0	O=C(N)NC(=O)C1(C(=O)OC(C)C1)(CC=C)	Training	0.28
7375	72999-11-2	O=C(OC)C(=Cc1occc1)[N+](=O)[O-]	Training	1.88
7376	73013-68-0	O=C(c1ccc2ncccc2(c1))C	Training	1.58
7377	73046-15-8	n1cc(c(nc1N)N)Cc2ccc(OC)c(OCC)c2	Training	1.2
7378	73090-06-9	O=C1OC3(c2ccccc12)(CCCC3)	Training	2.56
7379	73090-70-7	n1cc(c(nc1N)N)Cc2cc(OCC)c(c(OCC)c2)n3cccc3	Training	2.89
7381	73250-68-7	O=C(N(c1ccccc1)C)COc3nc2ccccc2s3	Training	3.23
7382	73258-87-4	O=C(N)c1ccc(OCCCC)cc1	Training	2.48
7383	73264-18-3	n1cc(c(nc1N)N)Cc2ccc(OC)c(c2)C	Training	1.91
7384	73264-19-4	n1cc(c(nc1N)N)Cc2ccc(c(OC)c2)C	Training	2.14
7385	73264-20-7	n1cc(c(nc1N)N)Cc2ccc(OC)c(c2)C(C)C	Training	2.79
7386	73264-21-8	n1cc(c(nc1N)N)Cc2ccc(c(OC)c2)C(C)C	Training	3.14
7387	73264-25-2	n1cc(c(nc1N)N)Cc2ccc(c(OC)c2)Cl	Training	1.87
7388	73275-70-4	n1cc(c(nc1N)N)Cc2ccc(OC)c(c2)Cl	Training	1.65
7389	73334-07-3	O=C(NCC(O)CO)c1c(c(NC(=O)COC)c(c(C(=O)N(C)CC(O)CO)c1I)I)I	Training	-2.05
7390	73356-40-8	Oc1ccc(cc1(OC))Cc2cnc(nc2(N))N	Training	0.64
7391	73384-60-8	O=S(c3ccc(c1nc2ncccc2([nH]1))c(OC)c3)C	Training	1.18
7392	73403-31-3	N#CC(=Cc1oc(cc1)C)C(=O)OC	Training	2.22
7393	73459-03-7	O=C1Oc2c3ccoc3(cc(c2(C=C1))C)	Training	2.41
7394	73469-85-9	O=C(NN)Nc1cccc(OC)c1	Training	0.17
7395	73469-87-1	O=C(NN)Nc1cc(ccc1Cl)Cl	Training	1.07
7396	73469-88-2	O=C(NN)Nc1ccccc1Br	Training	0.66
7397	73469-89-3	O=C(NN)CNc1cccc(c1)Br	Training	0.96
7398	73469-90-6	O=C(NN)Nc1ccc(cc1)I	Training	1.24
7399	73469-91-7	O=C(NN)Nc1cccc(O)c1	Training	-0.5
7400	73469-92-8	O=C(NN)Nc1ccc(O)cc1	Training	-0.55
7401	73469-93-9	O=C(O)c1ccccc1(NC(=O)NN)	Training	-0.49
7402	73469-94-0	O=C(O)c1cccc(c1)NC(=O)NN	Training	-0.16
7403	73469-95-1	O=C(O)c1ccc(cc1)NC(=O)NN	Training	-0.21
7404	73498-01-8	O=S(=O)(Nc1ncc(cn1)C(C)C)c2ccc(N)cc2	Training	1.23
7405	73573-88-3	O=C3OC(CCC2C(C=CC1=CCCC(OC(=O)C(C)CC)C12)C)CC(O)C3	Training	3.95
7406	73576-30-4	n1cc(c(nc1N)N)Cc2cc(c(OC)c(c2)C)C	Training	2.19
7407	73590-58-6	O=S(c1nc2cc(OC)ccc2([nH]1))Cc3ncc(c(OC)c3C)C	Training	2.23
7408	73632-76-5	O=C(N)NC(=O)C(C(=O)OCC)(CC)CC	Training	1.45
7409	73632-77-6	O=C(N)NC(=O)C(C(=O)OC(C)C)(CC)CC	Training	1.99
7410	73632-78-7	O=C(N)NC(=O)C(C(=O)OCc1ccccc1)(CC)CC	Training	2.74
7411	73632-79-8	O=C(N)NC(=O)C(C(=O)OCOC)(CC)CC	Training	1
7412	73632-80-1	O=C(N)NC(=O)C(C(=O)OCC(=O)OC)(CC)CC	Training	0.99
7413	73632-81-2	O=C(N)NC(=O)C(C(=O)OC)(c1ccccc1)CC	Training	1.58
7414	73632-82-3	O=C(OC)C(C(=O)NC(=O)N)(CC=C)CC=C	Training	1.37
7415	73632-84-5	O=C(NC(=O)C(C(=O)OC)(C)C1C=CCCC1)NC	Training	1.75
7416	73632-86-7	O=C(NC(=O)C(C(=O)OCOC)(C1=CCCCC1)C)NC	Training	1.8
7417	73655-51-3	O=C(O)c1ccc(N)cc1I	Training	1.65
7418	73930-96-8	O=C(OC)C(C(=O)NC(N)=S)(CC)CC	Training	1.82
7419	73931-96-1	OC(c1ccc(cc1)CCc2ccccc2)Cn3cncc3	Training	3.4
7420	74011-58-8	O=C(O)C1=CN(c2nc(c(F)cc2(C1(=O)))N3CCNCC3)CC	Training	-0.2
7421	74014-51-0	O=CCC3CC(C)C(O)C=CC=CCC(OC(=O)CC(O)C(OC)C3(OC2OC(C)C(OC1OC(C)C(OC(=O)CCC)C(OC(=O)CC)(C)C1)C(N(C)C)C2(O)))C	Training	3.08
7422	74050-98-9	O=C1Nc4ccccc4(C(=O)N1CCN3CCC(C(=O)c2ccc(F)cc2)CC3)	Training	3.29
7423	74051-80-2	O=C1C(=C(O)CC(C1)CC(C)SCC)C(=NOCC)CCC	Training	4.38
7424	74054-79-8	O=C(Nc1ccc(cc1Cl)Cl)C(C=C)C	Training	3.49
7425	74070-46-5	O=[N+]([O-])c2ccc(Oc1ccccc1)c(c2(N))Cl	Training	4.04
7426	74099-07-3	O=C(NN)Nc1ccc(OCC)cc1	Training	0.53
7427	74099-08-4	O=C(NN)Nc2cccc1ccccc12	Training	0.9
7428	74109-81-2	O=C(Nc2cccc(OCc1ccccc1)c2)N(OC)C	Training	3.11
7429	74115-24-5	n1nc(nnc1c2ccccc2Cl)c3ccccc3Cl	Training	3.1
7430	74134-16-0	O=C2c1ccccc1S(=O)(=O)c3cc(ccc23)NC(=O)C	Training	2.35
7431	74134-17-1	O=C2c1ccc(cc1S(=O)(=O)c3ccc(cc23)C)NC(=O)C	Training	2.76
7432	74134-18-2	O=C2c1ccc(cc1S(=O)(=O)c3ccc(cc23)CC)NC(=O)C	Training	3.44
7433	74134-19-3	O=C2c1ccc(cc1S(=O)(=O)c3ccc(cc23)CCC)NC(=O)C	Training	3.51
7434	74141-73-4	O=[N+]([O-])c1nccn1CCS(=O)C	Training	-1.22
7435	74141-74-5	O=C(N(CCO)CCO)Cn1ccnc1[N+](=O)[O-]	Training	-1.64
7436	74141-75-6	O=C(NCC(O)CO)Cn1ccnc1[N+](=O)[O-]	Training	-1.85
7437	74188-69-5	O=[N+]([O-])c2cc[nH]c2(NCCSCc1[nH]cnc1C)	Training	1.04
7438	74211-76-0	O=C3OC4C(C)C(N)C(C)CC(O)(C)C(OC1OC(C)CC(N(C)C)C1(O))C(C)C(OC2OC(C)C(O)C(OC)(C)C2)C(C(=O)OC(CC)C4(O3)(C))C	Training	2.92
7439	74222-97-2	O=C(OC)c1ccccc1S(=O)(=O)NC(=O)Nc2nc(cc(n2)C)C	Training	1.2
7440	74223-64-6	O=C(OC)c1ccccc1S(=O)(=O)NC(=O)Nc2nc(nc(n2)C)OC	Training	2.2
7441	74253-50-2	O=C(OCC(=O)C3(O)(CCC2C4CCC1=CC(=O)CCC1(C)C4(C(O)CC23(C))))CCC(=O)N(C)C	Training	2.03
7442	74255-46-2	O=C(NN)NC(C)(C)C	Training	-0.81
7443	74339-86-9	O=C(Nc1ccccc1)CN(c2ccccc2)C(=O)CCl	Training	2.32
7444	74339-88-1	O=C(Nc1ccccc1)CN(c2ccccc2)C(=O)C	Training	2.01
7445	74339-89-2	O=C(Nc1ccccc1)CN(c2ccccc2)C(=O)C(C)Cl	Training	3.02
7446	74350-90-6	O=C(Nc1ccccc1)CN(c2ccccc2)C(=O)C(Cl)Cl	Training	2.96
7447	74385-72-1	O=C(ON=C(C)SC)N(C)SN(C(=O)N(C)C)C	Training	1.2
7448	74385-76-5	O=C(ON=C(C)SC)N(C)SN(C(=O)N(CC)CC)C	Training	3.2
7449	74385-86-7	O=C(ON=C(C)SC)N(C)SN(C(=O)N(C)C)C1CC1	Training	2
7450	74385-89-0	O=C(ON=C(C)SC)N(C)SN(C(=O)N(C(C)C)C(C)C)C	Training	2.6
7451	74399-87-4	O=C(ON=C(C)SC)N(C)SN(C(=O)N(C)C)CCCCCC	Training	3.3
7452	74407-83-3	O=C(OCC)C=COc1ccccc1Cl	Training	3.55
7453	74411-74-8	O=C(NCCO)c1c(c(C(=O)NCCO)c(c(c1I)N(C(=O)C)CC(O)CO)I)I	Training	-1.86
7454	74433-34-4	O=C(Nc1c(cccc1C)C)c2ccc(cc2)CN(CC)CC	Training	3.49
7455	74472-43-8	c1c(cc(cc1Cl)Cl)c2c(cc(c(c2Cl)Cl)Cl)Cl	Training	7.1
7456	74472-44-9	c1cc(c(cc1c2c(c(cc(c2Cl)Cl)Cl)Cl)Cl)Cl	Training	7.2
7457	74472-46-1	c1c(cc(cc1Cl)Cl)c2c(c(cc(c2Cl)Cl)Cl)Cl	Training	7.37
7458	74517-78-5	O=C(N)C2(c3ccccc3(c1ccccc12))CCCNC(C)C	Training	3.11
7459	74550-86-0	O=[N+]([O-])c3cnc(C=Cc1ccc2OCOc2(c1))n3CCO	Training	2.03
7460	74550-87-1	O=[N+]([O-])c1cnc(n1C)C2CC2	Training	1
7461	74550-92-8	O=[N+]([O-])c1cnc(n1CC(O)Cn2c(ncc2[N+](=O)[O-])C)C	Training	0.31
7462	74550-94-0	O=[N+]([O-])c1cnc(n1CC(O)CN(CC)CC)C	Training	-0.08
7463	74553-29-0	O=Cc1cc(ccc1Br)Br	Training	3.35
7464	74571-56-5	O=[N+]([O-])c1cncn1CCN2CCN(C)CC2	Training	-0.2
7465	74602-43-0	O=C(Nc1c(cccc1C)C)c2cccc(c2)CN3CCCC3	Training	3.1
7466	74602-46-3	O=C(Nc1c(cccc1C)C)c2ccc(cc2)CN3CCCCC3	Training	3.86
7467	74602-48-5	O=C(Nc1c(cccc1C)C)c2cccc(c2)CN3CCOCC3	Training	2.14
7468	74604-76-5	O=C(O)C(=O)Nc1nc(cs1)c2ccc3OCCOc3(c2)	Training	1.8
7469	74618-18-1	N(=Cc1nc2ccccc2(cc1))NC(=Nc3ccccc3)N	Training	0.99
7470	74633-67-3	n1cc(n(c1)C)CSCCNC(NC)=S	Training	0.32
7471	74708-80-8	O=C(OCOC(=O)C(C)(C)C)C3=CCSC2N3(C(=O)C2(NC(=O)C(=NOC)c1nc(N)sc1))	Training	1.76
7472	74712-19-9	O=C(NC(c1ccccc1)(C)C)C(C(C)(C)C)Br	Training	3.47
7473	74729-54-7	O=NN(C(=O)NC1C(OC(=O)C)OC(C)C(OC(=O)C)C1(OC(=O)C))CCCl	Training	1.32
7474	74731-64-9	O=C(c1c(OC)cc(cc1(OC))Cc2cnc(nc2(N))N)N(C)C	Training	-0.21
7475	74731-66-1	n1cc(c(nc1N)N)Cc2cc(OC)c(c(OC)c2)C(C)C	Training	3.37
7476	74738-17-3	N#Cc1c[nH]cc1c2cccc(c2Cl)Cl	Training	3.86
7477	74746-42-2	O=C(N(c1ccc(cc1)S(=O)(=O)N(C)C)C)C	Training	0.23
7478	74746-43-3	O=C(N(c1ccc(cc1)S(=O)(=O)N(C)C)C)CC	Training	0.71
7479	74746-44-4	O=C(N(c1ccc(cc1)S(=O)(=O)N(C)C)C)CCCCCC	Training	2.61
7480	74751-37-4	O=NN(C(=O)NC1C(OC(=O)C)C(OC)OC(COC(=O)C)C1(OC(=O)C))CCCl	Training	0.67
7481	74782-23-3	N#CC(=NOCC1OCCO1)c2ccccc2	Training	2.76
7482	74974-49-5	OCc1ccc(cc1)N(CC)CC	Training	2.29
7483	75032-34-7	O=[N+]([O-])c1ccc(OCCCSC)cc1	Training	3.24
7484	75221-43-1	O=C(O)Cc2ccc(OCC1CCCCC1)c(OC)c2	Training	3.35
7485	75225-51-3	O=C(O)CC(O)CC(O)CCC2C(C=CC1=CC(C)CC(OC(=O)C(C)CC)C12)C	Training	4.04
7486	75330-75-5	O=C3OC(CCC2C(C=CC1=CC(C)CC(OC(=O)C(C)CC)C12)C)CC(O)C3	Training	4.26
7487	75333-79-8	O=[N+]([O-])c1ccc(c(c1)[N+](=O)[O-])S(=O)(=O)c2ccc(N)cc2	Training	1.84
7488	75338-41-9	O=C(O)C1=CN(c2c(F)c(c(F)cc2(C1(=O)))N3CCN(C)CC3)CC	Training	0.3
7489	75349-23-4	O=C(c1ccccc1)N2CCN(C)CC2	Training	0.35
7490	75389-00-3	[O-][n+]1onc(c1Cc2ccccc2)Cc3ccccc3	Training	3.65
7491	75410-15-0	O=C1NC=C(F)C(=O)N1C(=O)C	Training	-0.34
7492	75459-14-2	Fc1ccc(cc1)C(O)(c2ccc(cc2)c3ccccc3)Cn4cncc4	Training	4.23
7493	75584-51-9	O=C(OCC)C(n1nc2ccccc2(n1))C	Training	2.38
7494	75584-60-0	O=C(OCC)C(n2nnc1ccccc12)C	Training	1.87
7495	75680-92-1	O=C(OCC)c1nnc(cc1)Cl	Training	0.12
7496	75695-93-1	O=C(OC)C3=C(NC(=C(C(=O)OC(C)C)C3(c2cccc1nonc12))C)C	Training	4.28
7497	75736-33-3	OC(C(n1ncnc1)Cc2ccc(cc2Cl)Cl)C(C)(C)C	Training	3.8
7498	75773-74-9	O=Nc1ccc(O)c(N)c1	Training	0.03
7499	75808-93-4	O=[N+]([O-])c1cccc(c1)C2NCCS2	Training	1.59
7500	75841-80-4	n1nc(ccc1Nn2c(ccc2CC)CC)N3CCOCC3	Training	2.71
7501	75841-81-5	n1nc(ccc1Nn2c(ccc2C)C)N(CC)CC	Training	2.73
7502	75841-82-6	n1nc(ccc1Nn2c(ccc2C)C)N3CCOCC3	Training	1.94
7503	75841-89-3	n1nc(ccc1Nn2c(ccc2C)C)N3CCCC3	Training	2.45
7504	75841-90-6	n1nc(ccc1Nn2c(ccc2C)C)N3CCCCC3	Training	3.13
7505	75841-91-7	n1nc(ccc1Nn2c(ccc2C)C)N3CCN(C)CC3	Training	1.94
7506	75841-93-9	n1nc(ccc1Nn2c(ccc2C)C)N3CCNCC3	Training	1.44
7507	75841-94-0	OCCN(c1nnc(cc1)Nn2c(ccc2C)C)CCO	Training	1.06
7508	75841-95-1	OCCN(c1nnc(cc1)Nn2c(ccc2C)C)CC(O)C	Training	1.3
7509	75841-97-3	OC(C)CN(c1nnc(cc1)Nn2c(ccc2C)C)CC(O)C	Training	1.55
7510	75841-98-4	OC3CCN(c1nnc(cc1)Nn2c(ccc2C)C)CC3	Training	1.7
7511	75841-99-5	n1nc(ccc1N(n2c(ccc2C)C)C)N3CCOCC3	Training	2.21
7512	75842-02-3	n1nc(ccc1Nn2c(ccc2C)C)N(CCOC)CCOC	Training	2.06
7513	75842-04-5	n1nc(ccc1Nn2c(ccc2C)C)N(C)CCOC	Training	2.16
7514	75842-06-7	n1nc(ccc1Nn2c(ccc2C)C)N(C)C	Training	2.18
7515	75851-96-6	O=C(N(c1ccc(cc1)S(=O)(=O)N(C)C)C)CCS(=O)C	Training	-0.67
7516	75851-97-7	O=C(N)CCC(=O)N(c1ccc(cc1)S(=O)(=O)N(C)C)C	Training	-0.56
7517	75851-98-8	O=C(NCCC(=O)N(c1ccc(cc1)S(=O)(=O)N(C)C)C)C	Training	-0.35
7518	75851-99-9	O=C(N(c1ccc(cc1)S(=O)(=O)N(C)C)C)CCO	Training	-0.26
7519	75852-01-6	N#CCCC(=O)N(c1ccc(cc1)S(=O)(=O)N(C)C)C	Training	-0.17
7520	75852-03-8	O=C(OCCC(=O)N(c1ccc(cc1)S(=O)(=O)N(C)C)C)C	Training	0.26
7521	75852-04-9	O=C(N(c1ccc(cc1)S(=O)(=O)N(C)C)C)CC[N+](=O)[O-]	Training	0.3
7522	75852-05-0	O=C(N(c1ccc(cc1)S(=O)(=O)N(C)C)C)CCOC	Training	0.33
7523	75852-08-3	N#CSCCC(=O)N(c1ccc(cc1)S(=O)(=O)N(C)C)C	Training	0.84
7524	75852-09-4	O=C(OCC)CCC(=O)N(c1cccc(c1)S(=O)(=O)N(C)C)C	Training	0.84
7525	75852-11-8	O=C(N(c1ccc(cc1)S(=O)(=O)N(C)C)C)CCCl	Training	0.98
7526	75852-12-9	O=C(N(c1ccc(cc1)S(=O)(=O)N(C)C)C)CCSC	Training	0.99
7527	75852-13-0	O=C(N(c1ccc(cc1)S(=O)(=O)N(C)C)C)CCBr	Training	1.13
7528	75852-14-1	O=C(N(c1ccc(cc1)S(=O)(=O)N(C)C)C)CCC	Training	1.19
7529	75852-15-2	O=C(N(c1ccc(cc1)S(=O)(=O)N(C)C)C)CCOCCC	Training	1.26
7530	75852-16-3	O=C(N(c1ccc(cc1)S(=O)(=O)N(C)C)C)CCI	Training	1.39
7531	75852-17-4	O=C(N(c1ccc(cc1)S(=O)(=O)N(C)C)C)CCCC	Training	1.63
7532	75852-19-6	O=C(N(c1ccc(cc1)S(=O)(=O)N(C)C)C)CCCCC	Training	2.16
7533	75881-16-2	O=NN1CCOCC1C	Training	-0.03
7534	75883-07-7	O=C1C=CC3(C(=C1)CCC2C4CC(C)C(O)(C(=O)COC(=O)CC)C4(C)(CC(O)C23(F)))(C)	Training	3.06
7535	75887-54-6	O1OC34(C2OC(OCC)C(C)C4(CCC(C)C3(CCC1(O2)C)))	Training	3.89
7536	75887-63-7	O=C(Oc1ccccc1)OC4OC2OC3(OOC25(C(CC3)C(C)CCC5(C4(C))))(C)	Training	4.41
7537	75889-44-0	n1cc(c(nc1N)N)Cc2cc3OCOc3(cc2C)	Training	1.89
7538	75889-62-2	O=P(OCC)(OCC)Cc1ccc(cc1)c3nc2ccccc2s3	Training	3.5
7539	75912-69-5	O=[N+]([O-])c2ccc(OCCn1cncc1)cc2	Training	1.69
7540	75922-48-4	O=C2c1[nH]c(nc1N(C(=O)N2CC)CC)c3ccccc3	Training	2.93
7541	75994-55-7	O=C(O)C3=C(COC(=O)C)CSC2N3(C(=O)C2(NC(=O)Cc1ccccc1))	Training	0.2
7542	76016-68-7	O=[N+]([O-])c1nonc1c2ccccc2	Training	2.63
7543	76252-06-7	O=C(c1cnccc1)N3c2c(OCC(O)CNC(C)C)cccc2CCC3	Training	1.63
7544	76343-98-1	O=C(O)COc1ccccc1C(C)CC	Training	3.32
7545	76350-23-7	O=C(NC(CO)CO)c1c(c(NC(=O)C)c(c(C(=O)NC(CO)CO)c1I)I)I	Training	-2.27
7546	76352-13-1	O=C(NC3CC2N(Cc1ccccc1)C(CC2)C3)c4cccc(OC)c4(OC)	Training	3.24
7547	76432-30-9	O=C(OCSC)c1ccccc1(OC(=O)C)	Training	1.94
7548	76432-33-2	O=C(OCS(=O)C)c1ccccc1(OC(=O)C)	Training	0.11
7549	76432-35-4	O=C(OCS(=O)(=O)C)c1ccccc1(OC(=O)C)	Training	0.57
7550	76529-47-0	O=[N+]([O-])c1c(ncn1C)I	Training	1.29
7551	76529-48-1	O=[N+]([O-])c1[nH]cnc1I	Training	0.28
7552	76542-53-5	N#CC(C#N)=Cc1oc(cc1)SC	Training	2.45
7553	76542-54-6	N#CC(=Cc1oc(cc1)SC)C(=O)OC	Training	2.61
7554	76547-98-3	O=C(O)C(NC(C(=O)N1CCCC1(C(=O)O))CCCCN)CCc2ccccc2	Training	-1.22
7555	76578-14-8	O=C(OCC)C(Oc3ccc(Oc1nc2ccc(cc2(nc1))Cl)cc3)C	Training	4.28
7556	76674-21-0	Fc1ccc(cc1)C(O)(c2ccccc2(F))Cn3ncnc3	Training	2.29
7558	76824-35-6	O=S(=O)(N=C(N)CCSCc1nc(N=C(N)N)sc1)N	Training	-0.64
7559	76875-80-4	O=C(OCCN1CCCCC1)Nc2ccccc2(OC)	Training	2.71
7560	76875-81-5	O=C(OCCN1CCCCC1)Nc2cccc(OC)c2	Training	2.92
7561	77068-02-1	O=C(Nc1ccc(cc1C)Cl)c2cc(F)ccc2(O)	Training	4.89
7562	77068-04-3	O=C(Nc1ccc(cc1C)Br)c2cc(F)ccc2(O)	Training	5.15
7563	77269-58-0	O=C(O)Cc2ccc(OCCc1ccccc1)c(c2)Cl	Training	3.53
7564	77269-59-1	O=C(O)Cc2ccc(OCCCc1ccccc1)c(c2)Cl	Training	3.9
7565	77298-35-2	N#CCCCCOC(=O)c1ccccc1	Training	2.04
7566	77303-19-6	n1cccc2nc([nH]c12)c3ccc(OC)cc3(OC)	Training	2.57
7567	77314-58-0	n1ccc(cc1NCCC)c2nc(n[nH]2)N	Training	1.61
7568	77314-59-1	n1ccc(cc1NCCCCCC)c2nc(n[nH]2)N	Training	3.3
7569	77314-60-4	n1ccc(cc1NCCCCCCCCCC)c2nc(n[nH]2)N	Training	4.07
7570	77314-61-5	n1nc([nH]c1)c2ccnc(c2)NCC=C	Training	1.26
7571	77314-62-6	OCCNc1nccc(c1)c2nc(n[nH]2)N	Training	0.24
7572	77314-64-8	n1ccc(cc1NCCOC)c2nc(n[nH]2)N	Training	0.94
7573	77314-69-3	n1ccc(cc1NCCc2ccccc2)c3nc(n[nH]3)N	Training	2.63
7574	77314-73-9	n1ccc(cc1NCc2ccc(cc2)C)c3nc(n[nH]3)N	Training	2.69
7575	77314-75-1	n1ccc(cc1N)c2nc(n[nH]2)N	Training	0.11
7576	77314-76-2	n1ccc(cc1NC)c2nc(n[nH]2)N	Training	0.69
7577	77314-77-3	n1ccc(cc1NCC)c2nc(n[nH]2)N	Training	1.13
7578	77314-79-5	n1ccc(cc1NCCCC)c2nc(n[nH]2)N	Training	2.15
7579	77317-64-7	O=C1NC(=C(C(=O)N1(O))Br)C	Training	-1.12
7580	77317-65-8	O=C1NC(=C(C(=O)N1(OC))Br)C	Training	-0.3
7581	77317-66-9	O=C1NC(=C(C(=O)N1(OCC))Br)C	Training	0.11
7582	77317-67-0	O=C1NC(=C(C(=O)N1(OCCCl))Br)C	Training	0.3
7583	77317-68-1	O=C1NC(=C(C(=O)N1(OCCC))Br)C	Training	0.76
7584	77317-69-2	O=C1NC(=C(C(=O)N1(OC(C)C))Br)C	Training	0.45
7585	77317-70-5	O=C1NC(=C(C(=O)N1(OCC=C))Br)C	Training	0.32
7586	77317-71-6	O=C1NC(=C(C(=O)N1(OCC#C))Br)C	Training	-0.1
7587	77317-72-7	O=C1NC(=C(C(=O)N1(OCCCC))Br)C	Training	1.24
7588	77317-73-8	O=C1NC(=C(C(=O)N1(OC(C)CC))Br)C	Training	1.11
7589	77317-74-9	O=C1NC(=C(C(=O)N1(OCC(C)C))Br)C	Training	1.23
7590	77317-75-0	O=C1NC(=C(C(=O)N1(OCCCCC))Br)C	Training	1.69
7591	77317-76-1	O=C1NC(=C(C(=O)N1(OCCCCCC))Br)C	Training	2.48
7592	77317-78-3	O=C1NC(=C(C(=O)N1(OCCCCCCCC))Br)C	Training	3.39
7593	77317-79-4	O=C1NC(=C(C(=O)N1(OCCCCCCCCCC))Br)C	Training	4.65
7594	77317-85-2	O=C1C=C(NC(=O)N1(OCCC))C	Training	0.3
7595	77317-86-3	N#CSC=1C(=O)N(OCCC)C(=O)NC=1C	Training	-0.22
7596	77317-87-4	O=C1NC(=C(C(=O)N1(OCCC))Br)CCC	Training	1.73
7597	77317-88-5	O=C1C(=C(N(C(=O)N1(OCCC))C)C)Br	Training	0.72
7598	77453-35-1	OC(c1c(OC)cc(cc1(OCC))Cc2cnc(nc2(N))N)(C)C	Training	2.11
7599	77456-53-2	O=S(c3ccc(c1nc2ncncc2([nH]1))c(OC)c3)C	Training	0.53
7600	77458-01-6	O=P(Oc1cnn(c1)c2ccc(cc2)Cl)(OCC)SCCC	Training	3.77
7601	77470-84-9	O=C(Nc1c(cccc1C)C)CCCCCCN(CC)CC	Training	3.48
7602	77470-88-3	O=C(Nc1c(cccc1C)C)CCCC(N)C	Training	1.41
7603	77470-99-6	O=C(Nc1c(cccc1C)C)CCCC(N(CC)CC)C	Training	2.64
7604	77471-00-2	O=C(Nc1c(cccc1C)C)CC(N(CC)CC)C	Training	2.63
7605	77501-63-4	O=C(OC(C(=O)OCC)C)c2cc(Oc1ccc(cc1Cl)C(F)(F)F)ccc2[N+](=O)[O-]	Training	4.81
7606	77501-90-7	O=C(OCC(=O)OCC)c2cc(Oc1ccc(cc1Cl)C(F)(F)F)ccc2[N+](=O)[O-]	Training	3.65
7607	77580-78-0	n1onc(c1C)CCC	Training	1.71
7608	77666-53-6	O=[N+]([O-])c1nonc1C	Training	0.97
7609	77732-09-3	O=C1OCCN1N(C(=O)COC)c2c(cccc2C)C	Training	0.8
7610	77812-86-3	O=S(=O)(c1ccc(cc1)NC)N(C)C	Training	1.43
7611	77812-87-4	O=CN(c1ccc(cc1)S(=O)(=O)N(C)C)C	Training	0.4
7612	77812-88-5	O=C(N(c1ccc(cc1)S(=O)(=O)N(C)C)C)CCC#C	Training	0.88
7613	77963-50-9	O1c2ccccc2(OCCOCCOCCOCCOCCOCCOCCOCCOCC1)	Training	0.03
7614	78025-68-0	n1cc(c(nc1N)N)Cc2cc(OC)c(OCC)c(OC)c2	Training	1.34
