Mol_ID	CAS	SMILES	Status	Exp tox
257	n.a.	O=C(O)C(N)CCC(=O)N	Training	1
258	n.a.	O=C2NC(=O)C(c1ccccc1)(CC)CC2	Training	1
259	n.a.	OCC(O)CO	Training	1
260	n.a.	O=C(O)CC(C(=O)O)S[Au]	Training	1
261	n.a.	O=Cc1c(O)c(O)c(c2cc(c(c(O)c12)c3c(O)c4c(C=O)c(O)c(O)c(c4(cc3C))C(C)C)C)C(C)C	Test	1
262	n.a.	N=C(N)N	Training	1
263	n.a.	O=C1c3cc(c(cc3(N=CN1CC(=O)CC2NCCCC2(O)))Br)Cl	Training	1
264	n.a.	O=C(c1ccc(F)cc1)CCCN3CCC(O)(c2ccc(cc2)Cl)CC3	Training	1
265	n.a.	FC(F)(F)C(Cl)Br	Training	1
266	n.a.	O=C(O)C4OC(OC3C(OC(OC2C(OC(OC1C(O)C(NC(=O)C)C(O)OC1(COS(=O)(=O)O))C(OS(=O)(=O)O)C2(O))C(=O)O)C(NS(=O)(=O)O)C3(OS(=O)(=O)O))CO)C(OS(=O)(=O)O)C(O)C4(O)	Test	1
267	n.a.	O=C4c5c(O)cc(OC2OC(COC1OC(C)C(O)C(O)C1(O))C(O)C(O)C2(O))cc5(OC(c3ccc(OC)c(O)c3)C4)	Training	1
268	n.a.	c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)Cl	Training	1
269	n.a.	O=C(OC)CC(O)(C(=O)OC2C(OC)=CC35(N(CCc1cc4OCOc4(cc1C23))CCC5))CCCC(O)(C)C	Training	1
270	n.a.	O=C(O)C4OC(OC3C(O)C(OC(OC2C(OC(OC1C(O)C(OC(O)C1(NC(=O)C))CO)C(O)C2(O))C(=O)O)C3(NC(=O)C))CO)C(O)C(O)C4(O)	Training	1
271	n.a.	n1nc(NN)c2ccccc2(c1)	Test	1
272	n.a.	O=S(=O)(N)c1cc2c(cc1Cl)NCNS2(=O)(=O)	Training	1
273	n.a.	O=C3C=C2CCC1C4CCC(O)(C(=O)CO)C4(C)(CC(O)C1C2(C)CC3)	Training	1
274	n.a.	Oc1ccc(O)cc1	Training	1
275	n.a.	O=C(N)NO	Training	1
276	n.a.	OCCOCCN1CCN(CC1)C(c2ccccc2)c3ccc(cc3)Cl	Test	1
277	n.a.	O=C(O)C(c1ccc(cc1)CC(C)C)C	Training	1
278	n.a.	O=C(Nc1ccc(c(c1)Nc2nccc(n2)c3cnccc3)C)c4ccc(cc4)CN5CCN(C)CC5	Training	1
279	n.a.	c1ccc3c(c1)N(c2ccccc2CC3)CCCN(C)C	Training	1
280	n.a.	O=C4C=C3CCC2C(C(=C)CC1(CC)(C2(CCC1(O)(C#C))))C3CC4	Training	1
281	n.a.	O=C(O)Cc3c1cc(OC)ccc1n(C(=O)c2ccc(cc2)Cl)c3C	Test	1
282	n.a.	OC1C(O)C(O)C(O)C(O)C1(O)	Training	1
283	n.a.	Oc4ccc3c(ccc2[nH]c1c(cnc(NCCCN(C)C)c1c23)C)c4	Training	1
284	n.a.	O=C(NNC(C)C)COc1ccc(cc1)Cl	Training	1
285	n.a.	O=C(NNC(C)C)c1ccncc1	Training	1
286	n.a.	O=C1N(C(=NC12(CCCC2))CCCC)Cc3ccc(cc3)c5ccccc5(c4nn[nH]n4)	Test	1
287	n.a.	n1cccnc1NC(C)C	Training	1
288	n.a.	Oc1ccc(cc1(O))C(O)CNC(C)C	Training	1
289	n.a.	O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12	Training	1
291	n.a.	O=C5OC2CC(OC1(OC(C(C)CC)C(C)CC1)C2)CC=C(C)C(OC4OC(C)C(OC3OC(C)C(O)C(OC)C3)C(OC)C4)C(C=CC=C6COC7C(O)C(=CC5C67(O))C)C	Training	1
292	n.a.	O=C2NC(C(=Cc1nc(C)sc1)C)CC3OC3(C)(CCCC(C)C(O)C(C(=O)C(C)(C)C(O)C2)C)	Test	1
293	n.a.	O=C1Nc4ccccc4(C(=O)N1CCN3CCC(C(=O)c2ccc(F)cc2)CC3)	Training	1
294	n.a.	O=C(O)C(N)Cc1ccc(O)c(O)c1	Training	1
295	n.a.	O=C(O)C(O)C	Training	1
296	n.a.	OCC2OC(OC1C(OC(O)(CO)C1(O))CO)C(O)C(O)C2(O)	Training	1
297	n.a.	O=C(N)C(NC(=O)C3NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(N)Cc1ccc2ccccc2(c1))CSSC3)Cc4ccc(O)cc4)Cc6c[nH]c5ccccc56)CCCCN)C(C)C)C(O)C	Test	1
298	n.a.	O=C(O)C(N)CCCN=C(N)N	Training	1
299	n.a.	O=COCC(OC=O)COP(=O)(O)OCC[N+](C)(C)C	Training	1
300	n.a.	O=C(Nc1ccc(cc1)C(F)(F)F)c2cnoc2C	Training	1
301	n.a.	O=CN1C=3C(=O)N=C(N)NC=3(NCC1CNc2ccc(cc2)C(=O)NC(C(=O)O)CCC(=O)O)	Training	1
302	n.a.	O=C(N)C(N1C(=O)CCC1)CC	Test	1
303	n.a.	O=C(Nc1c(cccc1C)C)CN(CC)CC	Training	1
304	n.a.	O=C(c1ccc(cc1)Cl)CN(C)CCCN4c2ccccc2CCc3ccccc34	Training	1
305	n.a.	O=NN(C(=O)NC1CCCCC1)CCCl	Training	1
306	n.a.	O=C1NCCCN1C(C(=O)NC(Cc2ccccc2)CC(O)C(NC(=O)COc3c(cccc3C)C)Cc4ccccc4)C(C)C	Training	1
307	n.a.	O=C(Nc1ncccc1)C3=C(O)c2c(cc(Cl)s2)S(=O)(=O)N3C	Test	1
309	n.a.	O=C(OC(C)C)C(C(=O)OC(C)C)=C1SC=CS1	Training	1
310	n.a.	O=C(O)CN(Cc1c(O)c(ncc1COP(=O)(O)O)C)CCN(CC(=O)O)Cc2c(O)c(ncc2COP(=O)(O)O)C	Training	1
311	n.a.	OCC(O)C(O)C(O)C(O)CO	Training	1
313	n.a.	O=C(OC)Nc1nc2ccc(cc2([nH]1))C(=O)c3ccccc3	Training	1
314	n.a.	c1cc(c(c(c1)C(C2CNCN2)C)C)C	Test	1
315	n.a.	O=C(OC3(C(=O)C)(CCC2C4C=C(C1=CC(=O)CCC1(C)C4(CCC23(C)))C))C	Training	1
316	n.a.	O=C2c1ccccc1S(=O)(=O)N(C2=C(O)Nc3ncc(C)s3)C	Training	1
317	n.a.	O=C(O)C(N)Cc1ccc(cc1)N(CCCl)CCCl	Training	1
318	n.a.	O=C1C=C(C(=O)c2ccccc12)C	Training	1
319	n.a.	Oc1cc(ccc1C(C)C)C	Test	1
320	n.a.	O=C(OCC)C2(c1ccccc1)(CCN(C)CC2)	Training	1
321	n.a.	O=C(CC)C(c1ccccc1)(c2ccccc2)CC(N(C)C)C	Training	1
322	n.a.	c1ccc(cc1)CC(NC)C	Training	1
323	n.a.	n1ccn(c1S)C	Training	1
324	n.a.	O=C(O)C(N)CCSC	Test	1
325	n.a.	O=C1Oc2c(OC)c3occc3(cc2(C=C1))	Training	1
326	n.a.	FC(F)(OC)C(Cl)Cl	Training	1
327	n.a.	O=C(O)C(N)(C)Cc1ccc(O)c(O)c1	Training	1
328	n.a.	O=C(OC)C(c1ccccc1)C2NCCCC2	Training	1
329	n.a.	O=C1C=CC3(C(=C1)C(C)CC2C4CCC(O)(C(=O)CO)C4(C)(CC(O)C23))(C)	Test	1
331	n.a.	O=[N+]([O-])c1cnc(n1CCO)C	Training	1
332	n.a.	O=C(c1cnccc1)C(c2cnccc2)(C)C	Training	1
333	n.a.	c1ccc3c(c1)N4CCN(C)CC4(c2ccccc2C3)	Training	1
334	n.a.	O=C(NC1C(=O)NC(C(=O)N4CC(O)CC4(C(=O)NC(C(=O)NC(C(=O)N2CC(C)C(O)C2(C(=O)NC(O)C(O)C1))C(O)CC(=O)N)C(O)C(O)c3ccc(O)c(OS(=O)(=O)O)c3))C(O)C)c5ccc(cc5)c6noc(c6)c7ccc(OCCCCC)cc7	Training	1
335	n.a.	n1ccn(c1)CC(OCc2ccc(cc2Cl)Cl)c3ccc(cc3Cl)Cl	Test	1
336	n.a.	O=P(O)(OCCCCCCCCCCCCCCCC)OCC[N+](C)(C)C	Training	1
337	n.a.	O=C(N)C=3C(=O)C4(O)(C(O)=C2C(=O)c1c(O)ccc(c1CC2CC4(C(C=3(O))N(C)C))N(C)C)	Training	1
338	n.a.	O=C7c3c(O)c8c(O)c(c(OC2OC(C)C(O)C(OC1OC(C)C(O)C(O)C1)C2)cc8(cc3CC(C7(OC6OC(C)C(O)C(OC5OC(C)C(O)C(OC4OC(C)C(O)C(O)(C)C4)C5)C6))C(OC)C(=O)C(O)C(O)C))C	Training	1
339	n.a.	O=C(OCC4C=1C(=O)C(N)=C(C(=O)C=1N3CC2NC2C34(OC))C)N	Training	1
340	n.a.	c1ccc(c(c1)C(c2ccc(cc2)Cl)C(Cl)Cl)Cl	Test	1
341	n.a.	O=C1C=CN=C(N1)N(C)C5CCN(c3nc2ccccc2n3Cc4ccc(F)cc4)CC5	Training	1
342	n.a.	O=C(N)CS(=O)C(c1ccccc1)c2ccccc2	Training	1
343	n.a.	O=C(OCC)Nc1on[n+](c1)N2CCOCC2	Training	1
344	n.a.	O=C(O)CC1(CC1)CSC(c4cccc(C=Cc2nc3cc(ccc3(cc2))Cl)c4)CCc5ccccc5C(O)(C)C	Training	1
345	n.a.	O=C(NCN1CCOCC1)c2nccnc2	Test	1
346	n.a.	Oc5ccc4c1c5(OC2C(O)C=CC3C(N(C)CCC123)C4)	Training	1
347	n.a.	O=C(O)C3=C(COC2N3(C(=O)C2(OC)(NC(=O)C(C(=O)O)c1ccc(O)cc1)))CSc4nnnn4C	Training	1
348	n.a.	O=C(O)C1=CN(c2c(OC)c(c(F)cc2(C1(=O)))N3CC4NCCCC4(C3))C5CC5	Training	1
349	n.a.	O=C(Oc1cc(c(OCCN(C)C)cc1C)C(C)C)C	Training	1
350	n.a.	O=C1N(N=C(N)C1)C(c2ccc(c(c2)Cl)Cl)C	Test	1
351	n.a.	O=C(O)CCC(=CCc2c(O)c1C(=O)OCc1c(c2(OC))C)C	Training	1
353	n.a.	O=C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C1NC(=O)CC1)CC2N=CN=C2)Cc4c[nH]c3ccccc34)CO)Cc5ccc(O)cc5)CNC(=O)C8N(C(=O)C(NC(=O)C(NC(=O)C(N)Cc6ccc7ccccc7(c6))CC(C)C)CCCNC(=N)N)CCC8	Training	1
354	n.a.	O=C(O)C1=CN(c2nc(ccc2(C1(=O)))C)CC	Training	1
355	n.a.	O=C(NC(CSc1ccccc1)C(O)CN2CC3CCCCC3(CC2(C(=O)NC(C)(C)C)))c4cccc(O)c4C	Training	1
356	n.a.	O=C(O)c1cnccc1	Test	1
357	n.a.	O=C(N)c1cnccc1	Training	1
359	n.a.	O=C1N(C(=O)CN1CCc2oc(cc2)[N+](=O)[O-])CO	Training	1
360	n.a.	O=[N+]([O-])c2ccc(NS(=O)(=O)C)c(Oc1ccccc1)c2	Training	1
361	n.a.	O=C(OC)C2=C(NC(=C(C(=O)OCC)C2(c1cccc(c1)[N+](=O)[O-]))C)C	Training	1
362	n.a.	O=[N+]([O-])OCC(O[N+](=O)[O-])CO[N+](=O)[O-]	Test	1
363	n.a.	OCC(O)C(O)C(O)C(O)CNC	Training	1
365	n.a.	Oc1ccc(cc1(O))C(O)CN	Training	1
366	n.a.	O=C4C=C3CCC2C(CCC1(C)(C2(CCC1(O)(C#C))))C3CC4	Training	1
368	n.a.	c1ccc3c(c1)C(=CCCNC)c2ccccc2CC3	Training	1
369	n.a.	O=C(OC4C(O)C(Oc3ccc2C(O)=C(NC(=O)c1ccc(O)c(c1)CC=C(C)C)C(=O)Oc2c3C)OC(C)(C)C4(OC))N	Test	1
370	n.a.	O=C(NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CO)C(O)C)CSSC1)C(O)C)CCCCN)Cc3c[nH]c2ccccc23)Cc4ccccc4)C(N)Cc5ccccc5	Training	1
371	n.a.	O=CNC(C(=O)OC(CCCCCCCCCCC)CC1OC(=O)C1(CCCCCC))CC(C)C	Training	1
372	n.a.	O=C(NCc1ccccc1)CC=3c4cc(F)ccc4(C(=Cc2ccncc2)C=3C)	Training	1
373	n.a.	O=C(O)C4N3C(=O)C(NC(=O)c1c(noc1C)c2ccccc2)C3SC4(C)(C)	Training	1
374	n.a.	NC1CCCCC1(N)	Test	1
376	n.a.	O=C1Nc3ccc(cc3(C(=NC1(O))c2ccccc2))Cl	Training	1
377	n.a.	O=C(N)N2c3ccccc3(C(=O)Cc1ccccc12)	Training	1
378	n.a.	O=C1C(=CO)CC4(C)(C(C1)CCC3C4(CCC2(C)(C3(CCC2(O)(C)))))	Training	1
379	n.a.	O=C1CCC5(O)(C4N(C)CCC25(c3c(OC12)c(O)ccc3C4))	Training	1
380	n.a.	O=C(Oc1ccc(cc1)C3(C(=O)Nc2ccccc23)(c4ccc(OC(=O)C)cc4))C	Test	1
381	n.a.	O=S(c1nc2ccc(OC(F)F)cc2([nH]1))CC3NCCC(OC)C3(OC)	Training	1
382	n.a.	O=C(O)c1ccc(N)cc1(O)	Training	1
383	n.a.	O=C(O)C(N)C(C)(C)S	Training	1
384	n.a.	O=C(O)C3N2C(=O)C(NC(=O)Cc1ccccc1)C2SC3(C)(C)	Training	1
385	n.a.	O=C(OCC(C)C)NCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N)Cc1ccccc1)CC(=O)O)CCSC)Cc3c[nH]c2ccccc23	Test	1
386	n.a.	O=C1NC(=O)C(C(=O)N1)(CC)C(C)CCC	Training	1
387	n.a.	c1ccc3c(c1)N(c2ccccc2S3)CCCN4CCN(C)CC4	Training	1
388	n.a.	FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br	Training	1
389	n.a.	O=C(O)C1N(C(=O)C(NC(C(=O)OCC)CCC)C)C2CCCCC2(C1)	Training	1
390	n.a.	O=C(Nc1ccc(OCC)cc1)C	Test	1
391	n.a.	O=C2NC(=O)C(c1ccccc1)(C(=O)N2)CC	Training	1
392	n.a.	Oc1ccccc1	Training	1
393	n.a.	O=C1c3ccccc3(OC(O)=C1C(c2ccccc2)CC)	Training	1
394	n.a.	O=C3N(c1ccccc1)N(c2ccccc2)C(=O)C3CCCC	Training	1
395	n.a.	Oc1cccc(c1)C(O)CNC	Test	1
396	n.a.	OC(c1ccccc1)CNc2ncccc2	Training	1
397	n.a.	O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3	Training	1
398	n.a.	O=S(=O)(O)Oc1ccc(cc1)C(c2ncccc2)c3ccc(OS(=O)(=O)O)cc3	Training	1
399	n.a.	N#CN=C(NC1CCNCC1)NC(C)C(C)(C)C	Training	1
400	n.a.	O=C(O)C1=CN(c2nc(ncc2(C1(=O)))N3CCNCC3)CC	Test	1
401	n.a.	n1cc(c(c2c1NC(N)NC2(N))C)Cc3cc(OC)ccc3(OC)	Training	1
402	n.a.	O=C(O)C(c1ccc(c(c1)Cl)N2CC=CC2)C	Training	1
403	n.a.	O=C(O)CC(O)CC(O)C=Cc3c(nc1ccccc1c3(c2ccc(F)cc2))C4CC4	Training	1
404	n.a.	c1ccc3c(c1)C(c2ccsc2CC3)=C4CCN(C)CC4	Training	1
405	n.a.	OCCOCCOCCOCCOCCOCCOCCOCCOCCO	Test	1
406	n.a.	O=C(NC(C(=O)NC(C(=O)NC(C(=O)NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC1)C(O)C)CCN)CCN)CC(C)C)Cc2ccccc2)CCN)CCN)C(O)C)CCN)CCCCC(C)CC	Training	1
407	n.a.	O=C2CCC3C4CC=C1CC(O)CCC1(C)C4(CCC23(C))	Training	1
408	n.a.	O=C(c1occc1)N4CCN(c2nc(N)c3cc(OC)c(OC)cc3(n2))CC4	Training	1
409	n.a.	O=C1C=CC3(C(=C1)CCC2C4CCC(O)(C(=O)CO)C4(C)(CC(O)C23))(C)	Training	1
410	n.a.	O=C1C=CC4(C(=C1)CCC3C4(C(=O)CC2(C)(C3(CCC2(O)(C(=O)CO)))))(C)	Test	1
411	n.a.	n1cccc2cc(OC)cc(NC(C)CCCN)c12	Training	1
412	n.a.	O=C2NCNC(=O)C2(c1ccccc1)CC	Training	1
413	n.a.	O=C(O)c1ccc(cc1)S(=O)(=O)N(CCC)CCC	Training	1
414	n.a.	Oc1c(cc(cc1C(C)(C)C)SC(C)(C)Sc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)C(C)(C)C	Training	1
415	n.a.	c1ccc3c(c1)N(c2cc(ccc2S3)Cl)CCCN4CCN(C)CC4	Test	1
416	n.a.	O=C4C=C3CCC1C(CCC2(C)(C(C(=O)C)CCC12))C3(C)CC4	Training	1
418	n.a.	O=C(OC(c1ccccc1)(Cc2ccccc2)C(C)CN(C)C)CC	Training	1
419	n.a.	OC(COc1cccc2ccccc12)CNC(C)C	Training	1
420	n.a.	O=C1C=C(NC(N1)=S)CCC	Training	1
422	n.a.	O=C(O)CCCC=CCC1C(=O)CC(O)C1(C=CC(O)CCCCC)	Test	1
423	n.a.	O=C(O)CCCC=CCC1C(O)CC(O)C1(C=CC(O)CCCCC)	Training	1
424	n.a.	n1ccc(cc1CCC)C(N)=S	Training	1
425	n.a.	O=C(N)c1nccnc1	Training	1
426	n.a.	O=C(OCc1nc(ccc1)COC(=O)NC)NC	Training	1
427	n.a.	n1c(nc(c(c1N)c2ccc(cc2)Cl)CC)N	Test	1
428	n.a.	O(c2ccc3Nc1cc(ccc1C(NC(C)CCCN(CC)CC)c3(c2))Cl)C	Training	1
429	n.a.	OC(c2ccnc1ccc(OC)cc12)C3N4CCC(C3)C(C=C)C4	Training	1
430	n.a.	O=C1N=C(Nc2ccc(cc12)CN(c3ccc(C(=O)NC(C(=O)O)CCC(=O)O)s3)C)C	Training	1
431	n.a.	O=C1OC(CC(=O)C(C=C(C)C(O)C(OC)C(=O)C(C)CC(C=CC=CC=C(C)C(OC)CC3OC(O)(C(=O)C(=O)N2CCCCC12)C(C)CC3)C)C)C(C)CC4CCC(O)C(OC)C4	Training	1
433	n.a.	O=C3N=C2C(=Nc1cc(c(cc1N2CC(O)C(O)C(O)CO)C)C)C(=O)N3	Test	1
434	n.a.	O=C1N=C4C(O)=C5C(O)=C(C=2OC(OC=CC(OC)C(C)C(OC(=O)C)C(C)C(O)C(C)C(O)C(C=CC=C1C)C)(C(=O)C=2C5(=C(O)C4(=CNN3CCN(C)CC3)))C)C	Training	1
435	n.a.	O=C(OC2C(C)C(OC)C=COC1(Oc3c(C1(=O))c4c(O)cc(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C2(C))C)c(O)c4(c(O)c3C))C)C	Training	1
436	n.a.	O=C2OCC(c1ccc(cc1)S(=O)(=O)C)=C2c3ccccc3	Training	1
437	n.a.	O=C1NC(=O)SC1Cc3ccc(OCCN(c2ncccc2)C)cc3	Training	1
438	n.a.	O=C3OC(CC)C(O)(C)C(O)C(C(=NOCOCCOC)C(C)CC(O)(C)C(OC1OC(C)CC(N(C)C)C1(O))C(C)C(OC2OC(C)C(O)C(OC)(C)C2)C3C)C	Test	1
439	n.a.	O=C2C5=C(C=C3c1nc4cccc(c4(cc1CN23))[N+](=O)[O-])C(O)(C(=O)OC5)CC	Training	1
440	n.a.	O=C(N)c1ccccc1(O)	Training	1
441	n.a.	O=C3Nc1ccccc1C3(=Cc2[nH]c(cc2C)C)	Training	1
442	n.a.	OC3C(=C)C(=CC=C1CCCC2(C)(C1CCC2(C(C=CC=CC(O)(CC)CC)C)))CC(O)C3	Training	1
443	n.a.	c1cc(ccc1C2(CCC2)C(N(C)C)CC(C)C)Cl	Test	1
444	n.a.	O=C1NC(=Nc2c(nn(c12)C)CCC)c3cc(ccc3(OCC))S(=O)(=O)N4CCN(C)CC4	Training	1
445	n.a.	O=C4c5c(O)cc(O)cc5(OC(c1ccc2OC(CO)C(Oc2(c1))c3ccc(O)c(OC)c3)C4(O))	Training	1
447	n.a.	O=C(c1c(ccs1)S(=O)(=O)Nc2onc(c2Cl)C)Cc3cc4OCOc4(cc3C)	Training	1
448	n.a.	O=C(O)CCCc1ccccc1	Training	1
449	n.a.	O=C(Nc2ccc(Oc1ccnc(c1)C(=O)NC)cc2)Nc3ccc(c(c3)C(F)(F)F)Cl	Test	1
450	n.a.	O=C(CO)C(O)C(O)C(O)CO	Training	1
451	n.a.	O=C1c4ccccc4(c2n[nH]c3cccc1c23)	Training	1
452	n.a.	O=CCC4CC(C)C(OC1OC(C)C(N(C)C)CC1)CCCCCC(OC(=O)CC(OC(=O)C)C(OC)C4(OC3OC(C)C(OC2OC(O)C(O)C(O)(C)C2)C(N(C)C)C3(O)))C	Training	1
453	n.a.	O=C1OC3(CC1)(CCC2C5C(CCC23(C))C4(C(=CC(=O)CC4)CC5SC(=O)C)(C))	Training	1
454	n.a.	OC4(C)(CCC3C5CCC2Cc1[nH]ncc1CC2(C)C5(CCC34(C)))	Test	1
455	n.a.	O=CC3(O)(C(OC(OC1C(O)C(O)C(NC(=N)N)C(O)C1(NC(=N)N))C3(OC2OC(CO)C(O)C(O)C2(NC)))C)	Training	1
456	n.a.	O=C(O)CCc3c([nH]c(C=C2C(=O)Nc1ccccc12)c3C)C	Training	1
457	n.a.	O=C(NO)CCCCCCC(=O)Nc1ccccc1	Training	1
458	n.a.	O=C(O)C2N1C(=O)CC1S(=O)(=O)C2(C)(C)	Training	1
459	n.a.	O=S(=O)(Nc1ncccn1)c2ccc(N)cc2	Test	1
460	n.a.	O=S(=O)(Nc1nc(nc(OC)c1)OC)c2ccc(N)cc2	Training	1
461	n.a.	O=S(=O)(Nc1ncc(OC)cn1)c2ccc(N)cc2	Training	1
462	n.a.	O=S(=O)(Nc1nc(cc(n1)C)C)c2ccc(N)cc2	Training	1
463	n.a.	O=S(=O)(Nc1nnc(C)s1)c2ccc(N)cc2	Training	1
464	n.a.	O=S(=O)(Nc1noc(c1)C)c2ccc(N)cc2	Test	1
465	n.a.	O=S(=O)(N)c1ccc(N)cc1	Training	1
466	n.a.	O=S(=O)(Nc2ccnn2(c1ccccc1))c3ccc(N)cc3	Training	1
467	n.a.	O=C(O)c3cc(N=Nc1ccc(cc1)S(=O)(=O)Nc2ncccc2)ccc3(O)	Training	1
468	n.a.	O=C3N(c1ccccc1)N(c2ccccc2)C(=O)C3CCS(=O)c4ccccc4	Training	1
469	n.a.	O=C(O)CC=2c3cc(F)ccc3(C(=Cc1ccc(cc1)S(=O)(=O)C)C=2C)	Test	1
470	n.a.	OC(c1ccc(cc1)SC(C)C)C(NCCCCCCCC)C	Training	1
471	n.a.	O=C(NCC1N(CC)CCC1)c2cc(ccc2(OC))S(=O)(=O)N	Training	1
472	n.a.	O=C(Nc1cccc(c1)C(=O)Nc2cc(ccc2C)C(=O)Nc3ccc(c4cc(cc(c34)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)Nc5cccc(c5)C(=O)Nc6cc(ccc6C)C(=O)Nc7ccc(c8cc(cc(c78)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O	Training	1
473	n.a.	O(c1ccc(cc1)C(c2ccccc2)=C(c3ccccc3)CC)CCN(C)C	Training	1
474	n.a.	O=C1NC(=O)N(C=C1(F))C2OCCC2	Test	1
475	n.a.	O=C2OC5(C)(C(OC(=O)C(C(=O)C(C)C(OC1OC(C)CC(N(C)C)C1(O))C(OC)(C)CC(C(=O)C(C)C5(N2CCCCn3cnc(c3)c4cnccc4))C)C)CC)	Training	1
476	n.a.	O=C(O)c6ccccc6(c1ccc(cc1)CN2c3cc(cc(c3(NC2CCC))C)c5nc4ccccc4n5C)	Training	1
477	n.a.	O=C(N)c1ncn2C(=O)N(N=Nc12)C	Training	1
478	n.a.	O=P(O)(O)COC(C)Cn2cnc1c(ncnc12)N	Training	1
479	n.a.	O=C(Nc1ncccc1)C3=C(O)c2c(ccs2)S(=O)(=O)N3C	Test	1
480	n.a.	O=C(N)CNC(=O)C(NC(=O)C4N(C(=O)C1NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)CNC(=O)CN)CSSC1)Cc2ccc(O)cc2)Cc3ccccc3)CCC(=O)N)CC(=O)N)CCC4)CCCCN	Training	1
481	n.a.	O=C2CC3c1cc(OC)c(OC)cc1CCN3(CC2CC(C)C)	Training	1
482	n.a.	C(=C(Cl)Cl)(Cl)Cl	Training	1
483	n.a.	O=C(N)C=3C(=O)C4(O)(C(O)=C2C(=O)c1c(O)cccc1C(O)(C)C2CC4(C(C=3(O))N(C)C))	Training	1
484	n.a.	O4c1ccc(cc1)CC7c6cc(Oc2c(OC)c(OC)cc3c2C(N(C)CC3)Cc5ccc(OC)c4c5)c(OC)cc6CCN7(C)	Test	1
485	n.a.	O=C3NC(=O)C(N2C(=O)c1ccccc1C2(=O))CC3	Training	1
486	n.a.	n1cscc1c2nc3ccccc3([nH]2)	Training	1
487	n.a.	OCCc1c([n+](cs1)Cc2cnc(nc2(N))C)C	Training	1
488	n.a.	O=C(NC(CO)C(O)c1ccc(cc1)S(=O)(=O)C)C(Cl)Cl	Training	1
489	n.a.	O=C(NC3C(=O)NCC(=O)N(C)C4C(=O)N(C)C(C(=O)SCC(NC(=O)c1nc2ccccc2(cc1(O)))C(=O)NCC(=O)N(C)C(C(=O)N(C)C(C(=O)SC3)CSC)CSSC4)CSC)c5nc6ccccc6(cc5(O))	Test	1
490	n.a.	c1ccc3c(c1)N(c2cc(ccc2S3)SC)CCC4N(C)CCCC4	Training	1
491	n.a.	O=C(O)C(N)Cc2cc(c(Oc1cc(c(O)c(c1)I)I)c(c2)I)I	Training	1
492	n.a.	O=C(O)COc2ccc(C(=O)c1cccs1)c(c2Cl)Cl	Training	1
493	n.a.	O=C(NN1CCCCCC1)NS(=O)(=O)c2ccc(cc2)C	Training	1
494	n.a.	O=C(NCCCC)NS(=O)(=O)c1ccc(cc1)C	Test	1
495	n.a.	O=C(c1ccc(cc1)C)c2cc(O)c(O)c(c2)[N+](=O)[O-]	Training	1
496	n.a.	O=C(c1ccc(cc1)C)C(C)CN2CCCCC2	Training	1
497	n.a.	Oc1ccc(cc1C(c2ccccc2)CCN(C(C)C)C(C)C)C	Training	1
498	n.a.	O(c1ccc(cc1)C(c2ccccc2)=C(c3ccccc3)CCCl)CCN(C)C	Training	1
499	n.a.	O=C(O)C1CCC(CN)CC1	Test	1
500	n.a.	NC2CC2(c1ccccc1)	Training	1
501	n.a.	C(=C(Cl)Cl)Cl	Training	1
502	n.a.	O=C(O)C(N)Cc2cc(c(Oc1ccc(O)c(c1)I)c(c2)I)I	Training	1
503	n.a.	O(c1ccc(c(OC)c1(OC))CN2CCNCC2)C	Training	1
504	n.a.	n1cc(c(nc1N)N)Cc2cc(OC)c(OC)c(OC)c2	Test	1
505	n.a.	O=C1NC(=O)SC1Cc4ccc(OCC3(Oc2c(c(c(O)c(c2CC3)C)C)C)(C))cc4	Training	1
506	n.a.	O=C(OC4C(OC(OC3C(C(=O)OC(C)C(C)C(OC(=O)C)C(C(=O)C1(OC1)CC(C)C(OC2OC(C)CC(N(C)C)C2(OC(=O)C))C3(C))C)C)CC4(OC))C)C	Training	1
507	n.a.	O=C1C=CNC(=O)N1	Training	1
508	n.a.	O=C1C=CN(C(=O)N1)C2OC(CO)C(O)C2(O)	Training	1
