ID	CAS	SMILES	STATUS	EXP_VALUE
4085	N.A.	CC(=O)C=Cc1ccc2c(c1)OCO2	TRAINING	0
4086	N.A.	CC(=O)OCc1ccc2c(c1)OCO2	TRAINING	0
4087	N.A.	CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2	TRAINING	0
4088	N.A.	CCCCCCCC[S+]([O-])C(C)Cc1ccc2c(c1)OCO2	TRAINING	0
4089	N.A.	c1ccc2c(c1)OCC(CN1CCCCC1)O2	TRAINING	0
4090	N.A.	CC[N+]1(CCOC(=O)C(O)(c2ccccc2)c2ccccc2)CCCCC1	TRAINING	0
4091	N.A.	CS(=O)(=O)c1ccc(C(CC2CCC(=O)C2)C(=O)N=c2cncc[nH]2)cc1Cl	TRAINING	1
4092	N.A.	CC(C)(C)NCC(O)c1ccc(O)c(CO)n1	TRAINING	0
4093	N.A.	O=C(O)c1cc(=O)c2c3nc4ccccc4oc-3cc(=O)c2[nH]1	TRAINING	0
4094	N.A.	Cc1nc2ccccn2c(=O)c1CCN1CCC(C(=O)c2ccc(F)cc2)CC1	TRAINING	0
4095	N.A.	CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1	TRAINING	0
4096	N.A.	NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1	TRAINING	0
4097	N.A.	c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1	TRAINING	0
4098	N.A.	Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C	TRAINING	0
4099	N.A.	CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1	TRAINING	1
4100	N.A.	CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1	TRAINING	1
4101	N.A.	Cc1ccc2c(c1)c1c3n2CCNC3CCC1	TRAINING	1
4102	N.A.	CN1C(C(=O)N=c2cccc[nH]2)C(=O)c2ccccc2S1(=O)=O	TRAINING	1
4103	N.A.	O=C(O)CC(O)CC(O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1	TRAINING	1
4104	N.A.	COC(=O)c1ccccc1C(=O)c1ccc(OCCN2CCCCC2)cc1	TRAINING	0
4105	N.A.	CC(C)(C)C(=O)NCCCC(=O)O	TRAINING	0
4106	N.A.	CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(N=CN3CCCCCC3)C2SC1(C)C	TRAINING	0
4107	N.A.	CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)CC2S(=O)(=O)C1(C)C	TRAINING	0
4108	N.A.	CN1CCC(=C2c3ccccc3CCc3sccc32)CC1	TRAINING	1
4109	N.A.	C=CC1(C)CC(OC(=O)CO)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O	TRAINING	0
4110	N.A.	COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC	TRAINING	1
4111	N.A.	NCCC(=O)NC(Cc1c[nH]cn1)C(=O)O	TRAINING	0
4112	N.A.	CC1CO1	TRAINING	0
4113	N.A.	C1=CC2C3C=CC(C3)C2C1	TRAINING	1
4114	N.A.	CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO	TRAINING	1
4115	N.A.	CCCCCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO	TRAINING	0
4116	N.A.	CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O	TRAINING	0
4117	N.A.	O=C(O)Cc1nn(Cc2ccc(Br)cc2F)c(=O)c2ccccc12	TRAINING	0
4118	N.A.	CC(=O)CC(=O)Nc1ccc(S(=O)(=O)O)cc1	TRAINING	0
4119	N.A.	O=S(=O)(O)c1ccc2cc(O)ccc2c1	TRAINING	0
4120	N.A.	O=C(O)CNc1ccccc1	TRAINING	0
4121	N.A.	CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC2(O)CCC(=O)O	TRAINING	0
4122	N.A.	[O-][Cl+2]([O-])O	TRAINING	0
4123	N.A.	O=C(O)c1nc(=O)[nH]c(=O)[nH]1	TRAINING	0
4124	N.A.	O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	TRAINING	0
4125	N.A.	O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	TRAINING	1
4126	N.A.	CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O	TRAINING	1
4127	N.A.	CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1	TRAINING	0
4128	N.A.	C#CCC(Cc1cnc2[nH]c(=N)[nH]c(=N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1	TRAINING	0
4129	N.A.	C[n+]1ccccc1C=NO	TRAINING	0
4130	N.A.	CCCNC1CCc2[nH]c(=N)sc2C1	TRAINING	0
4131	N.A.	CCCCOc1ccc(OCCCN2CCOCC2)cc1	TRAINING	1
4132	N.A.	O=C(Nc1cccc2c(=O)cc(-c3nn[nH]n3)oc12)c1ccc(OCCCCc2ccccc2)cc1	TRAINING	1
4133	N.A.	CC(C)[N+](C)(C)CC(O)COc1cccc2ccccc12	TRAINING	0
4134	N.A.	COc1ccc(C(=O)c2c(C)n(CCN3CCOCC3)c3ccccc23)cc1	TRAINING	1
4135	N.A.	CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21	TRAINING	0
4136	N.A.	N=C(N)n1cccn1	TRAINING	0
4137	N.A.	O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1	TRAINING	1
4138	N.A.	O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1	TRAINING	0
4139	N.A.	COc1cc2[nH]c(N3CCN(C(=O)c4ccco4)CC3)nc(=N)c2cc1OC	TRAINING	0
4140	N.A.	CCOC(=O)OC1(C(=O)COC(=O)CC)CCC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C	TRAINING	0
4141	N.A.	CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO	TRAINING	0
4142	N.A.	CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(=O)O	TRAINING	0
4143	N.A.	CC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C	TRAINING	0
4144	N.A.	CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO	TRAINING	0
4145	N.A.	CC(C)CC(CN)CC(=O)O	TRAINING	0
4146	N.A.	CC(O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C	TRAINING	0
4147	N.A.	CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	TRAINING	0
4148	N.A.	CC(=O)C1C(C#N)CC2C3CC=C4CC(O)CCC4(C)C3CCC21C	TRAINING	0
4149	N.A.	CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1	TRAINING	1
4150	N.A.	OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1	TRAINING	0
4151	N.A.	CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)C1C	TRAINING	0
4152	N.A.	CCCNC(C)C(=O)Nc1ccccc1C	TRAINING	0
4153	N.A.	COc1cc(NC(C)CCCN)c2ncccc2c1	TRAINING	0
4154	N.A.	CCC1(c2ccccc2)C(=O)NCNC1=O	TRAINING	0
4155	N.A.	COC(=O)c1ccccc1S(=O)(=O)NC(=O)N=c1nc(OC(F)F)cc(OC(F)F)[nH]1	TRAINING	0
4156	N.A.	CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1	TRAINING	1
4157	N.A.	CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1	TRAINING	0
4158	N.A.	CCN(CC)CCNC(=O)c1ccc(N)cc1	TRAINING	0
4159	N.A.	CCN(CC)CCOC(=O)c1ccc(N)cc1	TRAINING	0
4160	N.A.	CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12	TRAINING	0
4161	N.A.	CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1	TRAINING	1
4162	N.A.	O=C(O)CCc1nc2ccccc2[nH]1	TRAINING	0
4163	N.A.	CC(C)(C#N)N=c1[nH]c(Cl)nc(=NC2CC2)[nH]1	TRAINING	0
4164	N.A.	OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1	TRAINING	0
4165	N.A.	CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O	TRAINING	0
4166	N.A.	CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-]	TRAINING	1
4167	N.A.	Nc1ccc2cc3ccc(N)cc3nc2c1	TRAINING	1
4168	N.A.	CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]	TRAINING	1
4169	N.A.	CC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C	TRAINING	1
4170	N.A.	CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1	TRAINING	0
4171	N.A.	CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1	TRAINING	0
4172	N.A.	CCC(=O)c1c(O)cc(C(O)O)cc1O	TRAINING	0
4173	N.A.	CN(C)CCCN1c2ccccc2Sc2ccccc21	TRAINING	1
4174	N.A.	CNC(=O)Oc1cc(C)cc(C(C)C)c1	TRAINING	0
4175	N.A.	COc1nc(=NC(C)C)[nH]c(=NC(C)C)[nH]1	TRAINING	0
4176	N.A.	CSc1nc(=NC(C)C)[nH]c(=NC(C)C)[nH]1	TRAINING	0
4177	N.A.	CC(C)NCC(O)c1ccc2ccccc2c1	TRAINING	0
4178	N.A.	CC(C)N(C(=O)CCl)c1ccccc1	TRAINING	1
4179	N.A.	CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1	TRAINING	0
4180	N.A.	N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2)cc1	TRAINING	0
4181	N.A.	CCCOC(=O)NCCCN(C)C	TRAINING	0
4182	N.A.	CC(C)OC(=O)c1ccccc1	TRAINING	0
4183	N.A.	CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1	TRAINING	0
4184	N.A.	CCCOC(=O)C(C)O	TRAINING	0
4185	N.A.	CCC(=O)OC(=O)CC	TRAINING	0
4186	N.A.	CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C	TRAINING	0
4187	N.A.	CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N	TRAINING	0
4188	N.A.	C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1	TRAINING	1
4189	N.A.	CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C	TRAINING	0
4190	N.A.	CC(C)OC(=O)Nc1ccccc1	TRAINING	0
4191	N.A.	CCC(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O	TRAINING	0
4192	N.A.	CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1	TRAINING	1
4193	N.A.	CCC(=O)O	TRAINING	0
4194	N.A.	CCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2	TRAINING	1
4195	N.A.	CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1	TRAINING	1
4196	N.A.	CC(C)c1cccc(C(C)C)c1O	TRAINING	1
4197	N.A.	CNC(=O)Oc1ccccc1OC(C)C	TRAINING	0
4198	N.A.	CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC	TRAINING	0
4199	N.A.	CCCOc1nn(C(=O)NS(=O)(=O)c2ccccc2C(=O)OC)c(=O)n1C	TRAINING	1
4200	N.A.	CCCOC(=O)c1ccccc1O	TRAINING	0
4201	N.A.	CCCN	TRAINING	0
4202	N.A.	CC1COC(=O)O1	TRAINING	0
4203	N.A.	CC(=O)OCC(C)OC(C)=O	TRAINING	0
4204	N.A.	CC(COC(=O)c1ccccc1)OC(=O)c1ccccc1	TRAINING	0
4205	N.A.	CCCOC(=O)c1ccc(O)cc1	TRAINING	1
4206	N.A.	Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C	TRAINING	0
4207	N.A.	C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1	TRAINING	0
4208	N.A.	O=C(CCN1CCC(c2ccccc2)C1)c1ccc2c(c1)OCCO2	TRAINING	0
4209	N.A.	CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C(O)C1O	TRAINING	1
4210	N.A.	COc1nc(=NC(=O)NS(=O)(=O)c2ccccc2CCC(F)(F)F)nc(C)[nH]1	TRAINING	0
4211	N.A.	CCCSSC(CCO)=C(C)N(C=O)Cc1c[nH]c(C)nc1=N	TRAINING	0
4212	N.A.	OC(Cc1ccccc1Cl)(Cn1[nH]cnc1=S)C1(Cl)CC1	TRAINING	0
4213	N.A.	CCCc1cc(C(N)=S)ccn1	TRAINING	0
4214	N.A.	CNCCCC1c2ccccc2C=Cc2ccccc21	TRAINING	0
4215	N.A.	CCC(c1ccccc1)c1noc(CCN(CC)CC)n1	TRAINING	0
4216	N.A.	CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C	TRAINING	0
4217	N.A.	Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1	TRAINING	0
4218	N.A.	CN(C)CCc1c[nH]c2cccc(O)c12	TRAINING	0
4219	N.A.	CN(C)CCc1c[nH]c2cccc(O[PH](=O)(=O)O)c12	TRAINING	0
4220	N.A.	COc1ccc(CC(N)C(=O)NC2C(CO)OC(n3cnc4c(N(C)C)ncnc43)C2O)cc1	TRAINING	0
4221	N.A.	O=C1CC(=O)c2c(c(O)c3ccccc3c2O)C1=O	TRAINING	1
4222	N.A.	CC1=NNC(=O)N(N=Cc2cccnc2)C1	TRAINING	0
4223	N.A.	COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1	TRAINING	1
4224	N.A.	CCOC(=O)COc1cc(-c2nn(C)c(OC(F)F)c2Cl)c(F)cc1Cl	TRAINING	1
4225	N.A.	CN1CCCN=C1C=Cc1cccs1	TRAINING	0
4226	N.A.	c1ccc2c(c1)Sc1ccccc1N2CCN1CCCC1	TRAINING	1
4227	N.A.	NC(=O)c1cnccn1	TRAINING	0
4228	N.A.	O=C(O)c1cc(=O)n(-c2ccc(S(=O)(=O)O)cc2)[nH]1	TRAINING	0
4229	N.A.	CCOC(=O)c1cn2nc(OP(=S)(OCC)OCC)cc2nc1C	TRAINING	0
4230	N.A.	c1cc2ccc3cccc4ccc(c1)c2c34	TRAINING	1
4231	N.A.	CNC(=O)OCc1cccc(COC(=O)NC)n1	TRAINING	0
4232	N.A.	CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1	TRAINING	1
4233	N.A.	CN(C)C(=O)Oc1ccc[n+](C)c1	TRAINING	0
4234	N.A.	Cc1ncc(CO)c(C=O)c1O	TRAINING	0
4235	N.A.	Cc1ncc(CO)c(CO)c1O	TRAINING	0
4236	N.A.	COc1ccc(CN(CCN(C)C)c2ccccn2)cc1	TRAINING	1
4237	N.A.	CCc1[nH]c(=N)[nH]c(=N)c1-c1ccc(Cl)cc1	TRAINING	0
4238	N.A.	Cc1cc(C)[nH]c(=Nc2ccccc2)n1	TRAINING	1
4239	N.A.	CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1	TRAINING	1
4240	N.A.	COc1cc(OC)nc(Sc2cccc(Cl)c2C(=O)O)n1	TRAINING	0
4241	N.A.	CCC1(CC)C(=O)CC=NC1=O	TRAINING	0
4242	N.A.	Oc1cccc(O)c1O	TRAINING	0
4243	N.A.	Cc1cccc(C)c1NC(=O)CN1CCCC1	TRAINING	0
4244	N.A.	c1cc[nH]c1	TRAINING	0
4245	N.A.	O=[N+]([O-])c1c(Cl)cccc1-c1c[nH]cc1Cl	TRAINING	1
4246	N.A.	Cc1cc(C=Cc2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1	TRAINING	1
4247	N.A.	CC(C(=O)O)c1ccc(C2CCCCC2)c2ccccc12	TRAINING	0
4248	N.A.	Cc1c(O)nc2n1Cc1c(Cl)cccc1N2	TRAINING	0
4249	N.A.	CCc1ncnc2cc(OC)c(OC)cc12	TRAINING	0
4250	N.A.	O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	TRAINING	1
4251	N.A.	OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1	TRAINING	1
4252	N.A.	OC(c1ccccc1)(c1ccccc1)C1CN2CCC1CC2	TRAINING	0
4253	N.A.	O=C1C=CC(=O)c2c1c(O)c1ccc(O)c(O)c1c2O	TRAINING	0
4254	N.A.	CCOP(=S)(OCC)Oc1cnc2ccccc2n1	TRAINING	1
4255	N.A.	O=C(O)c1c(Cl)ccc2cc(Cl)cnc12	TRAINING	0
4256	N.A.	[O-][n+]1cc[n+]([O-])c2ccccc21	TRAINING	0
4257	N.A.	CCCN1CCCC2Cc3[nH]c(=N)ncc3CC21	TRAINING	0
4258	N.A.	C#CC1(O)CCC2C3CCc4cc(OC5CCCC5)ccc4C3CCC21C	TRAINING	0
4259	N.A.	CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1	TRAINING	0
4260	N.A.	C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12	TRAINING	0
4261	N.A.	C=CC1CN2CCC1CC2C(OC(=O)OCC)c1ccnc2ccc(OC)cc12	TRAINING	0
4262	N.A.	Cc1cnc2c(C(=O)O)c(Cl)ccc2c1	TRAINING	0
4263	N.A.	COc1cc(NCCCC(C)N)c2ncccc2c1	TRAINING	0
4264	N.A.	O=C(O)c1cccnc1C(=O)O	TRAINING	0
4265	N.A.	c1ccc2nccnc2c1	TRAINING	0
4266	N.A.	Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1	TRAINING	1
4267	N.A.	CCCN1CCCC2Cc3[nH]ncc3CC21	TRAINING	0
4268	N.A.	CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1	TRAINING	1
4269	N.A.	CCCN1CCCC(c2cccc(O)c2)C1	TRAINING	0
4270	N.A.	C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O	TRAINING	0
4271	N.A.	C=C(C)C1C=CC(C)C(=O)C1	TRAINING	0
4272	N.A.	COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C	TRAINING	0
4273	N.A.	CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1	TRAINING	0
4274	N.A.	CCN1CCCC1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC	TRAINING	0
4275	N.A.	CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)cc1	TRAINING	0
4276	N.A.	O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12	TRAINING	1
4277	N.A.	Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1	TRAINING	0
4278	N.A.	Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)s3)ccc2[nH]1	TRAINING	0
4279	N.A.	CCC(=O)NCCC1CCc2ccc3c(c21)CCO3	TRAINING	1
4280	N.A.	Cc1c(NC(C)C)c(=O)n(-c2ccccc2)n1C	TRAINING	0
4281	N.A.	CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21	TRAINING	0
4282	N.A.	Cn1cc(C(=O)C2CCc3[nH]cnc3C2)c2ccccc21	TRAINING	0
4283	N.A.	CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1	TRAINING	0
4284	N.A.	COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1	TRAINING	0
4285	N.A.	C=CC[N+]1(C2CC3C4CCC5CC(OC(C)=O)C(N6CCCCC6)CC5(C)C4CCC3(C)C2OC(=O)CC)CCCCC1	TRAINING	0
4286	N.A.	C#CCNC1CCc2ccccc21	TRAINING	0
4287	N.A.	COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21	TRAINING	0
4288	N.A.	CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1	TRAINING	0
4289	N.A.	O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1	TRAINING	0
4290	N.A.	CCOc1ccccc1OC(c1ccccc1)C1CNCCO1	TRAINING	0
4291	N.A.	CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1	TRAINING	1
4292	N.A.	CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC	TRAINING	0
4293	N.A.	CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O	TRAINING	0
4294	N.A.	CC(C)Cc1ccc(C(C)C(=O)NS(C)(=O)=O)cc1	TRAINING	0
4295	N.A.	Oc1cccc(O)c1	TRAINING	0
4296	N.A.	Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1	TRAINING	1
4297	N.A.	O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O	TRAINING	1
4298	N.A.	CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]c2c1	TRAINING	1
4299	N.A.	NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1	TRAINING	0
4300	N.A.	Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C	TRAINING	1
4301	N.A.	CC(N)C12CC3CC(CC(C3)C1)C2	TRAINING	0
4302	N.A.	CC1CN(CCCn2c3ccccc3c3ccccc32)CC(C)N1	TRAINING	0
4303	N.A.	COC(=O)C1(C)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C	TRAINING	0
4304	N.A.	Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1	TRAINING	1
4305	N.A.	COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccccc1OC(F)F	TRAINING	1
4306	N.A.	CCCCCOc1ccc(-c2sc(=O)[nH]c2O)cc1OCC	TRAINING	1
4307	N.A.	CCCOC(=O)c1ccc(N)cc1	TRAINING	0
4308	N.A.	Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2	TRAINING	0
4309	N.A.	Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1	TRAINING	0
4310	N.A.	CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1	TRAINING	0
4311	N.A.	CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1	TRAINING	0
4312	N.A.	CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12	TRAINING	0
4313	N.A.	Cc1cccc(C)c1N(CCCc1cccnc1)C(=O)C(C)N	TRAINING	0
4314	N.A.	COc1cc(C(=O)NC2CCN(C)CC2)ccc1N=c1nc2c(c[nH]1)N(C)C(=O)C(F)(F)CN2C1CCCC1	TRAINING	0
4315	N.A.	N=C(NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1	TRAINING	0
4316	N.A.	C=CC[N+]1(C2CC3C4CCC5CC(O)C(N6CCOCC6)CC5(C)C4CCC3(C)C2OC(C)=O)CCCC1	TRAINING	0
4317	N.A.	CS(=O)(=O)c1ccc(-c2coc(O)c2-c2ccccc2)cc1	TRAINING	0
4318	N.A.	Oc1ccc(C(O)NC2CC2c2ccccc2)[nH]1	TRAINING	0
4319	N.A.	Cc1nc(-c2ccc(Cl)cc2)oc1COC(C)(C)C(=O)O	TRAINING	0
4320	N.A.	Cn1c([N+](=O)[O-])cnc1COC(N)=O	TRAINING	0
4321	N.A.	CCCN(CCC)CCc1cccc2[nH]c(O)cc12	TRAINING	0
4322	N.A.	CCCN1CCCCC1C(=O)Nc1c(C)cccc1C	TRAINING	0
4323	N.A.	CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1	TRAINING	0
4324	N.A.	CCC1OC(=O)CC(O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC2(C)OC2C1C	TRAINING	0
4325	N.A.	CN(CCOc1ccc(Cc2sc(=O)[nH]c2O)cc1)c1ccccn1	TRAINING	0
4326	N.A.	C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1	TRAINING	1
4327	N.A.	CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1	TRAINING	1
4328	N.A.	CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1	TRAINING	0
4329	N.A.	Oc1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1	TRAINING	0
4330	N.A.	CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c([N+](=O)[O-])cccc3nc2-1	TRAINING	0
4331	N.A.	NC(=O)c1cn(Cc2c(F)cccc2F)nn1	TRAINING	0
4332	N.A.	CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1	TRAINING	0
4333	N.A.	CNC(C)Cc1ccccc1	TRAINING	0
4334	N.A.	C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O	TRAINING	1
4335	N.A.	CCOC(=O)c1ccc(C2CCC(NCC(O)COc3ccc(O)c(NS(C)(=O)=O)c3)CC2)cc1	TRAINING	1
4336	N.A.	Cc1nc(-c2ccccn2)ncc1C(=O)Nn1cc(C)c2cc(F)ccc21	TRAINING	1
4337	N.A.	Cn1ccc2cc3c(cc21)CCN3C(=O)Nc1cccnc1	TRAINING	0
4338	N.A.	NC(=O)N(O)C1COc2cc(OCc3ccccc3)ccc21	TRAINING	1
4339	N.A.	CCN1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ccc(-c2ccc(-c4nnc(C)o4)cc2C)cc1)CC3	TRAINING	1
4340	N.A.	Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2	TRAINING	1
4341	N.A.	OCC(CO)n1cnc(-c2ccc(F)cc2)c1-c1ccnc(Oc2ccccc2)n1	TRAINING	1
4342	N.A.	CC1(C)COC(CC(=O)O)CN1	TRAINING	0
4343	N.A.	CC(C)OC(=O)c1cc2c(OCC(O)CNC(C)(C)C)cccc2[nH]1	TRAINING	0
4344	N.A.	NC1CCN(c2cccc(Cl)n2)CC1	TRAINING	0
4345	N.A.	CN(C)C(=O)NC1(c2ccccc2)CCN(CCC2(c3ccc(F)c(F)c3)CN(C(=O)c3ccccc3)CCO2)CC1	TRAINING	1
4346	N.A.	CCN(CC)CCNc1ccc(CNC=O)c2sc3ccc(OC)cc3c(=O)c12	TRAINING	0
4347	N.A.	CCOC(=O)COc1ccc2c(c1)CC(NCC(O)c1cccc(Cl)c1)CC2	TRAINING	1
4348	N.A.	COc1ccc(C(=O)N=c2[nH]c3ccccc3c(NCc3ccccc3)c2C#N)cc1	TRAINING	1
4349	N.A.	O=C(Oc1ccc(Br)cc1)N1CCN2CCC1CC2	TRAINING	0
